gene_id,Satrom-mRNA-12hT_CTTGTA_L002_001
Syt11,461
Syt12,4
Syt13,4
Syt14,0
Syt15,0
Syt16,0
Syt17,0
Syt2,0
Syt3,10
Syt4,2
Syt5,0
Syt6,0
Syt7,0
Syt8,0
Syt9,0
Sytl1,97
Sytl2,0
Sytl3,1014
Sytl4,0
Sytl5,10
Syvn1,7771
Szrd1,9018
Szt2,2517
T,0
T2,11
Taar1,0
Taar2,0
Taar3,0
Taar4,0
Taar5,0
Taar6,0
Taar7a,0
Taar7b,0
Taar7c-ps,0
Taar7d,0
Taar7e,0
Taar7f,0
Taar8a,0
Taar8b,0
Taar8c,0
Taar9,0
Tab1,822
Tab2,6884
Tab3,1529
Tac1,0
Tac2,0
Tac4,0
Tacc1,3831
Tacc2,5
Tacc3,7794
Taco1,1360
Tacr1,0
Tacr2,0
Tacr3,0
Tacstd2,0
Tada1,2919
Tada2a,2811
Tada2b,1244
Tada3,755
Taf1,9139
Taf10,2385
Taf11,0
Taf12,2052
Taf13,622
Taf15,9491
Taf1a,1413
Taf1b,1695
Taf1c,1110
Taf1d,7396
Taf2,10609
Taf3,2368
Taf4a,2163
Taf4b,1911
Taf5,1366
Taf5l,4592
Taf6,3246
Taf6l,961
Taf7,2184
Taf7l,0
Taf8,1353
Taf9,3304
Taf9b,6
Tagap,4434
Tagap1,1045
Tagln,57
Tagln2,12260
Tagln3,11
Tal1,191
Tal2,4
Taldo1,3929
Tamm41,1708
Tanc1,0
Tanc2,0
Tango2,0
Tango6,776
Tank,5845
Taok1,8378
Taok2,3722
Taok3,3862
Tap1,0
Tap2,0
Tapbp,0
Tapbpl,1779
Tapt1,3103
Tarbp2,4008
Tardbp,9643
Tarm1,15
Tars,13194
Tars2,3898
Tarsl2,946
Tas1r1,15
Tas1r2,0
Tas1r3,91
Tas2r102,0
Tas2r103,0
Tas2r104,0
Tas2r105,0
Tas2r106,0
Tas2r107,0
Tas2r108,0
Tas2r109,0
Tas2r110,0
Tas2r113,0
Tas2r114,0
Tas2r115,0
Tas2r116,0
Tas2r117,0
Tas2r118,0
Tas2r119,0
Tas2r120,0
Tas2r121,0
Tas2r122,0
Tas2r123,0
Tas2r124,0
Tas2r125,0
Tas2r126,0
Tas2r129,0
Tas2r130,0
Tas2r131,0
Tas2r134,0
Tas2r135,0
Tas2r136,0
Tas2r137,0
Tas2r138,0
Tas2r139,0
Tas2r140,0
Tas2r143,0
Tas2r144,0
Tasp1,1833
Tat,0
Tatdn1,611
Tatdn2,5639
Tatdn3,284
Tax1bp1,7490
Tax1bp3,0
Taz,1345
Tbata,6
Tbc1d1,5458
Tbc1d10a,3065
Tbc1d10b,2678
Tbc1d10c,0
Tbc1d12,413
Tbc1d13,3918
Tbc1d14,5092
Tbc1d15,5495
Tbc1d16,3763
Tbc1d17,1615
Tbc1d19,521
Tbc1d2,16
Tbc1d20,1465
Tbc1d21,242
Tbc1d22a,1140
Tbc1d22b,1256
Tbc1d22bos,1
Tbc1d23,1237
Tbc1d24,1187
Tbc1d25,483
Tbc1d2b,301
Tbc1d30,6
Tbc1d31,2598
Tbc1d32,954
Tbc1d4,9075
Tbc1d5,5011
Tbc1d7,708
Tbc1d8,7
Tbc1d8b,469
Tbc1d9,1536
Tbc1d9b,2196
Tbca,4220
Tbcb,1780
Tbcc,795
Tbccd1,1336
Tbcd,4056
Tbce,1620
Tbcel,1914
Tbck,1777
Tbk1,3090
Tbkbp1,178
Tbl1x,11183
Tbl1xr1,6557
Tbl2,3028
Tbl3,6913
Tbp,3243
Tbpl1,2652
Tbpl2,0
Tbr1,5
Tbrg1,4019
Tbrg3,7
Tbrg4,11311
Tbx1,0
Tbx10,0
Tbx15,0
Tbx18,0
Tbx19,16
Tbx2,6
Tbx20,0
Tbx21,0
Tbx22,0
Tbx3,1
Tbx3os1,0
Tbx3os2,0
Tbx4,2
Tbx5,0
Tbx6,779
Tbxa2r,18
Tbxas1,2
Tc2n,2
Tcaf1,0
Tcaf2,0
Tcaf3,0
Tcaim,536
Tcam1,117
Tcap,0
Tcea1,5784
Tcea2,94
Tcea3,0
Tceal1,0
Tceal3,2
Tceal5,0
Tceal6,0
Tceal7,0
Tceal8,0
Tceanc,302
Tceanc2,1270
Tceb1,4401
Tceb2,3056
Tceb3,14927
Tcerg1,16105
Tcerg1l,1
Tcf12,9565
Tcf15,0
Tcf19,73
Tcf20,8011
Tcf21,0
Tcf23,0
Tcf24,0
Tcf25,13484
Tcf3,15107
Tcf4,22383
Tcf7,3507
Tcf7l1,391
Tcf7l2,0
Tcfl5,3
Tchh,0
Tchhl1,0
Tchp,657
Tcirg1,2532
Tcl1,0
Tcl1b1,0
Tcl1b2,0
Tcl1b3,0
Tcl1b4,0
Tcl1b5,0
Tcn2,152
Tcof1,15238
Tcp1,48588
Tcp10a,34
Tcp10b,6
Tcp10c,2
Tcp11,0
Tcp11l1,204
Tcp11l2,58
Tcstv1,1
Tcstv3,0
Tcta,203
Tcte1,0
Tcte2,0
Tcte3,0
Tctex1d1,0
Tctex1d2,26
Tctex1d4,4
Tctn1,286
Tctn2,0
Tctn3,740
Tdg,3378
Tdgf1,1
Tdh,1
Tdo2,4
Tdp1,2522
Tdp2,3710
Tdpoz1,0
Tdpoz2,0
Tdpoz3,0
Tdpoz4,0
Tdpoz5,0
Tdpx-ps1,4
Tdrd1,0
Tdrd12,5
Tdrd3,2348
Tdrd5,0
Tdrd6,0
Tdrd7,29
Tdrd9,0
Tdrkh,2
Tdrp,0
Tead1,2
Tead2,31
Tead3,0
Tead4,0
Tec,10137
Tecpr1,371
Tecpr2,1127
Tecr,3502
Tecrl,0
Tecta,2
Tectb,0
Teddm1a,0
Teddm1b,0
Teddm2,0
Teddm3,0
Tef,949
Tefm,1141
Tek,2
Tekt1,0
Tekt2,40
Tekt3,0
Tekt4,2
Tekt5,0
Telo2,2310
Ten1,873
Tenc1,22
Tenm1,0
Tenm2,1
Tenm3,246
Tenm4,50
Tep1,2309
Tepp,50
Terc,20
Terf1,2478
Terf2,2811
Terf2ip,1315
Tert,710
Tes,0
Tesc,8
Tescl,0
Tesk1,694
Tesk2,652
Tespa1,760
Tet1,88
Tet2,4421
Tet3,5294
Tex10,6347
Tex101,0
Tex11,0
Tex12,0
Tex13,3356
Tex13a,0
Tex14,0
Tex15,0
Tex16,0
Tex19.1,10
Tex19.2,33
Tex2,1555
Tex21,10
Tex22,0
Tex24,0
Tex26,0
Tex261,6291
Tex264,1736
Tex28,0
Tex29,0
Tex30,2986
Tex33,0
Tex35,20
Tex36,0
Tex37,0
Tex38,20
Tex40,10
Tex43,2
Tex9,2327
Tfam,5532
Tfap2a,0
Tfap2b,0
Tfap2c,0
Tfap2d,0
Tfap2e,0
Tfap4,2395
Tfb1m,675
Tfb2m,783
Tfcp2,885
Tfcp2l1,25
Tfdp1,21197
Tfdp1-ps,0
Tfdp2,1392
Tfe3,2009
Tfeb,1658
Tfec,0
Tff1,17
Tff2,0
Tff3,0
Tfg,4598
Tfip11,2998
Tfpi,6
Tfpi2,0
Tfpt,1329
Tfr2,26
Tfrc,91285
Tg,642
Tgds,2540
Tgfa,0
Tgfb1,4927
Tgfb1i1,5
Tgfb2,2
Tgfb3,48
Tgfbi,0
Tgfbr1,13399
Tgfbr2,6344
Tgfbr3,0
Tgfbr3l,50
Tgfbrap1,1173
Tgif1,3511
Tgif2,1040
Tgif2lx1,0
Tgif2lx2,0
Tgm1,8
Tgm2,218
Tgm3,0
Tgm4,12
Tgm5,0
Tgm6,0
Tgm7,0
Tgoln1,6229
Tgs1,8144
Tgtp1,1
Tgtp2,0
Th,1
Tha1,1
Thada,5164
Thap1,1174
Thap11,1689
Thap2,2250
Thap3,477
Thap4,2189
Thap6,447
Thap7,848
Thbd,0
Thbs1,0
Thbs2,0
Thbs3,990
Thbs4,0
Theg,8
Them4,212
Them5,0
Them6,2493
Them7,0
Themis,0
Themis2,343
Themis3,0
Thg1l,3356
Thnsl1,0
Thnsl2,0
Thoc1,5977
Thoc2,9932
Thoc3,5460
Thoc5,5203
Thoc6,1220
Thoc7,4396
Thop1,6944
Thpo,9
Thra,235
Thrap3,19749
Thrb,2
Thrsp,5
Thsd1,4
Thsd4,2
Thsd7a,0
Thsd7b,2
Thtpa,928
Thumpd1,9834
Thumpd2,565
Thumpd3,2694
Thy1,6
Thyn1,1648
Tia1,3924
Tial1,6905
Tiam1,2
Tiam2,2729
Ticam1,949
Ticam2,2196
Ticrr,4331
Tie1,0
Tifa,399
Tifab,806
Tigd2,4029
Tigd3,87
Tigd4,0
Tigd5,57
Tigit,198
Timd2,87
Timd4,0
Timeless,6190
Timm10,1730
Timm10b,1062
Timm13,3854
Timm17a,6684
Timm17b,1099
Timm21,2018
Timm22,2423
Timm23,5268
Timm44,6924
Timm50,3860
Timm8a1,661
Timm8a2,3
Timm8b,1465
Timm9,3192
Timmdc1,1537
Timp1,4
Timp2,670
Timp3,0
Timp4,0
Tinag,0
Tinagl1,0
Tinf2,1759
Tiparp,10095
Tipin,8494
Tiprl,3548
Tirap,2081
Tjap1,1981
Tjp1,2
Tjp2,2987
Tjp3,39
Tk1,2122
Tk2,192
Tkt,45032
Tktl1,5
Tktl2,0
Tlcd1,699
Tlcd2,2
Tldc1,482
Tldc2,6
Tle1,0
Tle2,6
Tle3,3504
Tle4,12227
Tle6,8
Tlk1,6526
Tlk2,7410
Tll1,0
Tll2,2
Tln1,11625
Tln2,2640
Tlr1,1938
Tlr11,0
Tlr12,9
Tlr13,2
Tlr2,3081
Tlr3,0
Tlr4,231
Tlr5,7
Tlr6,51
Tlr7,2042
Tlr8,0
Tlr9,1361
Tlx1,0
Tlx2,0
Tlx3,0
Tm2d1,609
Tm2d2,1696
Tm2d3,1242
Tm4sf1,0
Tm4sf19,38
Tm4sf20,2
Tm4sf4,0
Tm4sf5,0
Tm6sf1,50
Tm6sf2,25
Tm7sf2,249
Tm7sf3,1476
Tm9sf1,5236
Tm9sf2,15614
Tm9sf3,22574
Tm9sf4,4893
Tma16,2407
Tma7,3226
Tmbim1,2266
Tmbim4,1330
Tmbim6,10779
Tmbim7,1
Tmc1,0
Tmc2,4
Tmc3,16
Tmc4,43
Tmc4-ps,0
Tmc5,0
Tmc6,1325
Tmc7,3
Tmc8,554
Tmcc1,844
Tmcc2,16
Tmcc3,2007
Tmco1,3733
Tmco2,0
Tmco3,642
Tmco4,1270
Tmco5,0
Tmco5b,0
Tmco6,632
Tmed1,1328
Tmed10,11397
Tmed11,0
Tmed2,2157
Tmed3,1447
Tmed4,3666
Tmed5,12525
Tmed6,2
Tmed7,11515
Tmed8,10648
Tmed9,9436
Tmeff1,2111
Tmeff2,0
Tmem100,19
Tmem101,818
Tmem102,0
Tmem104,888
Tmem106a,130
Tmem106b,2055
Tmem106c,422
Tmem107,330
Tmem108,0
Tmem109,3384
Tmem11,2875
Tmem110,2843
Tmem114,0
Tmem115,1333
Tmem116,38
Tmem117,0
Tmem119,290
Tmem120a,603
Tmem120b,410
Tmem121,0
Tmem123,9145
Tmem125,0
Tmem126a,1501
Tmem126b,478
Tmem127,1730
Tmem128,1785
Tmem129,848
Tmem130,8
Tmem131,15356
Tmem132a,1186
Tmem132b,0
Tmem132c,0
Tmem132cos,0
Tmem132d,0
Tmem132e,0
Tmem134,103
Tmem135,2852
Tmem136,1
Tmem138,1200
Tmem139,2
Tmem140,7
Tmem141,160
Tmem143,298
Tmem144,0
Tmem145,1
Tmem147,2144
Tmem147os,41
Tmem14a,5
Tmem14c,3610
Tmem150a,0
Tmem150b,3
Tmem150c,1
Tmem150cos,0
Tmem151a,0
Tmem151b,126
Tmem154,3151
Tmem156,573
Tmem158,310
Tmem159,0
Tmem160,819
Tmem161a,2448
Tmem161b,2355
Tmem163,1372
Tmem164,4370
Tmem165,3680
Tmem167,6164
Tmem167b,1208
Tmem168,4052
Tmem169,0
Tmem17,69
Tmem170,503
Tmem170b,2692
Tmem171,0
Tmem173,5334
Tmem174,0
Tmem175,648
Tmem176a,4346
Tmem176b,15934
Tmem177,604
Tmem178,0
Tmem178b,0
Tmem179,0
Tmem179b,609
Tmem18,1206
Tmem180,233
Tmem181a,342
Tmem181b-ps,227
Tmem181c-ps,16
Tmem182,0
Tmem183a,5309
Tmem184a,9
Tmem184b,3768
Tmem184c,1719
Tmem185b,679
Tmem186,2497
Tmem189,1161
Tmem19,3080
Tmem190,132
Tmem191c,97
Tmem192,670
Tmem194,3256
Tmem194b,836
Tmem196,0
Tmem198,62
Tmem198b,144
Tmem199,2103
Tmem2,653
Tmem200a,0
Tmem200b,2
Tmem200c,0
Tmem201,824
Tmem202,6
Tmem203,334
Tmem204,69
Tmem205,0
Tmem206,1477
Tmem207,0
Tmem208,1550
Tmem209,3192
Tmem210,0
Tmem211,0
Tmem212,0
Tmem213,1
Tmem214,2490
Tmem215,0
Tmem216,1266
Tmem217,0
Tmem218,93
Tmem219,680
Tmem220,22
Tmem221,2
Tmem222,1809
Tmem223,1019
Tmem225,0
Tmem229a,0
Tmem229b,3281
Tmem230,796
Tmem231,634
Tmem232,0
Tmem233,0
Tmem234,1124
Tmem235,4
Tmem236,0
Tmem237,433
Tmem238,735
Tmem239,13
Tmem240,14
Tmem241,474
Tmem242,2602
Tmem243,748
Tmem245,2114
Tmem246,0
Tmem247,0
Tmem248,7395
Tmem25,17
Tmem251,1623
Tmem252,0
Tmem253,95
Tmem254a,0
Tmem254b,0
Tmem254c,0
Tmem255a,2
Tmem255b,0
Tmem256,1513
Tmem258,1981
Tmem259,3232
Tmem26,1
Tmem260,1159
Tmem261,944
Tmem263,2716
Tmem265,150
Tmem27,0
Tmem28,0
Tmem29,724
Tmem30a,6340
Tmem30b,0
Tmem30c,3
Tmem33,6640
Tmem35,4
Tmem37,0
Tmem38a,67
Tmem38b,900
Tmem39a,3297
Tmem39b,526
Tmem40,10
Tmem41a,1875
Tmem41b,1254
Tmem42,305
Tmem43,1439
Tmem44,19
Tmem45a,0
Tmem45a2,2
Tmem45b,0
Tmem47,0
Tmem5,2105
Tmem50a,3347
Tmem50b,1898
Tmem51,3376
Tmem51os1,3
Tmem52,2
Tmem52b,0
Tmem53,7
Tmem54,0
Tmem55a,1060
Tmem55b,1378
Tmem56,0
Tmem57,3117
Tmem59,5123
Tmem59l,94
Tmem60,429
Tmem61,0
Tmem62,108
Tmem63a,153
Tmem63b,600
Tmem63c,2
Tmem64,0
Tmem65,2187
Tmem67,590
Tmem68,2147
Tmem69,1908
Tmem70,3814
Tmem71,3
Tmem72,2
Tmem74,0
Tmem74b,5
Tmem74bos,0
Tmem79,62
Tmem8,255
Tmem80,315
Tmem81,123
Tmem82,45
Tmem86a,35
Tmem86b,304
Tmem87a,2559
Tmem87b,938
Tmem88,5
Tmem88b,3
Tmem89,0
Tmem8b,36
Tmem8c,0
Tmem9,1340
Tmem91,42
Tmem92,0
Tmem95,12
Tmem97,5366
Tmem98,756
Tmem9b,853
Tmevpg1,0
Tmf1,4112
Tmie,0
Tmigd1,0
Tmigd3,2
Tmlhe,0
Tmod1,4
Tmod2,116
Tmod3,8008
Tmod4,7
Tmpo,24523
Tmppe,2351
Tmprss11a,0
Tmprss11b,0
Tmprss11c,0
Tmprss11d,0
Tmprss11e,0
Tmprss11f,0
Tmprss11g,0
Tmprss12,0
Tmprss13,0
Tmprss15,0
Tmprss2,0
Tmprss3,6
Tmprss4,0
Tmprss5,0
Tmprss6,7
Tmprss7,0
Tmprss9,5
Tmsb10,5324
Tmsb15a,0
Tmsb15b1,42
Tmsb15b2,0
Tmsb15l,0
Tmsb4x,30654
Tmtc1,0
Tmtc2,0
Tmtc3,1
Tmtc4,309
Tmub1,210
Tmub2,910
Tmx1,7127
Tmx2,2274
Tmx3,5080
Tmx4,2033
Tnc,86
Tnf,0
Tnfaip1,3514
Tnfaip2,503
Tnfaip3,10590
Tnfaip6,0
Tnfaip8,8158
Tnfaip8l1,155
Tnfaip8l2,394
Tnfaip8l3,0
Tnfrsf10b,86
Tnfrsf11a,40
Tnfrsf11b,0
Tnfrsf12a,178
Tnfrsf13b,20511
Tnfrsf13c,8164
Tnfrsf14,1089
Tnfrsf17,0
Tnfrsf18,90
Tnfrsf19,308
Tnfrsf1a,0
Tnfrsf1b,2775
Tnfrsf21,0
Tnfrsf22,23
Tnfrsf23,16
Tnfrsf25,108
Tnfrsf26,1601
Tnfrsf4,201
Tnfrsf8,408
Tnfrsf9,19
Tnfsf10,8
Tnfsf11,23
Tnfsf12,5
Tnfsf13,5
Tnfsf13b,50
Tnfsf13os,6
Tnfsf14,649
Tnfsf15,1953
Tnfsf18,82
Tnfsf4,8
Tnfsf8,1983
Tnfsf9,2764
Tnfsfm13,0
Tnik,0
Tnip1,8146
Tnip2,1191
Tnip3,23
Tnk1,6
Tnk2,4695
Tnk2os,11
Tnks,2770
Tnks1bp1,217
Tnks2,14876
Tnmd,0
Tnn,2
Tnnc1,12
Tnnc2,2
Tnni1,2955
Tnni2,500
Tnni3,2
Tnni3k,0
Tnnt1,3
Tnnt2,1862
Tnnt3,319
Tnp1,0
Tnp2,0
Tnpo1,40061
Tnpo2,7441
Tnpo3,18515
Tnr,0
Tnrc18,1637
Tnrc6a,11318
Tnrc6b,5515
Tnrc6c,4863
Tns1,382
Tns3,81
Tns4,0
Tnxb,0
Tob1,1009
Tob2,3310
Toe1,1931
Tollip,3344
Tom1,412
Tom1l1,7
Tom1l2,1321
Tomm20,11359
Tomm20l,2
Tomm22,8342
Tomm34,2061
Tomm40,10150
Tomm40l,1517
Tomm5,4196
Tomm6,2630
Tomm6os,6
Tomm7,5063
Tomm70a,32696
Tomt,181
Tonsl,2174
Top1,25995
Top1mt,726
Top2a,58603
Top2b,18316
Top3a,2497
Top3b,2347
Topaz1,2
Topbp1,17401
Topors,5353
Toporsl,18
Toporsos,16
Tor1a,1590
Tor1aip1,2914
Tor1aip2,7594
Tor1b,2062
Tor2a,1225
Tor3a,2972
Tor4a,1108
Tox,980
Tox2,0
Tox3,0
Tox4,10134
Tpbg,0
Tpbpa,0
Tpbpb,0
Tpcn1,1359
Tpcn2,483
Tpd52,292
Tpd52-ps,15
Tpd52l1,0
Tpd52l2,4168
Tpgs1,772
Tpgs2,687
Tph1,12
Tph2,0
Tpi-rs10,3
Tpi-rs2,0
Tpi-rs4,0
Tpi-rs5,0
Tpi-rs9,1
Tpi1,27468
Tpk1,394
Tpm1,5748
Tpm2,13
Tpm3,21666
Tpm3-rs2,0
Tpm3-rs3,0
Tpm3-rs7,2763
Tpm4,9987
Tpmt,13
Tpo,0
Tpp1,3848
Tpp2,11147
Tppp,31
Tppp2,0
Tppp3,20
Tpr,29021
Tpra1,651
Tprg,0
Tprgl,1810
Tprkb,2121
Tprn,1397
Tpsab1,0
Tpsb2,0
Tpsg1,0
Tpst1,2496
Tpst2,655
Tpt1,86704
Tpte,1
Tpx2,17813
Tra2a,6592
Tra2b,8610
Trabd,3622
Trabd2b,0
Tradd,595
Traf1,5267
Traf2,1840
Traf3,8293
Traf3ip1,1654
Traf3ip2,630
Traf3ip3,1477
Traf4,3060
Traf5,968
Traf6,3056
Traf7,6816
Trafd1,959
Traip,2127
Trak1,2988
Trak2,3297
Tram1,8449
Tram1l1,0
Tram2,249
Trank1,71
Trap1,15074
Trap1a,0
Trappc1,894
Trappc10,4272
Trappc11,3480
Trappc12,1969
Trappc13,8328
Trappc2,107
Trappc2l,595
Trappc3,3355
Trappc3l,0
Trappc4,2349
Trappc5,1418
Trappc6a,855
Trappc6b,1892
Trappc8,5535
Trappc9,1034
Trat1,0
Trcg1,4
Trdmt1,269
Trdn,0
Treh,0
Trem1,0
Trem2,0
Trem3,0
Treml1,0
Treml2,3522
Treml4,4
Trerf1,322
Trex1,284
Trex2,0
Trf,3
Trh,0
Trhde,0
Trhr,0
Trhr2,179
Triap1,1648
Trib1,443
Trib2,5059
Trib3,186
Tril,0
Trim10,0
Trim11,1214
Trim12a,413
Trim12c,1082
Trim13,484
Trim14,701
Trim15,0
Trim16,0
Trim17,81
Trim2,547
Trim21,693
Trim23,2566
Trim24,3032
Trim25,2628
Trim26,0
Trim27,7332
Trim28,42660
Trim29,20
Trim3,116
Trim30a,1641
Trim30b,0
Trim30c,0
Trim30d,441
Trim30e-ps1,0
Trim31,0
Trim32,2952
Trim33,5733
Trim34a,446
Trim34b,0
Trim35,11063
Trim36,335
Trim37,0
Trim38,0
Trim39,0
Trim40,0
Trim41,160
Trim42,0
Trim43a,37
Trim43b,28
Trim43c,21
Trim44,10697
Trim45,44
Trim46,126
Trim47,31
Trim5,330
Trim50,0
Trim52,0
Trim54,0
Trim55,0
Trim56,1011
Trim58,0
Trim59,755
Trim6,2
Trim60,0
Trim61,0
Trim62,147
Trim63,817
Trim65,472
Trim66,4
Trim67,26
Trim68,0
Trim69,23
Trim7,22
Trim71,4
Trim72,4
Trim75,3
Trim8,1839
Trim80,0
Trim9,0
Triml1,0
Triml2,0
Trio,291
Triobp,1351
Trip10,1339
Trip11,3811
Trip12,24548
Trip13,5964
Trip4,1939
Trip6,50
Triqk,0
Trit1,1209
Trmt1,6090
Trmt10a,3950
Trmt10b,551
Trmt10c,4628
Trmt11,2492
Trmt112,2688
Trmt12,973
Trmt13,327
Trmt1l,2409
Trmt2a,1
Trmt2b,2318
Trmt44,842
Trmt5,2151
Trmt6,6863
Trmt61a,3153
Trmt61b,333
Trmu,827
TrnA,0
Trnad-guc,3
Trnae-cuc,0
Trnae-uuc,0
Trnaf-gaa,0
Trnah-gug,0
Trnai-aau,7
Trnai-uau,0
Trnak-uuu,0
Trnal-caa,0
Trnal-uaa,0
Trnam-cau,0
Trnap-ugg,0
Trnaq-cug,0
Trnaq-uug,2
Trnar-ucu,0
Trnas-aga,3
Trnas-uga,0
Trnat-agu,0
Trnau1ap,1235
Trnav-cac,0
TrnC,8
TrnD,0
TrnE,1244
TrnF,0
TrnG,0
TrnH,305
TrnI,106
TrnK,0
TrnL1,2700
TrnL2,458
TrnM,198
TrnN,3
TrnP,1166
Trnp1,0
TrnQ,0
TrnR,2
TrnS1,0
TrnS2,0
TrnT,124
Trnt1,11491
TrnV,0
TrnW,115
TrnY,155
Tro,0
Troap,1925
Trove2,1809
Trp53,14943
Trp53-ps,261
Trp53bp1,5348
Trp53bp2,1539
Trp53cor1,2
Trp53i11,0
Trp53i13,223
Trp53inp1,306
Trp53inp2,444
Trp53rk,318
Trp53tg5,8
Trp63,2769
Trp73,1818
Trpa1,0
Trpc1,0
Trpc2,0
Trpc3,0
Trpc4,0
Trpc4ap,8150
Trpc5,2
Trpc5os,2
Trpc6,4
Trpc7,0
Trpd52l3,0
Trpm1,331
Trpm2,0
Trpm3,0
Trpm4,562
Trpm5,92
Trpm6,4
Trpm7,10071
Trpm8,1
Trps1,0
Trpt1,108
Trpv1,0
Trpv2,1225
Trpv3,0
Trpv4,6
Trpv5,0
Trpv6,0
Trrap,13377
Trub1,2427
Trub2,2530
Try10,0
Try4,0
Try5,0
Tsacc,201
Tsc1,3911
Tsc2,3742
Tsc22d1,2
Tsc22d2,3385
Tsc22d3,806
Tsc22d4,2623
Tsen15,1273
Tsen2,1005
Tsen34,1653
Tsen54,1443
Tsfm,2061
Tsg101,2188
Tsg101-ps,31
Tsga10,35
Tsga10ip,26
Tsga13,0
Tsga8,1
Tshb,0
Tshr,0
Tshz1,2071
Tshz2,0
Tshz3,0
Tsix,2
Tsks,0
Tsku,235
Tslp,0
Tsn,11064
Tsnax,4532
Tsnaxip1,10
Tspan1,4
Tspan10,18
Tspan11,0
Tspan12,0
Tspan13,18
Tspan14,2769
Tspan15,0
Tspan17,32
Tspan18,2
Tspan2,248
Tspan2os,1
Tspan3,6446
Tspan31,4364
Tspan32,1590
Tspan33,2137
Tspan4,1740
Tspan5,1265
Tspan6,0
Tspan7,0
Tspan8,0
Tspan9,136
Tspear,13
Tspo,877
Tspo2,0
Tspy-ps,0
Tspyl-ps,0
Tspyl1,2254
Tspyl2,1158
Tspyl3,1168
Tspyl4,240
Tspyl5,0
Tsr1,6986
Tsr2,4522
Tsr3,887
Tssc1,1557
Tssc4,1835
Tssk1,0
Tssk2,0
Tssk3,0
Tssk4,40
Tssk5,4
Tssk6,92
Tst,35
Tsta3,2068
Tstd1,20
Tstd2,2015
Tstd3,881
Tsx,0
Ttbk1,8
Ttbk2,982
Ttc1,3962
Ttc12,0
Ttc13,3052
Ttc14,4507
Ttc16,8
Ttc17,1409
Ttc19,980
Ttc21a,8
Ttc21b,0
Ttc22,0
Ttc23,57
Ttc23l,14
Ttc24,0
Ttc25,24
Ttc26,306
Ttc27,6262
Ttc28,46
Ttc29,0
Ttc3,3182
Ttc30a1,0
Ttc30a2,0
Ttc30b,90
Ttc32,1059
Ttc33,2690
Ttc34,0
Ttc36,3
Ttc37,7670
Ttc38,425
Ttc39a,8
Ttc39b,1634
Ttc39c,0
Ttc39d,3
Ttc4,3894
Ttc5,3096
Ttc7,1597
Ttc7b,3242
Ttc8,489
Ttc9,0
Ttc9b,0
Ttc9c,4389
Ttf1,1669
Ttf2,1272
Tti1,2985
Tti2,1376
Ttk,3286
Ttl,305
Ttll1,516
Ttll10,53
Ttll11,12
Ttll12,4193
Ttll13,15
Ttll2,3
Ttll3,157
Ttll4,8791
Ttll5,1648
Ttll6,0
Ttll7,29
Ttll8,0
Ttll9,37
Ttn,428
Ttpa,0
Ttpal,3251
Ttr,0
Ttyh1,18
Ttyh2,279
Ttyh3,1880
Tub,4
Tuba1a,2757
Tuba1b,18305
Tuba1c,2502
Tuba3a,5
Tuba3b,0
Tuba4a,9290
Tuba8,8
Tubal3,0
Tubb1,0
Tubb2a,705
Tubb2a-ps2,1
Tubb2b,996
Tubb3,199
Tubb4a,92
Tubb4b,15524
Tubb4b-ps1,8
Tubb4b-ps2,4
Tubb5,12417
Tubb6,5973
Tubd1,793
Tube1,840
Tubg1,4596
Tubg2,183
Tubgcp2,3274
Tubgcp3,3525
Tubgcp4,1032
Tubgcp5,3856
Tubgcp6,2842
Tufm,6955
Tuft1,327
Tug1,6575
Tulp1,14
Tulp2,14
Tulp3,1744
Tulp4,1548
Tunar,0
Tusc1,0
Tusc2,1454
Tusc3,1495
Tusc5,0
Tut1,3683
Tvp23a,133
Tvp23b,1746
Tvp23bos,0
Twf1,4106
Twf2,2613
Twist1,0
Twist2,0
Twistnb,3630
Twsg1,5413
Txk,2
Txlna,2289
Txlnb,533
Txlng,2324
Txn1,14584
Txn2,5404
Txndc11,3986
Txndc12,1838
Txndc15,1626
Txndc16,4596
Txndc17,3101
Txndc2,0
Txndc5,13240
Txndc8,0
Txndc9,3386
Txnip,1670
Txnl1,12738
Txnl4a,10134
Txnl4b,492
Txnrd1,21758
Txnrd2,0
Txnrd3,1154
Tyk2,2056
Tymp,70
Tyms,6936
Tyms-ps,17
Tyr,0
Tyro3,1958
Tyrobp,426
Tyrp1,0
Tysnd1,2103
Tyw1,2724
Tyw3,735
Tyw5,787
U2af1,8983
U2af1l4,989
U2af2,20468
U2surp,18943
U90926,0
Uaca,0
Uap1,4300
Uap1l1,2827
Uba1,26287
Uba1y,0
Uba2,17520
Uba3,5803
Uba5,1787
Uba52,19883
Uba6,5808
Uba7,974
Ubac1,3723
Ubac2,3662
Ubald1,1501
Ubald2,873
Ubap1,1329
Ubap1l,9
Ubap2,13423
Ubap2l,21821
Ubash3a,7
Ubash3b,879
Ubb,10268
Ubc,5749
Ubd,0
Ube2a,5405
Ube2b,3842
Ube2c,5723
Ube2cbp,203
Ube2d1,306
Ube2d2a,3561
Ube2d2b,0
Ube2d3,30355
Ube2dnl1,0
Ube2dnl2,0
Ube2e1,1653
Ube2e2,0
Ube2e3,5221
Ube2f,3724
Ube2g1,3672
Ube2g2,4153
Ube2h,1243
