gene_id,Satrom-mRNA-2hT_ACAGTG_L004_001
Nfix,1684
Nfkb1,32876
Nfkb2,6140
Nfkbia,25943
Nfkbib,2017
Nfkbid,5488
Nfkbie,16340
Nfkbil1,0
Nfkbiz,4646
Nfrkb,3854
Nfs1,2921
Nfu1,2350
Nfx1,8013
Nfxl1,2541
Nfya,9209
Nfyb,2250
Nfyc,1809
Ngb,4
Ngdn,3540
Ngef,16
Ngf,0
Ngfr,0
Ngfrap1,944
Ngly1,1237
Ngp,2
Ngrn,828
Nhej1,51
Nhlh1,2
Nhlh2,0
Nhlrc1,0
Nhlrc2,4276
Nhlrc3,359
Nhlrc4,0
Nhp2,8820
Nhp2l1,335
Nhs,0
Nhsl1,4
Nhsl2,16
Nicn1,548
Nid1,292
Nid2,3
Nif3l1,2966
Nifk,13743
Nim1k,37
Nin,10243
Ninj1,906
Ninj2,4
Ninl,551
Nip7,8310
Nipa1,71
Nipa2,3224
Nipal1,13
Nipal2,0
Nipal3,964
Nipal4,2
Nipbl,27363
Nipsnap1,2266
Nipsnap3a,0
Nipsnap3b,1512
Nisch,20532
Nit1,1255
Nit2,2214
Nkain1,1549
Nkain2,0
Nkain3,0
Nkain4,0
Nkap,1776
Nkapl,10
Nkd1,145
Nkd2,0
Nkg7,0
Nkiras1,244
Nkiras2,871
Nkpd1,214
Nkrf,3698
Nktr,10448
Nkx1-1,0
Nkx1-2,2
Nkx2-1,2
Nkx2-2,0
Nkx2-2os,0
Nkx2-3,0
Nkx2-4,0
Nkx2-5,0
Nkx2-6,0
Nkx2-9,0
Nkx3-1,0
Nkx3-2,0
Nkx6-1,0
Nkx6-2,0
Nkx6-3,4
Nle1,2866
Nlgn1,0
Nlgn2,1186
Nlgn3,79
Nlk,1548
Nlk-ps1,0
Nln,4825
Nlrc3,53
Nlrc4,722
Nlrc5,3507
Nlrp10,90
Nlrp12,0
Nlrp14,0
Nlrp1a,1
Nlrp1b,58
Nlrp1c-ps,0
Nlrp2,0
Nlrp3,0
Nlrp4a,0
Nlrp4b,0
Nlrp4c,0
Nlrp4d,0
Nlrp4e,0
Nlrp4f,0
Nlrp4g,0
Nlrp5,0
Nlrp5-ps,0
Nlrp6,9
Nlrp9a,0
Nlrp9b,0
Nlrp9c,0
Nlrx1,325
Nmb,80
Nmbr,2
Nmd3,9575
Nme1,6860
Nme2,15703
Nme3,129
Nme4,0
Nme5,0
Nme6,1412
Nme7,582
Nme8,1
Nme9,0
Nmi,281
Nmnat1,148
Nmnat2,0
Nmnat3,750
Nmral1,0
Nmrk1,262
Nmrk2,22
Nms,0
Nmt1,6961
Nmt2,2507
Nmu,0
Nmur1,5
Nmur2,0
Nnat,144
Nnmt,0
Nnt,3120
Noa1,6360
Nob1,8251
Nobox,3
Noc2l,19621
Noc3l,4520
Noc4l,3834
Nod1,10
Nod2,434
Nodal,0
Nog,0
Nol10,7107
Nol11,8669
Nol12,2303
Nol3,0
Nol4,0
Nol4l,3204
Nol6,10678
Nol7,5235
Nol8,6223
Nol9,9670
Nolc1,34771
Nom1,6197
Nomo1,14973
Nono,20282
Nop10,4434
Nop14,9265
Nop16,9638
Nop2,20572
Nop56,23786
Nop58,28446
Nop9,8346
Nos1,5195
Nos1ap,0
Nos2,47
Nos3,40
Nosip,2018
Nostrin,7
Notch1,1618
Notch2,4908
Notch3,2
Notch4,0
Noto,0
Notum,0
Nov,0
Nova1,0
Nova2,0
Nox1,3
Nox3,0
Nox4,0
Noxa1,214
Noxo1,516
Noxred1,246
Npas1,61
Npas2,0
Npas3,37
Npas4,2
Npat,4927
Npb,0
Npbwr1,0
Npc1,2681
Npc1l1,12
Npc2,9635
Npcd,0
Npdc1,2
Npepl1,4782
Npepps,5554
Npff,52
Npffr1,2
Npffr2,0
Nphp1,817
Nphp3,18
Nphp4,112
Nphs1,0
Nphs1os,0
Nphs2,0
Npl,0
Nploc4,11992
Npm1,259694
Npm2,16
Npm3,6835
Npm3-ps1,20
Npnt,4
Nppa,0
Nppb,0
Nppc,0
Npr1,0
Npr2,63
Npr3,0
Nprl2,561
Nprl3,1225
Nps,0
Npsr1,0
Nptn,5377
Nptx1,0
Nptx2,0
Nptxr,0
Npvf,0
Npw,0
Npy,0
Npy1r,0
Npy2r,0
Npy4r,0
Npy5r,0
Npy6r,0
Nqo1,275
Nqo2,720
Nr0b1,0
Nr0b2,0
Nr1d1,200
Nr1d2,2589
Nr1h2,1443
Nr1h3,44
Nr1h4,0
Nr1h5,0
Nr1i2,1
Nr1i3,9
Nr2c1,809
Nr2c2,2438
Nr2c2ap,159
Nr2e1,1
Nr2e3,0
Nr2f1,2
Nr2f2,2
Nr2f6,1117
Nr3c1,5100
Nr3c2,3
Nr4a1,3383
Nr4a2,304
Nr4a3,485
Nr5a1,1
Nr5a2,573
Nr6a1,1475
Nradd,11
Nrap,2
Nrarp,1437
Nras,5900
Nrbf2,1039
Nrbp1,3370
Nrbp2,4
Nrcam,13
Nrd1,10484
Nrde2,2155
Nrep,2510
Nrf1,2959
Nrg1,0
Nrg2,1
Nrg3,0
Nrg3os,0
Nrg4,34
Nrgn,32
Nrip1,2
Nrip2,85
Nrip3,0
Nrk,0
Nrl,2
Nrm,0
Nrn1,1
Nrn1l,0
Nron,0
Nrp,73
Nrp1,6015
Nrp2,6838
Nrros,6659
Nrsn1,0
Nrsn2,0
Nrtn,15
Nrxn1,0
Nrxn2,797
Nrxn3,4
Nsa2,9443
Nsa2-ps1,15
Nsd1,2282
Nsdhl,519
Nsf,16128
Nsfl1c,7737
Nsg1,11
Nsg2,698
Nsl1,1805
Nsmaf,3215
Nsmce1,1279
Nsmce2,1440
Nsmce4a,4256
Nsmf,647
Nsun2,28686
Nsun3,1194
Nsun4,2257
Nsun5,2001
Nsun6,276
Nsun7,5
Nt5c,1449
Nt5c1a,0
Nt5c1b,0
Nt5c2,4548
Nt5c3,2170
Nt5c3b,2310
Nt5dc1,1338
Nt5dc2,2199
Nt5dc3,5275
Nt5e,0
Nt5m,596
Ntan1,1047
Ntf3,0
Ntf5,99
Nthl1,722
Ntm,0
Ntmt1,2361
Ntn1,375
Ntn3,18
Ntn4,2
Ntn5,30
Ntng1,0
Ntng2,165
Ntpcr,702
Ntrk1,26
Ntrk2,0
Ntrk3,0
Nts,0
Ntsr1,1
Ntsr2,0
Nuak1,2355
Nuak2,257
Nub1,7265
Nubp1,2875
Nubp2,2871
Nubpl,928
Nucb1,8271
Nucb2,1077
Nucks1,23382
Nudc,14858
Nudcd1,5738
Nudcd2,6496
Nudcd3,9034
Nudt1,1130
Nudt10,0
Nudt11,0
Nudt12,0
Nudt12os,0
Nudt13,415
Nudt14,426
Nudt15,270
Nudt16,531
Nudt16l1,1964
Nudt17,49
Nudt18,790
Nudt19,1684
Nudt2,505
Nudt21,849
Nudt22,203
Nudt3,0
Nudt4,9463
Nudt5,3227
Nudt6,181
Nudt7,561
Nudt8,888
Nudt9,3199
Nuf2,2242
Nufip1,7264
Nufip2,16287
Nuggc,34
Numa1,10025
Numb,1022
Numbl,241
Nup107,5103
Nup133,4726
Nup153,27808
Nup155,10444
Nup160,7182
Nup188,5859
Nup205,12782
Nup210,10466
Nup210l,85
Nup214,7439
Nup35,502
Nup37,1999
Nup43,2011
Nup50,13281
Nup54,5110
Nup62,14444
Nup62-il4i1,6
Nup62cl,4
Nup85,7320
Nup88,188
Nup93,6263
Nup98,15897
Nupl1,7386
Nupl2,1766
Nupr1,162
Nupr1l,13
Nus1,11134
Nusap1,2688
Nutf2,1659
Nutf2-ps1,202
Nutm1,6
Nutm2,0
Nvl,7298
Nwd1,2
Nwd2,0
Nxf1,7877
Nxf2,1
Nxf3,7
Nxf7,0
Nxn,1872
Nxnl1,17
Nxnl2,1
Nxpe2,3971
Nxpe3,2931
Nxpe4,704
Nxpe5,0
Nxph1,0
Nxph2,0
Nxph3,4
Nxph4,67
Nxt1,2609
Nxt2,1444
Nyap1,75
Nyap2,0
Nynrin,164
Nyx,18
Oacyl,4
Oaf,0
Oard1,824
Oas1a,15
Oas1b,58
Oas1c,213
Oas1d,0
Oas1e,0
Oas1f,0
Oas1g,1
Oas1h,1
Oas2,4
Oas3,8
Oasl1,10
Oasl2,16
Oat,6385
Oat-rs1,0
Oaz1,6731
Oaz1-ps,25
Oaz2,1925
Oaz3,1
Obfc1,714
Obox1,0
Obox2,0
Obox3,0
Obox5,0
Obox6,2
Obp1a,0
Obp1b,0
Obp2a,13
Obp2b,0
Obscn,313
Obsl1,20
Oc90,2
Oca2,0
Ocel1,78
Ociad1,10370
Ociad2,326
Ocln,2
Ocm,0
Ocrl,832
Ocstamp,0
Odam,0
Odc1,123699
Odf1,50
Odf2,3496
Odf2l,1800
Odf3,1
Odf3b,0
Odf3l1,0
Odf3l2,0
Odf4,3
Ofcc1,0
Ofd1,2641
Ogdh,14093
Ogdhl,4496
Ogfod1,2789
Ogfod2,578
Ogfod3,477
Ogfr,6124
Ogfrl1,0
Ogg1,623
Ogn,2
Ogt,10257
Oip5,601
Oit1,0
Oit3,7
Ola1,8792
Olah,0
Olfm1,157
Olfm2,27
Olfm3,0
Olfm4,5647
Olfml1,0
Olfml2a,620
Olfml2b,18
Olfml3,1523
Olfr1,0
Olfr10,0
Olfr100,0
Olfr1000,0
Olfr1002,0
Olfr1006,0
Olfr1008,0
Olfr1009,0
Olfr101,0
Olfr1010,0
Olfr1012,0
Olfr1013,0
Olfr1014,0
Olfr1015,0
Olfr1016,0
Olfr1018,0
Olfr1019,0
Olfr102,0
Olfr1020,0
Olfr1022,0
Olfr1023,0
Olfr1024,0
Olfr1026,0
Olfr1027-ps1,0
Olfr1028,0
Olfr1029,0
Olfr103,0
Olfr1030,0
Olfr1031,0
Olfr1032,0
Olfr1033,0
Olfr1034,0
Olfr1036,0
Olfr1037,0
Olfr1038-ps,0
Olfr1039,0
Olfr1040,0
Olfr1042,0
Olfr1043,0
Olfr1044,0
Olfr1045,0
Olfr1046,0
Olfr1047,0
Olfr1048,0
Olfr1049,0
Olfr1050-ps1,0
Olfr1051,0
Olfr1052,0
Olfr1053,0
Olfr1054,0
Olfr1055,0
Olfr1056,0
Olfr1057,0
Olfr1058,0
Olfr1061,0
Olfr1062,0
Olfr1063-ps1,0
Olfr1065,0
Olfr1066,0
Olfr107,0
Olfr1076,0
Olfr1077-ps1,0
Olfr1079,0
Olfr108,0
Olfr1080,0
Olfr1082,0
Olfr1084,0
Olfr1085,0
Olfr1086,0
Olfr1087,0
Olfr1089,0
Olfr109,0
Olfr1090,0
Olfr1093,0
Olfr1094,0
Olfr1095,0
Olfr1097,0
Olfr1098,0
Olfr1099,0
Olfr11,0
Olfr110,0
Olfr1100,0
Olfr1101,0
Olfr1102,0
Olfr1104,0
Olfr1105,0
Olfr1106,0
Olfr1107,0
Olfr1109,0
Olfr111,0
Olfr1110,0
Olfr1111,0
Olfr1112,0
Olfr1113,0
Olfr1115,0
Olfr1116,0
Olfr1118,0
Olfr112,0
Olfr1120,0
Olfr1121,0
Olfr1122,0
Olfr1123,0
Olfr1124,0
Olfr1126,0
Olfr1128,0
Olfr1129,0
Olfr113,0
Olfr1130,0
Olfr1131,0
Olfr1132,0
Olfr1133,0
Olfr1134,0
Olfr1135,0
Olfr1136,0
Olfr1137,0
Olfr1138,0
Olfr114,0
Olfr1140,0
Olfr1141,0
Olfr1143,0
Olfr1145,0
Olfr1148,0
Olfr115,0
Olfr1151,0
Olfr1152,0
Olfr1153,0
Olfr1154,0
Olfr1155,0
Olfr1156,0
Olfr1157,0
Olfr1158,0
Olfr1159-ps1,0
Olfr116,0
Olfr1160,0
Olfr1161,0
Olfr1162,0
Olfr1163,0
Olfr1164,0
Olfr1166,0
Olfr1167,0
Olfr1168,0
Olfr117,0
Olfr1170,0
Olfr1173,0
Olfr1174-ps,0
Olfr1175-ps,0
Olfr1176,0
Olfr1178,0
Olfr1179,0
Olfr118,0
Olfr1180,0
Olfr1181,0
Olfr1182,0
Olfr1183,0
Olfr1184,0
Olfr1185-ps1,0
Olfr1186,0
Olfr1188,0
Olfr1189,4
Olfr119,0
Olfr1193,0
Olfr1195,0
Olfr1196,0
Olfr1197,0
Olfr1198,0
Olfr1199,0
Olfr12,0
Olfr120,0
Olfr1200,0
Olfr1201,0
Olfr1202,0
Olfr1204,0
Olfr1205,0
Olfr1206,0
Olfr1208,0
Olfr1209,0
Olfr121,0
Olfr1211,0
Olfr1212,0
Olfr1213,0
Olfr1214,0
Olfr1215,0
Olfr1216,0
Olfr1217,0
Olfr1218,0
Olfr1219,0
Olfr122,0
Olfr1220,0
Olfr1221,0
Olfr1222,0
Olfr1223,0
Olfr1225,0
Olfr1226,0
Olfr1228,0
Olfr1229,0
Olfr123,0
Olfr1230,0
Olfr1231,0
Olfr1232,0
Olfr1233,0
Olfr1234,0
Olfr1238,0
Olfr1239,0
Olfr124,0
Olfr1240,0
Olfr1241,0
Olfr1242,0
Olfr1243,0
Olfr1245,0
Olfr1246,0
Olfr1247,0
Olfr1248,0
Olfr1249,0
Olfr125,0
Olfr1250,0
Olfr1251,0
Olfr1252,0
Olfr1253,0
Olfr1254,0
Olfr1255,0
Olfr1256,0
Olfr1257,0
Olfr1258,0
Olfr1259,0
Olfr126,0
Olfr1260,0
Olfr1261,0
Olfr1262,0
Olfr1263,0
Olfr1264,0
Olfr1265,0
Olfr1269,0
Olfr127,0
Olfr1270,0
Olfr1271,0
Olfr1272,0
Olfr1273-ps,0
Olfr1274-ps,0
Olfr1275,0
Olfr1276,0
Olfr1277,0
Olfr1278,0
Olfr1279,0
Olfr128,0
Olfr1280,0
Olfr1281,0
Olfr1282,0
Olfr1283,0
Olfr1284,0
Olfr1285,0
Olfr1286,0
Olfr1287,0
Olfr1288,0
Olfr1289,0
Olfr129,0
Olfr1290,0
Olfr1292-ps1,0
Olfr1294,0
Olfr1295,0
Olfr1296-ps1,0
Olfr1297,0
Olfr1298,0
Olfr1299,0
Olfr13,0
Olfr130,0
Olfr1300-ps1,0
Olfr1301,0
Olfr1302,0
Olfr1303,0
Olfr1305,0
Olfr1306,0
Olfr1307,0
Olfr1308,0
Olfr1309,0
Olfr131,0
Olfr1310,0
Olfr1311,0
Olfr1312,0
Olfr1313,0
Olfr1314,0
Olfr1316,0
Olfr1317,0
Olfr1318,0
Olfr132,0
Olfr1320,0
Olfr1321,0
Olfr1322,0
Olfr1323,0
Olfr1324,0
Olfr1325,0
Olfr1328,0
Olfr1329,0
Olfr133,0
Olfr1330,0
Olfr1331,0
Olfr1332-ps1,0
Olfr1333,0
Olfr1335,0
Olfr1336,0
Olfr1337,0
Olfr1338,0
Olfr1339,0
Olfr134,0
Olfr1340,0
Olfr1341,0
Olfr1342,0
Olfr1344,0
Olfr1346,0
Olfr1347,0
Olfr1348,0
Olfr1349,0
Olfr135,0
Olfr1350,0
Olfr1351,0
Olfr1352,0
Olfr1353,0
Olfr1354,0
Olfr1355,0
Olfr1356,0
Olfr1357,0
Olfr1358,0
Olfr1359,0
Olfr136,0
Olfr1360,0
Olfr1361,0
Olfr1362,0
Olfr1364,0
Olfr1366,0
Olfr1367,0
Olfr1368,0
Olfr137,0
Olfr1370,0
Olfr1371,0
Olfr1372-ps1,0
Olfr1373,0
Olfr1376-ps1,0
Olfr1377,0
Olfr1378,0
Olfr138,0
Olfr1380,0
Olfr1381,0
Olfr1382,0
Olfr1383,0
Olfr1384,0
Olfr1385,0
Olfr1386,0
Olfr1387,0
Olfr1388,0
Olfr1389,0
Olfr139,0
Olfr1390,0
Olfr1391,0
Olfr1392,1
Olfr1393,4
Olfr1394,0
Olfr1395,0
Olfr1396,0
Olfr140,0
Olfr1402,0
Olfr1404,0
Olfr1406,0
Olfr1408,0
Olfr141,0
Olfr1410,0
Olfr1411,0
Olfr1412,0
Olfr1413,0
Olfr1414,1
Olfr1415,0
Olfr1416,0
Olfr1417,0
Olfr1418,0
Olfr1419,0
Olfr142,0
Olfr1420,0
Olfr1423,0
Olfr1424,0
Olfr1425,0
Olfr1426,0
Olfr1427,0
Olfr1428,0
Olfr143,0
Olfr1431,0
Olfr1432,0
Olfr1434,0
Olfr1436,0
Olfr1437,0
Olfr1440,0
Olfr1441,0
Olfr1442,0
Olfr1443,0
Olfr1444,6
Olfr1445,0
Olfr1446,0
Olfr1447,0
Olfr1448,0
Olfr1449,0
Olfr145,0
Olfr1450,0
Olfr1451,0
Olfr1453,0
Olfr1454,0
Olfr1457,0
Olfr1458,0
Olfr1459,0
Olfr146,0
Olfr1461,0
Olfr1462,0
Olfr1463,0
Olfr1464-ps1,0
Olfr1465,0
Olfr1466,0
Olfr1467,0
Olfr1469,0
Olfr147,0
Olfr1471,0
Olfr1472,0
Olfr1474,0
Olfr1475,0
Olfr1477,0
Olfr148,0
Olfr1480,0
Olfr1484,0
Olfr1487,0
Olfr1489,0
Olfr149,0
Olfr1490,0
Olfr1491,0
Olfr1494,0
Olfr1495,0
Olfr1496,0
Olfr1497,0
Olfr1499,0
Olfr15,0
Olfr150,0
Olfr1500,0
Olfr1501,0
Olfr1502,0
Olfr1504,0
Olfr1505,0
Olfr1506,0
Olfr1507,0
Olfr1508,0
Olfr1509,0
Olfr151,0
Olfr1510,0
Olfr1511,1
Olfr1512,0
Olfr1513,0
Olfr152,0
Olfr153,0
Olfr1532-ps1,0
Olfr1535,0
Olfr1537,0
Olfr154,0
Olfr155,0
Olfr156,0
Olfr157,0
Olfr159,0
Olfr16,0
Olfr160,0
Olfr161,3
Olfr162-ps1,1
Olfr164,8
Olfr165,3
Olfr166,3
Olfr167,0
Olfr168,0
Olfr169,0
Olfr17,0
Olfr170,0
Olfr171,0
Olfr172,0
Olfr173,0
Olfr175-ps1,10
Olfr177,0
Olfr178,0
Olfr18,0
Olfr180,0
Olfr181,0
Olfr183,0
Olfr186,0
Olfr187,0
Olfr19,0
Olfr190,0
Olfr191,0
Olfr192,0
Olfr193,0
Olfr194,0
Olfr195,0
Olfr196,0
Olfr197,0
Olfr198,0
Olfr199,0
Olfr2,0
Olfr20,0
Olfr201,0
Olfr202,0
Olfr203,0
Olfr204,0
Olfr205,0
Olfr206,0
Olfr209,0
Olfr211,0
Olfr212,0
Olfr213,0
Olfr214,0
Olfr215,0
Olfr218,0
Olfr220,0
Olfr221,0
Olfr222,0
Olfr223,0
Olfr224,0
Olfr225,1
Olfr228,0
Olfr229,0
Olfr23,0
Olfr231,0
Olfr235,0
Olfr237-ps1,0
Olfr239,0
Olfr24,0
Olfr243,0
Olfr247,0
Olfr248,0
Olfr25,0
Olfr250,0
Olfr251,0
Olfr259,0
Olfr26,0
Olfr262,0
Olfr263,1
Olfr266,0
Olfr267,7
Olfr27,0
Olfr270,0
Olfr272,0
Olfr273,0
Olfr275,0
Olfr279,2
Olfr281,0
Olfr282,2
Olfr283,0
Olfr284,0
Olfr285,0
Olfr286,0
Olfr287,0
Olfr288,0
Olfr29-ps1,0
Olfr290,0
Olfr291,0
Olfr292,0
Olfr293,0
Olfr294,0
Olfr295,0
Olfr296-ps1,0
Olfr297,0
Olfr298,0
Olfr299,0
Olfr3,0
Olfr30,0
Olfr301,0
Olfr303,0
Olfr304,0
Olfr305,0
Olfr307,0
Olfr308,0
Olfr309,0
Olfr31,0
Olfr310,0
Olfr311,0
Olfr312,0
Olfr313,0
Olfr314,0
Olfr315,0
Olfr316,0
Olfr317,0
Olfr318,0
Olfr319,0
Olfr32,0
Olfr320,0
Olfr322,0
Olfr323,0
Olfr324,0
Olfr325,0
Olfr328,0
Olfr329-ps,0
Olfr33,0
Olfr330,0
Olfr331,0
Olfr332,0
Olfr338,0
Olfr339,0
Olfr340,0
Olfr341,0
Olfr342,0
Olfr344,0
Olfr345,0
Olfr346,0
Olfr347,0
Olfr348,0
Olfr350,0
Olfr351,0
Olfr352,0
Olfr353,0
Olfr354,0
Olfr355,0
Olfr356,0
Olfr357,0
Olfr358,0
Olfr360,0
Olfr361,0
Olfr362,0
Olfr365,0
Olfr366,0
Olfr367-ps,0
Olfr368,0
Olfr370,0
Olfr371,0
Olfr372,0
Olfr373,1
Olfr374,0
Olfr376,0
Olfr378,0
Olfr379-ps1,0
Olfr38,0
Olfr380,0
Olfr381,0
Olfr382,0
Olfr384,0
Olfr385,0
Olfr387-ps1,0
Olfr389,0
Olfr39,0
Olfr390,0
Olfr391-ps,0
Olfr392,0
Olfr393,0
Olfr394,0
Olfr395,0
Olfr397,0
Olfr398,0
Olfr399,0
Olfr401,0
Olfr402,0
Olfr403,0
Olfr406,0
Olfr410,0
Olfr411,0
Olfr412,0
Olfr414,0
Olfr417,0
Olfr418-ps1,0
Olfr419,0
Olfr420,0
Olfr421-ps1,0
Olfr424,0
Olfr427,0
Olfr429,0
Olfr43,0
Olfr430,0
Olfr432,0
Olfr433,2
Olfr434,0
Olfr435,0
Olfr437,0
Olfr44,0
Olfr441,0
Olfr444,0
Olfr446,0
Olfr447,0
Olfr448,0
Olfr449,0
Olfr45,0
Olfr450,0
Olfr452,0
Olfr453,0
Olfr455,0
Olfr456,0
Olfr457,0
Olfr458,0
Olfr459,0
Olfr46,0
Olfr460,0
Olfr461,0
Olfr462,0
Olfr463,0
Olfr464,0
Olfr466,0
Olfr467,0
Olfr469,0
Olfr47,0
Olfr470,0
Olfr471,0
Olfr472,0
Olfr473,0
Olfr474,0
Olfr476,0
Olfr477,0
Olfr478,0
Olfr479,0
Olfr48,0
Olfr480,0
Olfr481,0
Olfr482,0
Olfr483,0
Olfr484,0
Olfr485,0
Olfr486,0
Olfr487,0
Olfr488,0
Olfr49,2
Olfr490,0
Olfr491,0
Olfr492,0
Olfr493,1
Olfr494,0
Olfr495,0
Olfr497,0
Olfr498,0
Olfr5,0
Olfr50,0
Olfr502,0
Olfr503,0
Olfr504,0
Olfr506,0
Olfr507,0
Olfr508,0
Olfr509,0
Olfr51,0
Olfr510,0
Olfr512,0
Olfr513,0
Olfr514,0
Olfr516,0
Olfr517,0
Olfr518,0
Olfr519,0
Olfr52,0
Olfr520,0
Olfr521,0
Olfr522,0
Olfr523,0
Olfr524,0
Olfr525,0
Olfr527,0
Olfr53,0
Olfr530,0
Olfr531,0
Olfr532,0
Olfr533,0
Olfr535,0
Olfr536,0
Olfr538,0
Olfr539,0
Olfr54,0
Olfr541,0
Olfr543,6
Olfr544,0
Olfr545,0
Olfr547,0
Olfr549,0
Olfr55,0
Olfr550,0
Olfr551,0
Olfr552,0
Olfr553,0
Olfr554,0
Olfr555,0
Olfr556,0
Olfr557,0
Olfr558,0
Olfr559,0
Olfr56,0
Olfr560,0
Olfr561,0
Olfr564,0
Olfr566,0
Olfr568,1
Olfr569,0
Olfr57,0
Olfr570,0
Olfr571,0
Olfr572,0
Olfr574,0
Olfr575,0
Olfr576,0
Olfr577,0
Olfr578,0
Olfr58,0
Olfr582,0
Olfr583,0
Olfr584,0
Olfr585,0
Olfr586,0
Olfr589,0
Olfr59,0
Olfr591,0
Olfr592,0
Olfr593,0
Olfr594,0
Olfr596,0
Olfr597,0
Olfr598,0
Olfr599,0
Olfr6,0
Olfr60,0
Olfr600,0
Olfr601,0
Olfr603,0
Olfr605,0
Olfr606,0
Olfr607,0
Olfr608,0
Olfr609,0
Olfr61,0
Olfr610,0
Olfr611,0
Olfr612,0
Olfr613,0
Olfr615,0
Olfr616,0
Olfr617,0
Olfr618,0
Olfr619,0
Olfr62,0
Olfr620,0
Olfr621-ps1,0
Olfr622,0
Olfr623,0
Olfr624,0
Olfr628,0
Olfr629,0
Olfr63,0
Olfr630,0
Olfr631,0
Olfr632,0
Olfr633,0
Olfr635,0
Olfr638,0
Olfr639,0
Olfr64,0
Olfr640,0
Olfr641,0
Olfr642,0
Olfr643,0
Olfr644,0
Olfr645,0
Olfr646,0
Olfr648,0
Olfr649,0
Olfr65,0
Olfr651,0
Olfr652,0
Olfr653,0
Olfr654,0
Olfr655,0
Olfr656,0
Olfr657,0
Olfr658,0
Olfr659,0
Olfr66,0
Olfr661,0
Olfr663,0
Olfr665,0
Olfr666,0
Olfr667,0
Olfr668,0
Olfr669,0
Olfr67,0
Olfr670,0
Olfr671,0
Olfr672,0
Olfr675,0
Olfr676,0
Olfr677,0
Olfr678,0
Olfr679,0
Olfr68,0
Olfr681,0
Olfr683,0
Olfr684,0
Olfr685,0
Olfr686,0
Olfr687,0
Olfr688,0
Olfr689,0
Olfr69,0
Olfr690,0
Olfr691,0
Olfr692,0
Olfr693,0
Olfr694,0
Olfr695,0
Olfr697,0
Olfr698,0
Olfr699,0
Olfr70,0
Olfr700,0
Olfr701,0
Olfr702,0
Olfr703,0
Olfr704,0
Olfr705,0
Olfr706,0
Olfr707,0
Olfr71,0
Olfr710,0
Olfr711,0
Olfr713,0
Olfr714,0
Olfr715,0
Olfr716,0
Olfr720,0
Olfr722,0
Olfr723,0
Olfr724,0
Olfr725,0
Olfr726,0
Olfr727,0
Olfr728,0
Olfr729,0
Olfr73,0
Olfr730,0
Olfr731,0
Olfr732,0
Olfr733,0
Olfr734,0
Olfr735,0
Olfr736,0
Olfr738,0
Olfr739,0
Olfr74,0
Olfr740,0
Olfr741,0
Olfr742,0
Olfr743,0
Olfr744,0
Olfr745,0
Olfr746,0
Olfr747,0
Olfr748,0
Olfr749,0
Olfr75-ps1,0
Olfr750,0
Olfr76,0
Olfr761,0
Olfr763,0
Olfr764,0
Olfr765,0
Olfr766,0
Olfr767,0
Olfr768,0
Olfr769,0
Olfr77,0
Olfr770,0
Olfr771,0
Olfr772,0
Olfr773,0
Olfr774,0
Olfr775,0
Olfr776,0
Olfr777,0
Olfr779,0
Olfr78,0
Olfr780,0
Olfr781,0
Olfr782,0
Olfr784,0
Olfr785-ps1,0
Olfr786,0
Olfr787,0
Olfr788,0
Olfr790,0
Olfr791,0
Olfr792,0
Olfr794,0
Olfr796,0
Olfr798,0
Olfr799,0
Olfr8,0
Olfr800,0
Olfr801,0
Olfr802,0
Olfr803,0
Olfr804,0
Olfr805,0
Olfr806,0
Olfr807,0
Olfr808,0
Olfr809,0
Olfr810,0
Olfr811,0
Olfr812,0
Olfr813,0
Olfr814,0
Olfr815,0
Olfr816,0
Olfr818,0
Olfr819,0
Olfr820,0
Olfr821,0
Olfr822,0
Olfr823,0
Olfr824,0
Olfr825,0
Olfr826,0
Olfr827,0
Olfr828,0
Olfr829,0
Olfr830,0
Olfr832,0
Olfr834,0
Olfr835,0
Olfr836,0
Olfr837,0
Olfr843,0
Olfr845,0
Olfr846,0
Olfr847,0
Olfr849,0
Olfr850,0
Olfr851,0
Olfr853,0
Olfr854,0
Olfr855,0
Olfr856-ps1,4
Olfr857,2
Olfr859,0
Olfr860,0
Olfr862,0
Olfr866,0
Olfr867,0
Olfr868,0
Olfr869,0
Olfr870,0
Olfr871,0
Olfr872,0
Olfr873,0
Olfr874,0
Olfr875,0
Olfr876,0
Olfr877,0
Olfr878,0
Olfr881,0
Olfr883,0
Olfr884,0
Olfr885,0
Olfr887,0
Olfr888,0
Olfr889,0
Olfr890,2
Olfr891,0
Olfr893,0
Olfr894,0
Olfr895,0
Olfr898,0
Olfr9,0
Olfr90,0
Olfr901,0
Olfr902,0
Olfr904,0
Olfr905,0
Olfr906,0
Olfr907,0
Olfr908,0
Olfr91,0
Olfr910,0
Olfr911-ps1,0
Olfr912,0
Olfr913,0
Olfr914,0
Olfr915,0
Olfr916,0
Olfr917,0
Olfr918,0
Olfr919,0
Olfr92,0
Olfr920,6
Olfr921,0
Olfr922,0
Olfr923,0
Olfr924,0
Olfr926,0
Olfr93,0
Olfr930,0
Olfr933,0
Olfr934,0
Olfr935,0
Olfr936,0
Olfr937,0
Olfr938,0
Olfr94,0
Olfr943,0
Olfr944,0
Olfr945,0
Olfr947-ps1,0
Olfr948,0
Olfr95,0
Olfr951,0
Olfr952,0
