gene_id,Satrom-mRNA-15mC_TTAGGC_L001_001
LOC105244268,0
LOC105244269,0
LOC105244270,0
LOC105244271,0
LOC105244272,3
LOC105244273,0
LOC105244274,0
LOC105244275,691
LOC105244276,5
LOC105244277,41
LOC105244278,9
LOC105244279,0
LOC105244280,2
LOC105244281,23
LOC105244282,24
LOC105244283,4
LOC105244284,0
LOC105244285,2
LOC105244286,0
LOC105244287,2
LOC105244288,0
LOC105244289,0
LOC105244290,4
LOC105244291,0
LOC105244292,2
LOC105244293,17
LOC105244294,0
LOC105244295,0
LOC105244296,0
LOC105244297,0
LOC105244298,20
LOC105244299,0
LOC105244300,6
LOC105244301,1
LOC105244302,135
LOC105244303,0
LOC105244304,0
LOC105244305,0
LOC105244306,0
LOC105244307,0
LOC105244308,0
LOC105244309,0
LOC105244310,0
LOC105244311,0
LOC105244312,0
LOC105244313,0
LOC105244314,0
LOC105244315,0
LOC105244316,6
LOC105244317,0
LOC105244318,0
LOC105244319,0
LOC105244320,9
LOC105244321,0
LOC105244322,0
LOC105244323,0
LOC105244324,0
LOC105244325,4
LOC105244326,18
LOC105244327,0
LOC105244328,3
LOC105244329,6
LOC105244330,3
LOC105244331,0
LOC105244332,2
LOC105244333,8
LOC105244334,16
LOC105244335,12
LOC105244336,30
LOC105244337,44
LOC105244338,0
LOC105244339,5
LOC105244340,19
LOC105244341,0
LOC105244342,1054
LOC105244343,12
LOC105244344,1
LOC105244345,30
LOC105244346,2
LOC105244347,2
LOC105244348,0
LOC105244349,0
LOC105244350,0
LOC105244351,0
LOC105244352,0
LOC105244353,3
LOC105244354,14
LOC105244355,43
LOC105244356,3
LOC105244357,3
LOC105244358,0
LOC105244359,0
LOC105244360,1
LOC105244361,0
LOC105244362,0
LOC105244363,419
LOC105244364,44
LOC105244365,0
LOC105244366,143
LOC105244367,1
LOC105244368,11
LOC105244369,0
LOC105244370,0
LOC105244371,0
LOC105244372,0
LOC105244373,0
LOC105244374,0
LOC105244375,0
LOC105244376,0
LOC105244377,0
LOC105244378,0
LOC105244379,26
LOC105244380,0
LOC105244381,0
LOC105244382,0
LOC105244383,0
LOC105244384,0
LOC105244385,0
LOC105244386,0
LOC105244387,0
LOC105244388,1015
LOC105244389,94
LOC105244390,0
LOC105244391,0
LOC105244392,4
LOC105244393,0
LOC105244394,0
LOC105244395,15
LOC105244396,64
LOC105244397,2
LOC105244398,4
LOC105244399,18
LOC105244400,0
LOC105244401,29
LOC105244402,72
LOC105244403,0
LOC105244404,0
LOC105244405,0
LOC105244406,0
LOC105244407,0
LOC105244408,0
LOC105244409,3
LOC105244410,0
LOC105244411,0
LOC105244412,0
LOC105244413,35
LOC105244414,0
LOC105244415,0
LOC105244416,0
LOC105244417,0
LOC105244418,0
LOC105244419,0
LOC105244420,0
LOC105244421,1
LOC105244422,0
LOC105244423,0
LOC105244424,0
LOC105244425,3
LOC105244426,0
LOC105244427,22
LOC105244428,0
LOC105244429,0
LOC105244430,1
LOC105244431,0
LOC105244432,49
LOC105244433,0
LOC105244434,0
LOC105244435,0
LOC105244436,0
LOC105244437,6
LOC105244438,0
LOC105244439,5
LOC105244440,0
LOC105244441,0
LOC105244442,0
LOC105244443,2
LOC105244444,0
LOC105244445,0
LOC105244446,0
LOC105244447,0
LOC105244448,2
LOC105244449,0
LOC105244450,0
LOC105244451,0
LOC105244452,6
LOC105244453,15
LOC105244454,0
LOC105244455,0
LOC105244456,0
LOC105244457,0
LOC105244458,0
LOC105244459,0
LOC105244460,0
LOC105244461,0
LOC105244462,1
LOC105244463,25
LOC105244464,0
LOC105244465,0
LOC105244466,2
LOC105244467,247
LOC105244468,0
LOC105244469,0
LOC105244470,0
LOC105244471,0
LOC105244472,0
LOC105244473,0
LOC105244474,0
LOC105244475,42
LOC105244476,27
LOC105244477,20
LOC105244478,0
LOC105244479,9
LOC105244480,0
LOC105244481,0
LOC105244482,0
LOC105244483,0
LOC105244484,222
LOC105244485,6
LOC105244486,3
LOC105244487,0
LOC105244488,38
LOC105244489,20
LOC105244490,385
LOC105244491,28
LOC105244492,1
LOC105244493,0
LOC105244494,5
LOC105244495,32
LOC105244496,0
LOC105244497,0
LOC105244498,36
LOC105244499,3
LOC105244500,0
LOC105244501,9
LOC105244502,0
LOC105244503,0
LOC105244504,0
LOC105244505,2
LOC105244506,28
LOC105244507,0
LOC105244508,0
LOC105244509,6
LOC105244510,0
LOC105244511,0
LOC105244512,36
LOC105244513,0
LOC105244514,0
LOC105244515,0
LOC105244516,0
LOC105244517,0
LOC105244518,0
LOC105244519,0
LOC105244520,1
LOC105244521,0
LOC105244522,2
LOC105244523,0
LOC105244524,0
LOC105244525,0
LOC105244526,0
LOC105244527,0
LOC105244528,2
LOC105244529,0
LOC105244530,0
LOC105244531,0
LOC105244532,8
LOC105244533,6
LOC105244534,0
LOC105244535,0
LOC105244536,0
LOC105244537,22
LOC105244538,0
LOC105244539,0
LOC105244540,0
LOC105244541,0
LOC105244542,7
LOC105244543,15
LOC105244544,0
LOC105244545,3
LOC105244546,22
LOC105244547,0
LOC105244548,0
LOC105244549,0
LOC105244550,0
LOC105244551,0
LOC105244552,0
LOC105244553,0
LOC105244554,0
LOC105244555,0
LOC105244556,0
LOC105244557,13
LOC105244558,0
LOC105244559,0
LOC105244560,0
LOC105244561,2
LOC105244562,27
LOC105244563,0
LOC105244564,0
LOC105244565,0
LOC105244566,0
LOC105244567,0
LOC105244568,0
LOC105244569,9
LOC105244570,0
LOC105244571,0
LOC105244572,0
LOC105244573,0
LOC105244574,0
LOC105244575,0
LOC105244576,0
LOC105244577,0
LOC105244578,0
LOC105244579,0
LOC105244580,0
LOC105244581,0
LOC105244582,0
LOC105244583,0
LOC105244584,0
LOC105244585,2
LOC105244586,0
LOC105244587,0
LOC105244588,0
LOC105244589,124
LOC105244590,0
LOC105244591,2
LOC105244592,0
LOC105244593,0
LOC105244594,0
LOC105244595,2
LOC105244596,2
LOC105244597,13
LOC105244598,1
LOC105244599,0
LOC105244600,10
LOC105244601,0
LOC105244602,0
LOC105244603,0
LOC105244605,0
LOC105244606,0
LOC105244608,0
LOC105244609,0
LOC105244610,4
LOC105244611,0
LOC105244612,0
LOC105244613,0
LOC105244615,0
LOC105244616,1
LOC105244617,2
LOC105244618,2
LOC105244619,0
LOC105244620,0
LOC105244621,0
LOC105244622,0
LOC105244623,0
LOC105244624,18
LOC105244625,12
LOC105244626,0
LOC105244627,0
LOC105244628,0
LOC105244629,0
LOC105244630,872
LOC105244631,0
LOC105244632,0
LOC105244633,0
LOC105244634,0
LOC105244635,0
LOC105244636,8
LOC105244637,0
LOC105244638,0
LOC105244639,0
LOC105244640,0
LOC105244641,0
LOC105244642,0
LOC105244643,4
LOC105244644,71
LOC105244645,6
LOC105244646,0
LOC105244647,0
LOC105244648,0
LOC105244649,1
LOC105244650,0
LOC105244651,0
LOC105244652,4
LOC105244653,17
LOC105244654,0
LOC105244655,0
LOC105244657,37
LOC105244658,0
LOC105244659,0
LOC105244660,0
LOC105244661,124
LOC105244662,0
LOC105244663,1
LOC105244664,0
LOC105244665,0
LOC105244666,16
LOC105244667,35
LOC105244668,0
LOC105244669,0
LOC105244670,0
LOC105244671,0
LOC105244672,0
LOC105244673,0
LOC105244674,378
LOC105244675,0
LOC105244676,0
LOC105244677,0
LOC105244678,36
LOC105244679,0
LOC105244680,0
LOC105244681,3
LOC105244682,0
LOC105244683,0
LOC105244684,0
LOC105244685,0
LOC105244686,1
LOC105244687,0
LOC105244688,0
LOC105244689,0
LOC105244690,0
LOC105244691,4
LOC105244692,0
LOC105244693,0
LOC105244694,0
LOC105244695,0
LOC105244696,0
LOC105244697,14
LOC105244698,3
LOC105244699,0
LOC105244700,0
LOC105244701,59
LOC105244702,0
LOC105244703,0
LOC105244704,0
LOC105244705,0
LOC105244706,0
LOC105244707,0
LOC105244708,0
LOC105244709,0
LOC105244710,0
LOC105244711,0
LOC105244712,1
LOC105244713,0
LOC105244714,1
LOC105244715,0
LOC105244716,1
LOC105244717,3
LOC105244718,6
LOC105244719,0
LOC105244720,2
LOC105244721,3
LOC105244722,3
LOC105244723,0
LOC105244724,0
LOC105244725,0
LOC105244726,0
LOC105244727,0
LOC105244728,0
LOC105244729,299
LOC105244730,0
LOC105244731,1
LOC105244732,2
LOC105244733,8
LOC105244734,0
LOC105244735,0
LOC105244736,0
LOC105244737,0
LOC105244738,0
LOC105244739,0
LOC105244740,0
LOC105244741,0
LOC105244742,0
LOC105244743,0
LOC105244744,0
LOC105244745,0
LOC105244746,14
LOC105244747,14
LOC105244748,138
LOC105244749,2
LOC105244751,0
LOC105244752,0
LOC105244753,0
LOC105244754,0
LOC105244755,0
LOC105244756,0
LOC105244757,4
LOC105244758,3
LOC105244759,1
LOC105244760,0
LOC105244761,0
LOC105244762,111
LOC105244764,0
LOC105244765,28
LOC105244767,0
LOC105244768,2
LOC105244769,0
LOC105244770,121
LOC105244771,0
LOC105244772,11
LOC105244773,1
LOC105244774,0
LOC105244775,0
LOC105244776,0
LOC105244777,0
LOC105244778,0
LOC105244779,0
LOC105244780,2
LOC105244781,0
LOC105244784,2
LOC105244785,5
LOC105244786,0
LOC105244787,0
LOC105244788,0
LOC105244789,0
LOC105244790,0
LOC105244791,0
LOC105244793,0
LOC105244794,244
LOC105244795,51
LOC105244796,0
LOC105244797,1
LOC105244798,6
LOC105244799,129
LOC105244800,0
LOC105244801,0
LOC105244802,0
LOC105244803,4
LOC105244804,0
LOC105244805,0
LOC105244806,219
LOC105244807,0
LOC105244808,0
LOC105244809,0
LOC105244810,2
LOC105244811,0
LOC105244812,2
LOC105244813,0
LOC105244814,0
LOC105244821,0
LOC105244822,0
LOC105244823,43
LOC105244824,0
LOC105244825,0
LOC105244826,0
LOC105244828,0
LOC105244829,4
LOC105244830,0
LOC105244831,0
LOC105244832,0
LOC105244833,0
LOC105244834,0
LOC105244835,9
LOC105244836,0
LOC105244837,0
LOC105244838,0
LOC105244840,0
LOC105244841,0
LOC105244842,0
LOC105244843,0
LOC105244844,4
LOC105244845,0
LOC105244846,0
LOC105244847,0
LOC105244848,2
LOC105244849,0
LOC105244850,0
LOC105244851,0
LOC105244852,25
LOC105244853,0
LOC105244854,5
LOC105244855,0
LOC105244857,0
LOC105244858,6
LOC105244859,0
LOC105244860,0
LOC105244861,0
LOC105244862,0
LOC105244863,0
LOC105244865,0
LOC105244866,0
LOC105244867,17
LOC105244868,0
LOC105244869,1
LOC105244870,0
LOC105244871,3
LOC105244872,2
LOC105244873,0
LOC105244874,7
LOC105244875,2
LOC105244876,6
LOC105244877,68
LOC105244878,12
LOC105244879,0
LOC105244881,2
LOC105244882,0
LOC105244883,0
LOC105244884,0
LOC105244885,0
LOC105244886,51
LOC105244887,0
LOC105244888,0
LOC105244889,0
LOC105244890,0
LOC105244891,0
LOC105244892,0
LOC105244893,0
LOC105244894,5
LOC105244895,0
LOC105244898,0
LOC105244899,0
LOC105244901,11
LOC105244902,0
LOC105244903,0
LOC105244904,0
LOC105244905,0
LOC105244906,0
LOC105244907,0
LOC105244908,0
LOC105244909,53
LOC105244910,0
LOC105244911,6
LOC105244912,0
LOC105244913,0
LOC105244914,0
LOC105244915,0
LOC105244916,2
LOC105244917,0
LOC105244918,29
LOC105244919,0
LOC105244920,0
LOC105244921,126
LOC105244922,26
LOC105244923,0
LOC105244924,64
LOC105244925,2
LOC105244926,12
LOC105244927,55
LOC105244928,9
LOC105244929,0
LOC105244930,0
LOC105244931,0
LOC105244932,2
LOC105244933,0
LOC105244934,17
LOC105244935,0
LOC105244936,0
LOC105244937,0
LOC105244938,0
LOC105244939,0
LOC105244940,4
LOC105244941,0
LOC105244942,0
LOC105244943,47
LOC105244944,12
LOC105244945,0
LOC105244946,28
LOC105244947,11
LOC105244948,0
LOC105244949,0
LOC105244951,0
LOC105244953,4
LOC105244954,8
LOC105244955,0
LOC105244956,0
LOC105244957,33
LOC105244958,9
LOC105244959,0
LOC105244960,0
LOC105244961,45
LOC105244962,107
LOC105244963,0
LOC105244964,1
LOC105244965,0
LOC105244966,3
LOC105244967,0
LOC105244968,1
LOC105244969,31
LOC105244970,0
LOC105244971,0
LOC105244972,0
LOC105244973,0
LOC105244974,0
LOC105244975,0
LOC105244976,6
LOC105244977,0
LOC105244978,57
LOC105244979,0
LOC105244980,7
LOC105244981,0
LOC105244982,0
LOC105244983,0
LOC105244984,0
LOC105244985,2
LOC105244986,0
LOC105244987,1
LOC105244988,4
LOC105244989,0
LOC105244990,2
LOC105244991,0
LOC105244992,0
LOC105244993,7
LOC105244994,0
LOC105244995,0
LOC105244996,0
LOC105244997,0
LOC105244998,0
LOC105244999,12
LOC105245000,0
LOC105245001,4
LOC105245002,0
LOC105245003,0
LOC105245004,0
LOC105245005,9
LOC105245006,30
LOC105245007,4
LOC105245008,2
LOC105245009,0
LOC105245010,0
LOC105245011,4
LOC105245012,0
LOC105245013,4
LOC105245014,0
LOC105245015,0
LOC105245016,5
LOC105245017,20
LOC105245018,0
LOC105245019,0
LOC105245020,0
LOC105245021,0
LOC105245022,0
LOC105245023,4
LOC105245024,0
LOC105245025,1
LOC105245027,2
LOC105245028,1
LOC105245029,1
LOC105245030,2
LOC105245031,0
LOC105245032,0
LOC105245033,0
LOC105245034,0
LOC105245035,0
LOC105245036,0
LOC105245037,0
LOC105245038,0
LOC105245039,0
LOC105245040,0
LOC105245041,0
LOC105245042,0
LOC105245043,61
LOC105245044,0
LOC105245046,280
LOC105245047,28
LOC105245048,0
LOC105245049,0
LOC105245050,2
LOC105245051,17
LOC105245052,0
LOC105245053,0
LOC105245054,0
LOC105245055,0
LOC105245059,0
LOC105245060,0
LOC105245061,0
LOC105245062,0
LOC105245063,0
LOC105245065,42
LOC105245066,0
LOC105245067,0
LOC105245068,8
LOC105245069,5
LOC105245070,0
LOC105245071,10
LOC105245072,0
LOC105245073,0
LOC105245074,0
LOC105245075,0
LOC105245076,0
LOC105245077,0
LOC105245078,0
LOC105245081,0
LOC105245082,85
LOC105245083,9
LOC105245085,2
LOC105245086,9
LOC105245087,11
LOC105245088,0
LOC105245090,0
LOC105245091,6
LOC105245092,0
LOC105245093,3
LOC105245094,0
LOC105245095,0
LOC105245096,0
LOC105245097,3
LOC105245098,10
LOC105245099,0
LOC105245101,0
LOC105245102,0
LOC105245103,51
LOC105245104,0
LOC105245105,0
LOC105245106,4
LOC105245107,0
LOC105245108,0
LOC105245109,0
LOC105245110,0
LOC105245111,0
LOC105245112,8
LOC105245113,0
LOC105245114,74
LOC105245115,0
LOC105245116,0
LOC105245117,6
LOC105245118,0
LOC105245119,0
LOC105245120,0
LOC105245121,3
LOC105245122,15
LOC105245123,13
LOC105245124,0
LOC105245125,0
LOC105245126,7
LOC105245127,5
LOC105245128,0
LOC105245129,71
LOC105245130,0
LOC105245131,18
LOC105245132,9
LOC105245133,0
LOC105245134,2
LOC105245135,28
LOC105245136,0
LOC105245137,2
LOC105245138,4
LOC105245139,0
LOC105245140,0
LOC105245141,976
LOC105245142,29
LOC105245143,7
LOC105245144,4
LOC105245145,0
LOC105245146,0
LOC105245147,0
LOC105245148,0
LOC105245149,0
LOC105245150,1
LOC105245151,2
LOC105245152,0
LOC105245153,0
LOC105245154,0
LOC105245155,0
LOC105245156,0
LOC105245157,0
LOC105245158,0
LOC105245159,0
LOC105245160,0
LOC105245161,2
LOC105245162,0
LOC105245163,2
LOC105245164,0
LOC105245165,0
LOC105245166,0
LOC105245168,0
LOC105245169,0
LOC105245170,0
LOC105245171,0
LOC105245172,0
LOC105245173,0
LOC105245174,0
LOC105245175,1
LOC105245176,0
LOC105245177,0
LOC105245179,0
LOC105245180,5
LOC105245181,3
LOC105245182,0
LOC105245183,2
LOC105245184,0
LOC105245185,0
LOC105245186,0
LOC105245187,12
LOC105245188,6
LOC105245189,0
LOC105245190,0
LOC105245191,0
LOC105245192,0
LOC105245193,1
LOC105245194,0
LOC105245195,0
LOC105245196,0
LOC105245197,0
LOC105245198,0
LOC105245199,0
LOC105245200,3
LOC105245201,0
LOC105245202,0
LOC105245203,0
LOC105245204,0
LOC105245205,0
LOC105245206,0
LOC105245207,0
LOC105245208,13
LOC105245209,0
LOC105245210,6
LOC105245211,94
LOC105245212,3
LOC105245213,3
LOC105245214,0
LOC105245215,1
LOC105245216,2
LOC105245217,0
LOC105245218,0
LOC105245219,0
LOC105245220,0
LOC105245221,0
LOC105245222,0
LOC105245223,0
LOC105245224,0
LOC105245225,0
LOC105245226,0
LOC105245227,0
LOC105245228,0
LOC105245229,0
LOC105245230,4
LOC105245231,19
LOC105245232,2
LOC105245233,4
LOC105245234,3
LOC105245235,2
LOC105245236,15
LOC105245237,28
LOC105245238,1
LOC105245239,3
LOC105245240,11
LOC105245241,1
LOC105245242,57
LOC105245243,0
LOC105245244,2
LOC105245245,4
LOC105245246,6
LOC105245247,0
LOC105245248,183
LOC105245249,5
LOC105245250,8
LOC105245251,0
LOC105245252,20
LOC105245253,0
LOC105245254,0
LOC105245255,34
LOC105245256,14
LOC105245257,7
LOC105245258,0
LOC105245259,0
LOC105245260,0
LOC105245261,0
LOC105245262,0
LOC105245263,0
LOC105245264,7
LOC105245265,2
LOC105245266,0
LOC105245267,0
LOC105245268,0
LOC105245269,0
LOC105245270,1
LOC105245271,0
LOC105245272,0
LOC105245273,2
LOC105245274,0
LOC105245275,0
LOC105245276,0
LOC105245277,6
LOC105245278,0
LOC105245279,0
LOC105245280,0
LOC105245281,0
LOC105245282,0
LOC105245283,19
LOC105245284,2
LOC105245285,4
LOC105245286,0
LOC105245287,0
LOC105245288,0
LOC105245289,0
LOC105245290,0
LOC105245291,0
LOC105245292,43
LOC105245293,0
LOC105245294,34
LOC105245295,0
LOC105245296,47
LOC105245297,42
LOC105245298,0
LOC105245299,0
LOC105245300,0
LOC105245301,0
LOC105245302,5
LOC105245303,0
LOC105245304,0
LOC105245305,0
LOC105245306,0
LOC105245307,18
LOC105245308,0
LOC105245309,0
LOC105245310,2
LOC105245311,0
LOC105245312,17
LOC105245313,0
LOC105245314,1
LOC105245315,0
LOC105245316,0
LOC105245317,0
LOC105245318,0
LOC105245319,0
LOC105245320,0
LOC105245321,0
LOC105245322,0
LOC105245323,2
LOC105245324,1
LOC105245325,0
LOC105245326,11
LOC105245327,0
LOC105245328,19
LOC105245329,0
LOC105245330,0
LOC105245331,0
LOC105245332,0
LOC105245333,0
LOC105245334,150
LOC105245335,0
LOC105245336,3
LOC105245337,0
LOC105245338,0
LOC105245339,0
LOC105245340,15
LOC105245341,0
LOC105245342,11
LOC105245343,3
LOC105245344,2
LOC105245345,0
LOC105245346,0
LOC105245347,0
LOC105245348,0
LOC105245349,0
LOC105245350,0
LOC105245351,0
LOC105245352,0
LOC105245353,8
LOC105245354,0
LOC105245355,0
LOC105245356,22
LOC105245357,2
LOC105245359,0
LOC105245360,0
LOC105245361,0
LOC105245362,0
LOC105245363,0
LOC105245364,0
LOC105245365,0
LOC105245366,149
LOC105245367,0
LOC105245368,93
LOC105245369,6
LOC105245370,0
LOC105245371,0
LOC105245372,0
LOC105245373,0
LOC105245374,0
LOC105245375,0
LOC105245376,2
LOC105245377,2
LOC105245378,0
LOC105245379,0
LOC105245380,0
LOC105245381,0
LOC105245382,0
LOC105245383,0
LOC105245384,0
LOC105245385,1
LOC105245386,0
LOC105245387,0
LOC105245388,0
LOC105245389,0
LOC105245390,0
LOC105245391,0
LOC105245392,0
LOC105245393,0
LOC105245394,0
LOC105245395,0
LOC105245396,0
LOC105245397,0
LOC105245398,4
LOC105245399,0
LOC105245400,0
LOC105245401,0
LOC105245402,0
LOC105245403,0
LOC105245404,0
LOC105245405,0
LOC105245406,0
LOC105245407,0
LOC105245408,0
LOC105245409,0
LOC105245410,0
LOC105245411,0
LOC105245412,0
LOC105245413,0
LOC105245414,1
LOC105245415,1
LOC105245416,1
LOC105245417,0
LOC105245418,2
LOC105245419,2
LOC105245420,0
LOC105245421,0
LOC105245422,0
LOC105245423,0
LOC105245424,0
LOC105245425,0
LOC105245426,0
LOC105245427,0
LOC105245428,0
LOC105245429,226
LOC105245430,0
LOC105245431,19
LOC105245432,8
LOC105245433,0
LOC105245434,2
LOC105245435,0
LOC105245436,453
LOC105245437,9
LOC105245438,2
LOC105245439,10
LOC105245440,4
LOC105245441,17
LOC105245442,0
LOC105245443,26
LOC105245444,0
LOC105245445,0
LOC105245446,0
LOC105245447,2
LOC105245448,0
LOC105245449,210
LOC105245450,26
LOC105245451,0
LOC105245452,0
LOC105245453,0
LOC105245454,0
LOC105245455,0
LOC105245456,0
LOC105245457,0
LOC105245458,0
LOC105245459,0
LOC105245460,1
LOC105245461,2
LOC105245462,9
LOC105245463,14
LOC105245464,41
LOC105245465,0
LOC105245466,0
LOC105245467,0
LOC105245468,0
LOC105245469,0
LOC105245470,19
LOC105245471,16
LOC105245472,0
LOC105245473,0
LOC105245474,0
LOC105245475,0
LOC105245476,2
LOC105245477,1
LOC105245478,0
LOC105245479,0
LOC105245480,0
LOC105245481,12
LOC105245482,6
LOC105245483,0
LOC105245484,0
LOC105245485,0
LOC105245486,0
LOC105245487,0
LOC105245488,0
LOC105245489,0
LOC105245490,0
LOC105245491,0
LOC105245492,0
LOC105245493,3
LOC105245494,0
LOC105245495,0
LOC105245496,2
LOC105245497,0
LOC105245498,3
LOC105245499,0
LOC105245500,4
LOC105245501,10
LOC105245502,0
LOC105245503,0
LOC105245504,0
LOC105245505,0
LOC105245506,0
LOC105245507,0
LOC105245508,0
LOC105245509,11
LOC105245510,9
LOC105245511,0
LOC105245512,0
LOC105245513,0
LOC105245514,0
LOC105245515,0
LOC105245516,0
LOC105245517,0
LOC105245518,0
LOC105245519,0
LOC105245520,0
LOC105245521,0
LOC105245522,0
LOC105245523,0
LOC105245524,0
LOC105245525,2
LOC105245526,0
LOC105245528,0
LOC105245529,0
LOC105245530,0
LOC105245531,0
LOC105245532,0
LOC105245533,68
LOC105245534,32
LOC105245535,0
LOC105245536,0
LOC105245537,0
LOC105245538,0
LOC105245539,0
LOC105245540,0
LOC105245541,0
LOC105245542,0
LOC105245543,0
LOC105245544,0
LOC105245545,0
LOC105245546,0
LOC105245547,3
LOC105245548,1
LOC105245549,2
LOC105245550,0
LOC105245551,0
LOC105245552,33
LOC105245553,22
LOC105245554,0
LOC105245555,0
LOC105245556,0
LOC105245557,0
LOC105245558,1
LOC105245559,0
LOC105245560,5
LOC105245561,0
LOC105245562,2
LOC105245563,34
LOC105245564,1
LOC105245565,0
LOC105245566,10
LOC105245567,0
LOC105245568,0
LOC105245569,0
LOC105245570,7
LOC105245571,98
LOC105245572,0
LOC105245573,0
LOC105245574,0
LOC105245575,0
LOC105245576,0
LOC105245577,0
LOC105245578,0
LOC105245579,0
LOC105245580,4
LOC105245585,12
LOC105245586,4
LOC105245587,4
LOC105245588,2
LOC105245589,0
LOC105245590,0
LOC105245591,9
LOC105245592,16
LOC105245593,30
LOC105245594,0
LOC105245595,0
LOC105245596,0
LOC105245597,0
LOC105245598,0
LOC105245599,0
LOC105245600,0
LOC105245601,2
LOC105245602,0
LOC105245603,4
LOC105245604,6
LOC105245605,0
LOC105245606,10
LOC105245607,8
LOC105245608,2
LOC105245609,4
LOC105245610,3
LOC105245611,1
LOC105245612,0
LOC105245613,24
LOC105245614,0
LOC105245615,0
LOC105245616,74
LOC105245617,0
LOC105245618,0
LOC105245619,0
LOC105245620,0
LOC105245621,0
LOC105245622,0
LOC105245623,0
LOC105245624,0
LOC105245625,0
LOC105245626,7
LOC105245627,14
LOC105245628,0
LOC105245629,0
LOC105245630,9
LOC105245631,0
LOC105245632,51
LOC105245633,10
LOC105245634,0
LOC105245635,0
LOC105245636,0
LOC105245637,33
LOC105245638,0
LOC105245639,0
LOC105245640,1
LOC105245641,0
LOC105245642,46
LOC105245643,0
LOC105245644,0
LOC105245645,0
LOC105245646,0
LOC105245647,0
LOC105245648,0
LOC105245649,0
LOC105245650,111
LOC105245651,20
LOC105245652,0
LOC105245653,0
LOC105245655,0
LOC105245657,0
LOC105245658,0
LOC105245659,0
LOC105245661,0
LOC105245662,0
LOC105245663,0
LOC105245664,0
LOC105245665,0
LOC105245666,0
LOC105245667,0
LOC105245668,0
LOC105245669,0
LOC105245670,0
LOC105245672,0
LOC105245673,0
LOC105245674,0
LOC105245675,0
LOC105245676,0
LOC105245677,3
LOC105245678,0
LOC105245679,0
LOC105245680,1
LOC105245681,81
LOC105245682,0
LOC105245683,0
LOC105245684,0
LOC105245688,0
LOC105245689,0
LOC105245690,0
LOC105245691,0
LOC105245692,0
LOC105245693,8
LOC105245694,0
LOC105245695,0
LOC105245696,0
LOC105245697,5
LOC105245698,0
LOC105245699,0
LOC105245700,0
LOC105245701,0
LOC105245702,6
LOC105245705,8
LOC105245706,2
LOC105245707,12
LOC105245708,0
LOC105245709,3
LOC105245710,0
LOC105245711,10
LOC105245712,165
LOC105245713,69
LOC105245714,212
LOC105245715,4
LOC105245716,2
LOC105245717,0
LOC105245718,0
LOC105245719,2
LOC105245720,150
LOC105245722,50
LOC105245723,0
LOC105245724,2
LOC105245727,0
LOC105245729,0
LOC105245730,0
LOC105245731,0
LOC105245732,0
LOC105245733,0
LOC105245734,0
LOC105245735,0
LOC105245736,0
LOC105245737,0
LOC105245738,0
LOC105245739,0
LOC105245740,0
LOC105245741,0
LOC105245742,0
