gene_id,Satrom-mRNA-48hC_GCCAAT_L003_001
LOC105245620,0
LOC105245621,0
LOC105245622,0
LOC105245623,1
LOC105245624,0
LOC105245625,2
LOC105245626,16
LOC105245627,30
LOC105245628,0
LOC105245629,0
LOC105245630,9
LOC105245631,0
LOC105245632,40
LOC105245633,0
LOC105245634,0
LOC105245635,0
LOC105245636,0
LOC105245637,18
LOC105245638,0
LOC105245639,0
LOC105245640,2
LOC105245641,0
LOC105245642,115
LOC105245643,0
LOC105245644,2
LOC105245645,0
LOC105245646,0
LOC105245647,0
LOC105245648,0
LOC105245649,7
LOC105245650,154
LOC105245651,7
LOC105245652,0
LOC105245653,0
LOC105245655,0
LOC105245657,0
LOC105245658,0
LOC105245659,0
LOC105245661,0
LOC105245662,0
LOC105245663,0
LOC105245664,0
LOC105245665,0
LOC105245666,0
LOC105245667,0
LOC105245668,0
LOC105245669,0
LOC105245670,0
LOC105245672,0
LOC105245673,0
LOC105245674,0
LOC105245675,0
LOC105245676,0
LOC105245677,11
LOC105245678,0
LOC105245679,0
LOC105245680,3
LOC105245681,48
LOC105245682,0
LOC105245683,0
LOC105245684,0
LOC105245688,0
LOC105245689,0
LOC105245690,0
LOC105245691,0
LOC105245692,0
LOC105245693,9
LOC105245694,2
LOC105245695,0
LOC105245696,0
LOC105245697,8
LOC105245698,0
LOC105245699,0
LOC105245700,0
LOC105245701,0
LOC105245702,24
LOC105245705,15
LOC105245706,3
LOC105245707,16
LOC105245708,0
LOC105245709,4
LOC105245710,0
LOC105245711,6
LOC105245712,179
LOC105245713,30
LOC105245714,329
LOC105245715,14
LOC105245716,4
LOC105245717,0
LOC105245718,0
LOC105245719,0
LOC105245720,265
LOC105245722,6
LOC105245723,0
LOC105245724,0
LOC105245727,0
LOC105245729,0
LOC105245730,1
LOC105245731,0
LOC105245732,0
LOC105245733,0
LOC105245734,0
LOC105245735,0
LOC105245736,0
LOC105245737,0
LOC105245738,0
LOC105245739,0
LOC105245740,0
LOC105245741,0
LOC105245742,0
LOC105245743,0
LOC105245744,0
LOC105245745,0
LOC105245746,4
LOC105245747,0
LOC105245748,1
LOC105245749,0
LOC105245750,0
LOC105245751,0
LOC105245752,0
LOC105245753,0
LOC105245754,2
LOC105245755,97
LOC105245756,1
LOC105245757,10
LOC105245758,0
LOC105245759,2
LOC105245760,0
LOC105245761,0
LOC105245762,0
LOC105245763,867
LOC105245764,0
LOC105245765,2
LOC105245766,0
LOC105245767,0
LOC105245768,0
LOC105245769,0
LOC105245770,0
LOC105245771,0
LOC105245772,4
LOC105245773,0
LOC105245774,45
LOC105245775,0
LOC105245776,0
LOC105245777,141
LOC105245778,0
LOC105245779,0
LOC105245780,1
LOC105245781,20
LOC105245782,0
LOC105245783,6
LOC105245784,0
LOC105245785,0
LOC105245786,0
LOC105245787,49
LOC105245788,240
LOC105245789,0
LOC105245790,0
LOC105245791,2
LOC105245792,0
LOC105245793,0
LOC105245794,0
LOC105245795,0
LOC105245796,0
LOC105245797,0
LOC105245798,0
LOC105245799,0
LOC105245800,0
LOC105245801,0
LOC105245802,2
LOC105245803,0
LOC105245804,0
LOC105245805,0
LOC105245806,0
LOC105245807,0
LOC105245808,227
LOC105245809,0
LOC105245810,0
LOC105245811,2
LOC105245812,3
LOC105245813,0
LOC105245814,0
LOC105245815,0
LOC105245816,1
LOC105245817,0
LOC105245818,0
LOC105245819,6
LOC105245820,0
LOC105245821,0
LOC105245822,1
LOC105245823,10
LOC105245824,0
LOC105245825,0
LOC105245826,1
LOC105245827,0
LOC105245828,0
LOC105245829,0
LOC105245830,0
LOC105245831,0
LOC105245832,0
LOC105245833,12
LOC105245834,32
LOC105245835,15
LOC105245836,0
LOC105245837,0
LOC105245838,0
LOC105245839,0
LOC105245840,252
LOC105245841,0
LOC105245842,2
LOC105245843,0
LOC105245844,0
LOC105245845,0
LOC105245846,24
LOC105245847,0
LOC105245848,0
LOC105245849,0
LOC105245850,0
LOC105245851,0
LOC105245852,0
LOC105245853,0
LOC105245854,0
LOC105245855,0
LOC105245856,0
LOC105245857,0
LOC105245858,71
LOC105245859,0
LOC105245860,24
LOC105245861,0
LOC105245862,0
LOC105245863,0
LOC105245864,0
LOC105245865,30
LOC105245866,2
LOC105245867,0
LOC105245868,5
LOC105245869,0
LOC105245870,0
LOC105245871,0
LOC105245872,0
LOC105245873,5
LOC105245874,8
LOC105245875,0
LOC105245876,0
LOC105245877,30
LOC105245878,0
LOC105245879,0
LOC105245880,0
LOC105245881,0
LOC105245882,22
LOC105245883,6
LOC105245884,30
LOC105245885,0
LOC105245886,0
LOC105245887,0
LOC105245888,0
LOC105245889,0
LOC105245890,0
LOC105245891,2
LOC105245892,0
LOC105245893,0
LOC105245894,0
LOC105245895,0
LOC105245896,0
LOC105245897,0
LOC105245898,0
LOC105245899,1
LOC105245900,0
LOC105245901,0
LOC105245902,0
LOC105245903,0
LOC105245904,0
LOC105245905,33
LOC105245906,1
LOC105245907,62
LOC105245908,0
LOC105245909,0
LOC105245910,2
LOC105245911,246
LOC105245912,13
LOC105245913,0
LOC105245914,0
LOC105245915,82
LOC105245916,0
LOC105245917,4
LOC105245918,4
LOC105245919,0
LOC105245920,15
LOC105245921,0
LOC105245922,0
LOC105245923,0
LOC105245924,0
LOC105245925,0
LOC105245926,0
LOC105245927,0
LOC105245928,0
LOC105245929,0
LOC105245930,2
LOC105245931,3
LOC105245937,0
LOC105245938,0
LOC105245939,0
LOC105245940,0
LOC105245941,0
LOC105245942,0
LOC105245943,0
LOC105245944,17
LOC105245945,0
LOC105245946,0
LOC105245947,0
LOC105245948,0
LOC105245949,0
LOC105245950,0
LOC105245951,31
LOC105245952,0
LOC105245953,67
LOC105245954,0
LOC105245955,0
LOC105245956,27
LOC105245957,17
LOC105245958,0
LOC105245959,2
LOC105245960,1
LOC105245961,5
LOC105245962,2
LOC105245963,0
LOC105245964,0
LOC105245965,0
LOC105245966,2
LOC105245967,79
LOC105245968,0
LOC105245969,0
LOC105245970,4
LOC105245971,0
LOC105245972,0
LOC105245973,0
LOC105245974,4
LOC105245975,2
LOC105245976,0
LOC105245977,0
LOC105245978,1
LOC105245979,0
LOC105245980,2
LOC105245981,2
LOC105245982,3
LOC105245983,10
LOC105245984,0
LOC105245985,0
LOC105245986,0
LOC105245987,0
LOC105245988,0
LOC105245989,16
LOC105245990,8
LOC105245991,20
LOC105245992,4
LOC105245993,104
LOC105245994,0
LOC105245995,4
LOC105245996,0
LOC105245997,2
LOC105245998,27
LOC105245999,0
LOC105246000,0
LOC105246001,3
LOC105246002,0
LOC105246003,4
LOC105246004,0
LOC105246005,0
LOC105246006,2
LOC105246007,3
LOC105246008,0
LOC105246009,0
LOC105246010,0
LOC105246011,0
LOC105246012,21
LOC105246013,0
LOC105246014,8
LOC105246015,8
LOC105246016,38
LOC105246017,0
LOC105246018,0
LOC105246019,0
LOC105246020,0
LOC105246021,6
LOC105246022,446
LOC105246023,2
LOC105246024,90
LOC105246025,0
LOC105246026,0
LOC105246027,4
LOC105246028,0
LOC105246029,11
LOC105246030,0
LOC105246031,1
LOC105246032,0
LOC105246033,24
LOC105246034,6
LOC105246035,141
LOC105246036,2
LOC105246037,4
LOC105246038,1
LOC105246039,2
LOC105246040,0
LOC105246041,2
LOC105246042,2
LOC105246043,0
LOC105246044,2
LOC105246045,0
LOC105246046,1
LOC105246047,18
LOC105246048,0
LOC105246049,83
LOC105246057,0
LOC105246058,62
LOC105246059,24
LOC105246060,0
LOC105246061,206
LOC105246062,18
LOC105246063,384
LOC105246064,0
LOC105246065,172
LOC105246066,0
LOC105246067,0
LOC105246068,0
LOC105246069,0
LOC105246070,1
LOC105246071,40
LOC105246072,0
LOC105246073,8
LOC105246074,0
LOC105246075,0
LOC105246076,1
LOC105246077,4
LOC105246078,0
LOC105246079,0
LOC105246080,0
LOC105246081,0
LOC105246082,0
LOC105246083,229
LOC105246084,5
LOC105246085,0
LOC105246086,2
LOC105246087,0
LOC105246088,0
LOC105246089,0
LOC105246090,0
LOC105246091,0
LOC105246092,0
LOC105246093,0
LOC105246094,0
LOC105246095,0
LOC105246096,1
LOC105246097,2
LOC105246098,45
LOC105246099,768
LOC105246100,2
LOC105246101,4
LOC105246102,215
LOC105246103,0
LOC105246104,0
LOC105246105,0
LOC105246106,1
LOC105246107,682
LOC105246108,15
LOC105246109,5
LOC105246110,0
LOC105246111,52
LOC105246112,0
LOC105246113,0
LOC105246114,159
LOC105246115,4
LOC105246116,0
LOC105246117,0
LOC105246118,0
LOC105246119,0
LOC105246120,34
LOC105246121,0
LOC105246122,33
LOC105246123,0
LOC105246124,0
LOC105246125,0
LOC105246126,0
LOC105246127,0
LOC105246128,0
LOC105246129,0
LOC105246130,0
LOC105246131,0
LOC105246132,0
LOC105246133,0
LOC105246134,0
LOC105246135,0
LOC105246136,0
LOC105246137,0
LOC105246138,2
LOC105246139,0
LOC105246140,0
LOC105246142,0
LOC105246143,0
LOC105246144,0
LOC105246145,0
LOC105246146,0
LOC105246147,0
LOC105246148,0
LOC105246149,0
LOC105246150,0
LOC105246151,4
LOC105246152,0
LOC105246153,0
LOC105246154,0
LOC105246155,0
LOC105246156,0
LOC105246157,1
LOC105246158,1
LOC105246159,104
LOC105246160,2
LOC105246161,0
LOC105246162,3
LOC105246163,0
LOC105246164,2
LOC105246165,0
LOC105246166,0
LOC105246167,0
LOC105246168,3
LOC105246169,3
LOC105246170,0
LOC105246171,0
LOC105246172,0
LOC105246173,0
LOC105246174,0
LOC105246175,0
LOC105246176,0
LOC105246177,0
LOC105246178,0
LOC105246179,0
LOC105246180,14
LOC105246181,0
LOC105246182,0
LOC105246183,0
LOC105246184,8
LOC105246185,0
LOC105246186,0
LOC105246187,7
LOC105246188,5
LOC105246189,4
LOC105246190,8
LOC105246191,0
LOC105246192,0
LOC105246193,0
LOC105246194,0
LOC105246195,0
LOC105246196,2
LOC105246197,0
LOC105246216,0
LOC105246217,26
LOC105246218,0
LOC105246219,0
LOC105246220,2
LOC105246221,0
LOC105246222,5
LOC105246223,9
LOC105246224,3
LOC105246225,0
LOC105246226,2
LOC105246227,0
LOC105246228,0
LOC105246229,3
LOC105246230,0
LOC105246231,2
LOC105246232,30
LOC105246233,0
LOC105246234,0
LOC105246235,2
LOC105246236,5
LOC105246237,48
LOC105246238,0
LOC105246239,1
LOC105246240,0
LOC105246241,79
LOC105246242,13
LOC105246243,0
LOC105246244,0
LOC105246245,4
LOC105246246,0
LOC105246247,17
LOC105246248,6
LOC105246249,0
LOC105246250,0
LOC105246251,0
LOC105246252,2
LOC105246253,0
LOC105246254,0
LOC105246255,0
LOC105246256,0
LOC105246257,22
LOC105246258,0
LOC105246259,0
LOC105246260,0
LOC105246261,43
LOC105246262,3
LOC105246263,0
LOC105246264,0
LOC105246265,0
LOC105246266,0
LOC105246267,0
LOC105246268,0
LOC105246269,0
LOC105246270,0
LOC105246271,0
LOC105246272,0
LOC105246273,0
LOC105246274,60
LOC105246275,0
LOC105246276,0
LOC105246277,0
LOC105246278,1068
LOC105246279,0
LOC105246280,0
LOC105246281,0
LOC105246282,15
LOC105246283,0
LOC105246284,0
LOC105246285,2
LOC105246286,0
LOC105246287,0
LOC105246288,0
LOC105246289,2
LOC105246290,0
LOC105246291,1
LOC105246292,87
LOC105246293,2
LOC105246294,5
LOC105246295,1
LOC105246296,0
LOC105246297,0
LOC105246298,24
LOC105246299,23
LOC105246300,0
LOC105246301,0
LOC105246302,0
LOC105246303,6
LOC105246304,2
LOC105246305,0
LOC105246306,7
LOC105246307,0
LOC105246308,10
LOC105246309,10
LOC105246310,0
LOC105246311,0
LOC105246312,0
LOC105246313,0
LOC105246314,0
LOC105246315,0
LOC105246316,71
LOC105246317,29
LOC105246318,7
LOC105246319,0
LOC105246320,145
LOC105246321,0
LOC105246322,0
LOC105246323,0
LOC105246324,0
LOC105246325,0
LOC105246326,0
LOC105246327,0
LOC105246328,0
LOC105246329,0
LOC105246330,0
LOC105246331,0
LOC105246332,5
LOC105246333,11
LOC105246334,7
LOC105246335,0
LOC105246336,6
LOC105246337,0
LOC105246338,0
LOC105246339,34
LOC105246340,1
LOC105246341,0
LOC105246342,0
LOC105246343,0
LOC105246344,0
LOC105246345,0
LOC105246346,3
LOC105246347,0
LOC105246348,3
LOC105246349,3
LOC105246350,144
LOC105246351,2
LOC105246352,1
LOC105246353,0
LOC105246354,0
LOC105246355,0
LOC105246356,2
LOC105246357,1
LOC105246358,3
LOC105246359,0
LOC105246360,0
LOC105246361,3
LOC105246362,0
LOC105246363,16
LOC105246364,0
LOC105246365,1
LOC105246366,41
LOC105246367,0
LOC105246368,0
LOC105246369,4
LOC105246370,0
LOC105246371,0
LOC105246372,0
LOC105246373,0
LOC105246374,0
LOC105246375,1
LOC105246376,0
LOC105246377,0
LOC105246378,0
LOC105246379,0
LOC105246380,0
LOC105246381,0
LOC105246383,42
LOC105246385,0
LOC105246386,0
LOC105246387,0
LOC105246388,34
LOC105246389,190
LOC105246390,14
LOC105246391,0
LOC105246392,0
LOC105246393,0
LOC105246394,0
LOC105246395,0
LOC105246396,114
LOC105246397,23
LOC105246398,0
LOC105246399,0
LOC105246400,0
LOC105246401,25
LOC105246402,0
LOC105246403,0
LOC105246404,8
LOC105246405,2
LOC105246406,0
LOC105246407,0
LOC105246408,16
LOC105246409,0
LOC105246410,1
LOC105246412,8
LOC105246413,3
LOC105246414,0
LOC105246415,0
LOC105246416,0
LOC105246417,0
LOC105246418,0
LOC105246419,0
LOC105246420,0
LOC105246421,0
LOC105246422,0
LOC105246423,10
LOC105246424,0
LOC105246425,0
LOC105246426,0
LOC105246427,0
LOC105246428,0
LOC105246429,41
LOC105246430,0
LOC105246431,0
LOC105246432,0
LOC105246433,0
LOC105246434,1
LOC105246435,0
LOC105246436,0
LOC105246437,0
LOC105246438,0
LOC105246439,0
LOC105246440,0
LOC105246441,0
LOC105246442,0
LOC105246443,4
LOC105246444,0
LOC105246445,0
LOC105246446,0
LOC105246447,0
LOC105246448,2
LOC105246449,0
LOC105246450,0
LOC105246451,6
LOC105246452,56
LOC105246453,0
LOC105246454,0
LOC105246455,0
LOC105246456,0
LOC105246457,2
LOC105246458,0
LOC105246459,0
LOC105246460,9
LOC105246461,0
LOC105246462,0
LOC105246463,0
LOC105246464,0
LOC105246465,0
LOC105246466,0
LOC105246467,0
LOC105246468,1
LOC105246469,5
LOC105246470,0
LOC105246471,2
LOC105246472,61
LOC105246473,0
LOC105246474,0
LOC105246475,2
LOC105246476,0
LOC105246477,0
LOC105246478,131
LOC105246479,0
LOC105246480,0
LOC105246481,0
LOC105246482,0
LOC105246483,0
LOC105246484,0
LOC105246485,0
LOC105246486,0
LOC105246487,1
LOC105246488,0
LOC105246489,3
LOC105246490,0
LOC105246491,5
LOC105246492,0
LOC105246493,4
LOC105246494,0
LOC105246495,4
LOC105246496,6
LOC105246497,10
LOC105246498,6
LOC105246499,0
LOC105246500,0
LOC105246501,0
LOC105246502,35
LOC105246503,0
LOC105246504,15
LOC105246505,0
LOC105246506,6
LOC105246507,1
LOC105246508,3
LOC105246509,0
LOC105246510,46
LOC105246511,0
LOC105246512,0
LOC105246513,0
LOC105246514,2
LOC105246515,0
LOC105246516,0
LOC105246517,0
LOC105246519,37
LOC105246520,0
LOC105246521,0
LOC105246522,0
LOC105246526,29
LOC105246527,33
LOC105246528,12
LOC105246529,0
LOC105246530,0
LOC105246531,0
LOC105246532,3
LOC105246533,15
LOC105246534,22
LOC105246535,112
LOC105246536,0
LOC105246537,0
LOC105246538,0
LOC105246539,0
LOC105246540,0
LOC105246541,0
LOC105246542,0
LOC105246543,0
LOC105246544,220
LOC105246545,0
LOC105246546,0
LOC105246547,0
LOC105246548,0
LOC105246549,0
LOC105246550,0
LOC105246551,0
LOC105246552,0
LOC105246553,33
LOC105246554,0
LOC105246555,2
LOC105246556,66
LOC105246557,0
LOC105246558,0
LOC105246559,156
LOC105246560,0
LOC105246561,0
LOC105246562,0
LOC105246564,0
LOC105246565,0
LOC105246566,16
LOC105246567,0
LOC105246568,0
LOC105246569,1
LOC105246570,1
LOC105246571,0
LOC105246572,17
LOC105246573,0
LOC105246574,22
LOC105246575,0
LOC105246576,33
LOC105246577,0
LOC105246578,0
LOC105246579,0
LOC105246580,0
LOC105246581,11
LOC105246582,0
LOC105246583,0
LOC105246584,1049
LOC105246585,5
LOC105246586,0
LOC105246587,2
LOC105246588,0
LOC105246589,30
LOC105246590,0
LOC105246591,4
LOC105246592,0
LOC105246593,97
LOC105246594,3
LOC105246595,0
LOC105246596,0
LOC105246597,0
LOC105246598,58
LOC105246599,0
LOC105246600,12
LOC105246602,0
LOC105246603,0
LOC105246604,2
LOC105246606,0
LOC105246607,0
LOC105246608,0
LOC105246609,0
LOC105246610,0
LOC105246611,0
LOC105246612,0
LOC105246613,0
LOC105246614,12
LOC105246615,0
LOC105246616,0
LOC105246617,44
LOC105246618,47
LOC105246620,0
LOC105246621,0
LOC105246622,0
LOC105246623,3
LOC105246624,11
LOC105246625,0
LOC105246626,0
LOC105246627,0
LOC105246628,0
LOC105246629,0
LOC105246632,0
LOC105246633,0
LOC105246634,3
LOC105246635,0
LOC105246636,0
LOC105246637,0
LOC105246638,0
LOC105246639,3
LOC105246640,0
LOC105246641,13
LOC105246642,0
LOC105246643,0
LOC105246644,0
LOC105246645,0
LOC105246646,165
LOC105246647,18
LOC105246648,59
LOC105246649,1
LOC105246650,0
LOC105246651,0
LOC105246652,0
LOC105246653,0
LOC105246654,1
LOC105246655,0
LOC105246656,0
LOC105246657,0
LOC105246658,0
LOC105246659,23
LOC105246660,0
LOC105246661,1
LOC105246662,6
LOC105246663,9
LOC105246664,0
LOC105246665,14
LOC105246666,4
LOC105246667,0
LOC105246668,6
LOC105246669,0
LOC105246670,0
LOC105246671,0
LOC105246672,0
LOC105246673,0
LOC105246674,0
LOC105246675,0
LOC105246676,0
LOC105246677,5
LOC105246678,2
LOC105246679,0
LOC105246680,0
LOC105246681,0
LOC105246682,0
LOC105246683,0
LOC105246684,0
LOC105246685,0
LOC105246686,0
LOC105246687,0
LOC105246688,0
LOC105246689,0
LOC105246690,0
LOC105246691,6
LOC105246692,0
LOC105246693,0
LOC105246694,0
LOC105246695,0
LOC105246696,0
LOC105246697,0
LOC105246698,0
LOC105246699,7
LOC105246700,6
LOC105246701,0
LOC105246702,10
LOC105246703,0
LOC105246704,0
LOC105246705,1
LOC105246706,0
LOC105246707,9
LOC105246708,13
LOC105246709,1
LOC105246710,1
LOC105246711,0
LOC105246712,0
LOC105246713,0
LOC105246714,35
LOC105246715,30
LOC105246716,0
LOC105246717,16
LOC105246718,6
LOC105246719,22
LOC105246720,0
LOC105246721,0
LOC105246722,0
LOC105246723,0
LOC105246724,0
LOC105246725,0
LOC105246726,0
LOC105246727,0
LOC105246728,0
LOC105246729,0
LOC105246730,161
LOC105246731,6
LOC105246732,0
LOC105246733,0
LOC105246734,0
LOC105246735,2
LOC105246736,3
LOC105246737,5
LOC105246738,3
LOC105246739,3
LOC105246740,0
LOC105246741,0
LOC105246742,3
LOC105246743,6
LOC105246744,34
LOC105246745,19
LOC105246746,0
LOC105246747,1
LOC105246748,0
LOC105246749,0
LOC105246750,0
LOC105246751,0
LOC105246752,0
LOC105246753,2
LOC105246754,0
LOC105246755,0
LOC105246756,0
LOC105246757,0
LOC105246758,0
LOC105246759,0
LOC105246760,0
LOC105246761,0
LOC105246762,2
LOC105246763,0
LOC105246764,11
LOC105246765,13
LOC105246766,8
LOC105246767,11
LOC105246768,12
LOC105246769,4
LOC105246770,0
LOC105246771,0
LOC105246772,0
LOC105246773,2
LOC105246774,9
LOC105246775,0
LOC105246776,0
LOC105246777,0
LOC105246778,0
LOC105246779,0
LOC105246780,0
LOC105246781,0
LOC105246782,0
LOC105246783,3
LOC105246784,11
LOC105246785,0
LOC105246786,1
LOC105246787,0
LOC105246788,6
LOC105246789,0
LOC105246801,13
LOC105246802,0
LOC105246803,12
LOC105246804,34
LOC105246805,5
LOC105246806,0
LOC105246807,2
LOC105246808,0
LOC105246809,45
LOC105246810,0
LOC105246811,25
LOC105246812,0
LOC105246813,2
LOC105246814,0
LOC105246815,0
LOC105246816,0
LOC105246817,0
LOC105246818,8
LOC105246819,0
LOC105246820,2
LOC105246821,0
LOC105246822,0
LOC105246823,7329
LOC105246824,182
LOC105246825,0
LOC105246826,16
LOC105246827,495
LOC105246828,28
LOC105246829,23
LOC105246830,0
LOC105246831,0
LOC105246832,8
LOC105246835,31
LOC105246836,4
LOC105246837,16
LOC105246838,0
LOC105246839,0
LOC105246840,509
LOC105246841,0
LOC105246843,0
LOC105246844,1
LOC105246845,3
LOC105246846,33
LOC105246847,35
LOC105246848,2
LOC105246849,0
LOC105246858,0
LOC105246859,0
LOC105246860,0
LOC105246861,0
LOC105246862,0
LOC105246865,0
LOC105246866,1
LOC105246867,0
LOC105246868,0
LOC105246869,0
LOC105246870,5
LOC105246871,0
LOC105246872,21
LOC105246873,351
LOC105246874,0
LOC105246875,26975
LOC105246876,0
LOC105246877,65
LOC105246878,0
LOC105246880,6
LOC105246881,0
LOC105246882,0
LOC105246883,0
LOC105246884,0
LOC105246885,3
LOC105246886,0
LOC105246887,13
LOC105246888,0
LOC105246889,2
LOC105246890,0
LOC105246891,0
LOC105246892,5
LOC105246893,0
LOC105246894,27
LOC105246895,0
LOC105246896,0
LOC105246897,0
LOC105246898,0
LOC105246899,0
LOC105246900,0
LOC105246901,0
LOC105246904,3
LOC105246905,12
LOC105246906,0
LOC105246907,36
LOC105246908,82
LOC105246909,0
LOC105246910,7
LOC105246911,0
LOC105246912,2
LOC105246913,0
LOC105246914,224
LOC105246915,8
LOC105246916,0
LOC105246917,0
LOC105246918,15
LOC105246919,0
LOC105246920,72
LOC105246921,0
LOC105246922,0
LOC105246923,0
LOC105246924,0
LOC105246925,0
LOC105246926,0
LOC105246927,18
LOC105246928,0
LOC105246929,0
LOC105246930,0
LOC105246931,0
LOC105246932,0
LOC105246933,1341
LOC105246934,0
LOC105246935,0
LOC105246936,0
LOC105246937,0
LOC105246938,0
LOC105246939,0
LOC105246940,0
LOC105246941,0
LOC105246942,0
LOC105246943,37
LOC105246944,0
LOC105246945,4
LOC105246946,0
LOC105246947,1
LOC105246948,12
LOC105246949,19
LOC105246950,0
LOC105246951,1
LOC105246952,15
LOC105246953,0
LOC105246954,5
LOC105246955,1
LOC105246956,0
LOC105246957,0
LOC105246958,39
LOC105246959,1
LOC105246960,376
LOC105246961,751
LOC105246962,0
LOC105246963,1
LOC105246964,0
LOC105246965,0
LOC105246966,0
LOC105246967,12
LOC105246968,6
LOC105246969,0
LOC105246970,0
LOC105246971,0
LOC105246972,3
LOC105246973,11
LOC105246974,128
LOC105246975,0
LOC105246976,0
LOC105246977,1
LOC105246978,64
LOC105246979,0
LOC105246980,0
LOC105246981,0
LOC105246982,0
LOC105246983,0
LOC105246984,0
LOC105246985,0
LOC105246986,0
LOC105246987,0
LOC105246988,0
LOC105246989,0
LOC105246990,0
LOC105246991,0
LOC105246992,0
LOC105246993,0
LOC105246994,0
LOC105246995,0
LOC105246998,0
LOC105246999,0
LOC105247001,0
LOC105247002,0
LOC105247004,0
LOC105247005,0
LOC105247006,0
LOC105247007,0
LOC105247008,0
LOC105247009,0
LOC105247010,0
LOC105247011,0
LOC105247012,0
LOC105247013,0
LOC105247014,0
LOC105247015,3
LOC105247016,2
LOC105247017,0
LOC105247019,0
LOC105247020,9
LOC105247021,0
LOC105247022,0
LOC105247023,0
LOC105247024,0
LOC105247025,13
LOC105247026,0
LOC105247027,6
LOC105247028,4
LOC105247029,3
LOC105247030,1468
LOC105247031,0
LOC105247032,0
LOC105247033,0
LOC105247034,0
LOC105247035,0
LOC105247036,0
LOC105247037,0
LOC105247040,0
LOC105247041,2
LOC105247042,13
LOC105247043,8
LOC105247044,0
LOC105247045,235
LOC105247046,0
LOC105247047,0
LOC105247048,117
LOC105247049,118
LOC105247050,3487
LOC105247051,38
LOC105247052,81
LOC105247053,318
LOC105247054,2
LOC105247055,61
LOC105247056,0
LOC105247057,1
LOC105247058,0
LOC105247059,4
LOC105247060,0
LOC105247061,0
LOC105247062,34
LOC105247063,0
LOC105247064,0
LOC105247065,0
LOC105247066,0
LOC105247067,0
LOC105247068,0
LOC105247069,0
LOC105247070,0
LOC105247071,0
LOC105247072,4
LOC105247073,3
LOC105247074,55
LOC105247075,295
LOC105247076,4
LOC105247077,24
LOC105247078,0
LOC105247082,0
LOC105247085,4
LOC105247086,6
LOC105247087,0
LOC105247090,3
LOC105247091,0
LOC105247092,0
LOC105247093,22
LOC105247094,0
LOC105247095,20
LOC105247096,0
LOC105247097,0
LOC105247098,0
LOC105247099,0
LOC105247100,66
LOC105247101,0
LOC105247102,0
LOC105247103,0
LOC105247104,0
LOC105247105,17
LOC105247106,0
LOC105247107,0
LOC105247108,8
LOC105247109,12
LOC105247110,0
LOC105247111,0
LOC105247112,18
LOC105247113,0
LOC105247114,0
LOC105247115,0
LOC105247116,2
LOC105247117,1
LOC105247118,0
LOC105247119,0
LOC105247120,6
LOC105247121,26
LOC105247122,0
LOC105247123,0
LOC105247124,2
LOC105247125,187
LOC105247126,1
LOC105247127,11
LOC105247128,0
