gene_id,Satrom-mRNA-3hT_GCCAAT_L004_001
Cyp4a30b,0
Cyp4a31,0
Cyp4a32,0
Cyp4b1,0
Cyp4b1-ps1,0
Cyp4b1-ps2,0
Cyp4f13,334
Cyp4f14,1
Cyp4f15,0
Cyp4f16,366
Cyp4f17,261
Cyp4f18,1162
Cyp4f37,4
Cyp4f39,2
Cyp4f40,8
Cyp4f41-ps,19
Cyp4v3,0
Cyp4x1,0
Cyp51,17290
Cyp7a1,0
Cyp7b1,0
Cyp8b1,5
Cypt1,0
Cypt12,0
Cypt14,0
Cypt15,0
Cypt2,0
Cypt3,0
Cypt4,0
Cyr61,0
Cys1,0
Cysltr1,0
Cysltr2,9
Cysrt1,0
Cystm1,240
Cyth1,2404
Cyth2,1789
Cyth3,1502
Cyth4,1718
Cytip,7330
Cytl1,0
Cyyr1,0
D030018L15Rik,0
D030024E09Rik,0
D030025E07Rik,0
D030025P21Rik,0
D030028A08Rik,518
D030040B21Rik,1
D030045P18Rik,0
D030047H15Rik,2
D030054H15Rik,2
D030055H07Rik,8
D030056L22Rik,1517
D030068K23Rik,0
D10Bwg1379e,0
D10Jhu81e,1076
D10Wsu102e,7318
D11Wsu47e,1215
D130007C19Rik,29
D130009I18Rik,0
D130017N08Rik,106
D130020L05Rik,61
D130037M23Rik,101
D130040H23Rik,374
D130043K22Rik,1
D130052B06Rik,0
D130058E03,0
D130079A08Rik,0
D14Ertd670e,2
D15Ertd621e,16358
D16Ertd472e,4268
D16Ertd519e,0
D16Ertd727e,8
D17Ertd648e,1
D17H6S53E,0
D17H6S56E-5,0
D17Wsu92e,0
D19Bwg1357e,8317
D1Ertd622e,2139
D1Pas1,2
D230017M19Rik,94
D230025D16Rik,1279
D230030E09Rik,0
D2hgdh,632
D2Wsu81e,1872
D330023K18Rik,7
D330037F02Rik,1
D330041H03Rik,41
D330045A20Rik,0
D330050G23Rik,0
D330050I16Rik,0
D3Ertd254e,1184
D3Ertd751e,772
D430001F17Rik,0
D430018E03Rik,34
D430019H16Rik,240
D430020J02Rik,696
D430036J16Rik,0
D430041D05Rik,2
D430042O09Rik,650
D4Ertd617e,0
D530049I02Rik,0
D5Ertd577e,0
D5Ertd579e,2209
D5Ertd605e,50
D5Ertd615e,0
D630003M21Rik,44
D630010B17Rik,0
D630013N20Rik,0
D630023F18Rik,0
D630024D03Rik,6
D630029K05Rik,0
D630033O11Rik,0
D630039A03Rik,0
D630041G03Rik,0
D630045J12Rik,3712
D630045M09Rik,0
D6Ertd474e,0
D6Ertd527e,3
D6Wsu163e,810
D730001G18Rik,175
D730003I15Rik,137
D730003K21Rik,0
D730005E14Rik,0
D730045A05Rik,0
D730048I06Rik,0
D730050B12Rik,0
D7Ertd128e,6
D7Ertd143e,0
D7Ertd443e,0
D830005E20Rik,0
D830013O20Rik,3
D830014E11Rik,0
D830026I12Rik,0
D830030K20Rik,0
D830031N03Rik,1090
D830032E09Rik,0
D830035M03Rik,14
D830044I16Rik,32
D830046C22Rik,0
D8Ertd738e,1921
D8Ertd82e,1244
D930007P13Rik,14
D930015E06Rik,4964
D930015M05Rik,5
D930016D06Rik,671
D930019O06Rik,0
D930020B18Rik,0
D930028M14Rik,0
D930030F02Rik,0
D930032P07Rik,0
D930048N14Rik,39
Daam1,7779
Daam2,4
Dab1,0
Dab2,280
Dab2ip,1465
Dach1,0
Dach2,258
Dact1,0
Dact2,0
Dact3,1099
Dad1,3652
Daf2,0
Dag1,4002
Dagla,13
Daglb,1103
Dak,801
Dalrd3,1820
Dancr,639
Dand5,63
Dao,71
Dap,1043
Dap3,5357
Dapk1,0
Dapk2,1176
Dapk3,861
Dapl1,0
Dapp1,1338
Dars,10945
Dars2,2457
Daw1,0
Daxx,0
Dazap1,5516
Dazap2,13245
Dazl,4
Dbf4,5660
Dbf4b,0
Dbh,2
Dbhos,0
Dbi,1667
Dbil5,9
Dbn1,335
Dbndd1,83
Dbndd2,47
Dbnl,3582
Dbp,158
Dbpht2,0
Dbr1,3317
Dbt,1884
Dbx1,0
Dbx2,10
Dcaf10,2788
Dcaf11,3732
Dcaf12,5146
Dcaf12l1,0
Dcaf12l2,0
Dcaf13,5285
Dcaf15,2565
Dcaf17,1970
Dcaf4,744
Dcaf5,2925
Dcaf6,459
Dcaf7,17639
Dcaf8,4803
Dcakd,3819
Dcbld1,10
Dcbld2,66
Dcc,0
Dcdc2a,0
Dcdc2b,23
Dcdc2c,0
Dcdc5,0
Dchs1,0
Dck,4084
Dclk1,0
Dclk2,2
Dclk3,49
Dclre1a,935
Dclre1b,272
Dclre1c,808
Dcn,0
Dcp1a,5312
Dcp1b,107
Dcp2,7291
Dcpp1,0
Dcpp2,0
Dcpp3,0
Dcps,2181
Dcst1,12
Dcst2,0
Dcstamp,0
Dct,0
Dctd,3432
Dctn1,3274
Dctn2,4161
Dctn3,1431
Dctn4,3146
Dctn5,2231
Dctn6,1371
Dctpp1,2267
Dcun1d1,2829
Dcun1d2,1004
Dcun1d3,292
Dcun1d4,1018
Dcun1d5,8833
Dcx,0
Dcxr,405
Dda1,2810
Ddah1,0
Ddah2,0
Ddb1,30447
Ddb2,340
Ddc,4
Ddhd1,2564
Ddhd2,2280
Ddi1,0
Ddi2,3138
Ddias,1297
Ddit3,593
Ddit4,1085
Ddit4l,4
Ddn,11
Ddo,0
Ddost,10898
Ddr1,29
Ddr2,46
Ddrgk1,3026
Ddt,1306
Ddx1,13493
Ddx10,7703
Ddx11,1558
Ddx17,30124
Ddx18,5761
Ddx19a,4286
Ddx19b,3133
Ddx20,5278
Ddx21,45556
Ddx23,10762
Ddx24,9150
Ddx25,132
Ddx26b,1485
Ddx27,12168
Ddx28,1312
Ddx31,2051
Ddx39,6193
Ddx39b,0
Ddx3x,59897
Ddx3y,0
Ddx4,5
Ddx41,4387
Ddx42,13436
Ddx43,0
Ddx46,11966
Ddx47,5248
Ddx49,2548
Ddx5,59820
Ddx50,3368
Ddx51,4337
Ddx52,8123
Ddx54,10153
Ddx55,1477
Ddx56,10070
Ddx58,340
Ddx59,533
Ddx6,42799
Ddx60,0
Deaf1,1012
Dear1,0
Deb1,534
Decr1,2948
Decr2,1259
Dedd,1973
Dedd2,424
Def6,14
Def8,2420
Defa-ps1,0
Defa-ps12,0
Defa-ps13,0
Defa-ps18,0
Defa-rs1,0
Defa-rs7,0
Defa17,0
Defa2,0
Defa20,0
Defa21,0
Defa22,0
Defa23,0
Defa24,0
Defa25,0
Defa26,0
Defa3,0
Defa5,0
Defb1,0
Defb10,0
Defb11,0
Defb12,0
Defb13,0
Defb14,0
Defb15,0
Defb18,0
Defb19,0
Defb2,0
Defb20,0
Defb21,0
Defb22,0
Defb23,0
Defb25,10
Defb26,0
Defb28,0
Defb29,0
Defb3,0
Defb30,0
Defb33,0
Defb34,0
Defb35,0
Defb36,0
Defb37,0
Defb38,0
Defb39,0
Defb4,0
Defb40,0
Defb41,24
Defb42,0
Defb43,0
Defb44-ps,0
Defb45,1
Defb46,0
Defb47,0
Defb48,0
Defb5,0
Defb50,0
Defb6,0
Defb7,0
Defb8,0
Defb9,0
Degs1,8078
Degs2,1
Dek,14482
Dennd1a,1464
Dennd1b,2877
Dennd1c,359
Dennd2a,1193
Dennd2c,3
Dennd2d,563
Dennd3,1529
Dennd4a,20500
Dennd4b,2336
Dennd4c,1490
Dennd5a,2265
Dennd5b,1392
Dennd6a,4016
Dennd6b,801
Denr,9241
Depdc1a,466
Depdc1b,279
Depdc5,2500
Depdc7,308
Deptor,762
Dera,1531
Derl1,11196
Derl2,120
Derl3,22
Des,505
Desi1,2671
Desi2,3074
Det1,728
Dexi,946
Dffa,628
Dffb,1286
Dfna5,17
Dfnb59,0
Dgat1,724
Dgat2,570
Dgat2l6,12
Dgcr14,0
Dgcr2,0
Dgcr6,0
Dgcr8,1
Dgka,267
Dgkb,0
Dgkd,7689
Dgke,757
Dgkeos,0
Dgkg,238
Dgkh,3314
Dgki,573
Dgkk,0
Dgkq,768
Dgkz,5016
Dguok,98
Dhcr24,8790
Dhcr7,1770
Dhdds,2326
Dhdh,2848
Dhfr,4383
Dhh,0
Dhodh,1027
Dhps,1638
Dhrs1,992
Dhrs11,318
Dhrs13,1390
Dhrs13os,12
Dhrs2,0
Dhrs3,1281
Dhrs4,1310
Dhrs7,1089
Dhrs7b,2021
Dhrs7c,2
Dhrs9,0
Dhrsx,983
Dhtkd1,28
Dhx15,23681
Dhx16,170
Dhx29,4030
Dhx30,6771
Dhx32,1938
Dhx33,1115
Dhx34,860
Dhx35,1825
Dhx36,7376
Dhx37,4446
Dhx38,5906
Dhx40,1629
Dhx57,2458
Dhx58,150
Dhx58os,2
Dhx8,7719
Dhx9,38608
Diablo,2398
Diap1,6172
Diap2,0
Diap3,8267
Dicer1,9694
Dido1,7312
Diexf,2274
Dimt1,1839
Dio1,10
Dio2,0
Dio3,0
Dio3os,0
Dip2a,498
Dip2b,5679
Dip2c,0
Diras1,0
Diras2,490
Dirc2,1496
Dis3,14749
Dis3l,2575
Dis3l2,1285
Disc1,0
Disp1,1467
Disp2,0
Dixdc1,15
Dkc1,19244
Dkk1,0
Dkk2,0
Dkk3,1410
Dkk4,2
Dkkl1,2
Dlat,4380
Dlc1,0
Dld,11266
Dlec1,382
Dleu2,121
Dleu7,0
Dlg1,6291
Dlg2,0
Dlg3,843
Dlg4,0
Dlg5,6
Dlgap1,87
Dlgap2,0
Dlgap3,408
Dlgap4,1609
Dlgap5,3311
Dlk1,0
Dlk2,2
Dll1,14
Dll3,3
Dll4,22
Dlst,9476
Dlx1,59
Dlx1as,4
Dlx2,0
Dlx3,2
Dlx4,45
Dlx5,0
Dlx6,0
Dlx6os1,0
Dlx6os2,0
Dmap1,2065
Dmbt1,0
Dmbx1,0
Dmc1,0
Dmd,0
Dmgdh,0
Dmkn,0
Dmp1,0
Dmpk,5
Dmr,0
Dmrt1,6
Dmrt2,0
Dmrt3,0
Dmrta1,0
Dmrta2,2
Dmrta2os,2
Dmrtb1,0
Dmrtc1a,0
Dmrtc1b,0
Dmrtc1c1,0
Dmrtc1c2,0
Dmrtc2,0
Dmtf1,3727
Dmtn,11
Dmwd,0
Dmxl1,5473
Dmxl2,6010
Dna2,2281
Dnaaf1,3
Dnaaf2,1441
Dnaaf3,11
Dnaaf5,2443
Dnah1,113
Dnah10,12
Dnah11,98
Dnah12,1
Dnah14,3
Dnah17,102
Dnah2,4
Dnah3,0
Dnah5,0
Dnah6,46
Dnah7a,1
Dnah7b,0
Dnah7c,4
Dnah8,6
Dnah9,0
Dnaic1,58
Dnaic2,6
Dnaja1,15682
Dnaja2,23959
Dnaja3,2243
Dnaja4,547
Dnajb1,7124
Dnajb11,9151
Dnajb12,2155
Dnajb13,329
Dnajb14,2196
Dnajb2,619
Dnajb3,0
Dnajb4,1937
Dnajb5,368
Dnajb6,2381
Dnajb7,12
Dnajb8,0
Dnajb9,1309
Dnajc1,2616
Dnajc10,4822
Dnajc11,8053
Dnajc12,88
Dnajc13,6072
Dnajc14,2592
Dnajc15,1575
Dnajc16,888
Dnajc17,440
Dnajc18,903
Dnajc19,1009
Dnajc19-ps,43
Dnajc2,10295
Dnajc21,6738
Dnajc22,496
Dnajc24,709
Dnajc25,766
Dnajc27,3007
Dnajc28,62
Dnajc3,12113
Dnajc30,374
Dnajc4,88
Dnajc5,10703
Dnajc5b,0
Dnajc5g,0
Dnajc6,0
Dnajc7,8641
Dnajc8,7787
Dnajc9,10604
Dnal1,322
Dnal4,702
Dnali1,104
Dnase1,199
Dnase1l1,236
Dnase1l2,29
Dnase1l3,6578
Dnase2a,2097
Dnase2b,0
Dnd1,28
Dner,0
Dnhd1,135
Dnlz,1303
Dnm1,12
Dnm1l,9881
Dnm2,4042
Dnm3,1104
Dnm3os,0
Dnmbp,1470
Dnmt1,15526
Dnmt3a,12327
Dnmt3aos,4
Dnmt3b,2941
Dnmt3l,23
Dnpep,1185
Dnph1,1728
Dntt,2
Dnttip1,1202
Dnttip2,14420
Doc2a,0
Doc2b,5
Doc2g,84
Dock1,0
Dock10,14615
Dock11,4923
Dock2,20437
Dock3,19
Dock4,207
Dock5,62
Dock6,525
Dock7,0
Dock8,2865
Dock9,3710
Dohh,2802
Dok1,302
Dok2,109
Dok3,1881
Dok4,219
Dok5,0
Dok6,0
Dok7,18
Dolk,857
Dolpp1,766
Donson,2538
Dopey1,1761
Dopey2,306
Dos,210
Dot1l,8555
Doxl2,0
Dpagt1,1588
Dpcd,975
Dpcr1,9
Dpep1,0
Dpep2,2
Dpep3,0
Dpf1,175
Dpf2,3968
Dpf3,22
Dph1,744
Dph2,1754
Dph3,2286
Dph5,1649
Dph6,1981
Dph7,1080
Dpm1,1785
Dpm2,794
Dpm3,400
Dpp10,38
Dpp3,4105
Dpp4,0
Dpp6,0
Dpp7,951
Dpp8,5581
Dpp9,3543
Dppa1,0
Dppa2,0
Dppa3,0
Dppa3-ps,0
Dppa4,0
Dppa5a,0
Dppa5b,0
Dppa5c,0
Dpt,0
Dpy19l1,3054
Dpy19l2,0
Dpy19l3,1143
Dpy19l4,3053
Dpy30,2324
Dpyd,0
Dpys,0
Dpysl2,656
Dpysl3,0
Dpysl4,0
Dpysl5,25
DQ267100,0
DQ267101,0
DQ267102,0
Dqx1,49
Dr1,7814
Dram1,1
Dram2,1834
Drap1,3304
Draxin,40
Drc1,0
Drc7,13
Drd1,0
Drd2,0
Drd3,0
Drd4,0
Drd5,0
Dreh,0
Drg1,12054
Drg2,3877
Drosha,9995
Drp2,18
Dsc1,0
Dsc2,0
Dsc3,0
Dscam,0
Dscaml1,2
Dscc1,1364
Dscr3,191
Dse,0
Dsel,0
Dsg1a,0
Dsg1b,0
Dsg1c,0
Dsg2,0
Dsg3,0
Dsg4,0
Dsn1,1234
Dsp,2
Dspp,0
Dst,3936
Dstn,15620
Dstyk,58
Dtd1,1421
Dtd2,805
Dthd1,10
Dtl,11755
Dtna,0
Dtnb,939
Dtnbp1,2672
Dtwd1,819
Dtwd2,605
Dtx1,525
Dtx2,1692
Dtx3,2668
Dtx3l,3136
Dtx4,3649
Dtymk,3128
Duox1,6
Duox2,0
Duoxa1,0
Duoxa2,0
Dupd1,0
Dus1l,4512
Dus2,668
Dus3l,2846
Dus4l,1202
Dusp1,1001
Dusp10,1187
Dusp11,8271
Dusp12,986
Dusp13,10
Dusp14,1569
Dusp15,5
Dusp16,1513
Dusp18,1314
Dusp19,428
Dusp2,5049
Dusp21,0
Dusp22,1122
Dusp23,8
Dusp26,1
Dusp27,0
Dusp28,70
Dusp3,1633
Dusp4,7733
Dusp5,855
Dusp6,283
Dusp7,2264
Dusp8,56
Dusp9,36
Dut,5139
Duxbl1,0
Duxbl2,0
Duxbl3,0
Dvl1,4113
Dvl2,48
Dvl3,2331
DXBay18,1
Dxo,0
Dydc1,0
Dydc2,0
Dym,2371
Dynap,0
Dync1h1,20715
Dync1i1,0
Dync1i2,3294
Dync1li1,2097
Dync1li2,3554
Dync2h1,2623
Dync2li1,424
Dynll1,11543
Dynll2,2657
Dynlrb1,2223
Dynlrb2,0
Dynlt1-ps1,26
Dynlt1a,286
Dynlt1b,676
Dynlt1c,10
Dynlt1f,233
Dynlt3,1966
Dyrk1a,116
Dyrk1b,78
Dyrk2,5203
Dyrk3,797
Dyrk4,423
Dysf,6
Dytn,0
Dyx1c1,75
Dzank1,9
Dzip1,7
Dzip1l,0
Dzip3,2750
E030002O03Rik,0
E030003E18Rik,0
E030007A22Rik,34
E030010N08Rik,0
E030011O05Rik,405
E030013I19Rik,0
E030018B13Rik,2
E030019B13Rik,0
E030024N20Rik,13
E030025P04Rik,0
E030030I06Rik,123
E030042O20Rik,17
E030044B06Rik,0
E030046B03Rik,0
E130006D01Rik,0
E130008D07Rik,0
E130012A19Rik,0
E130018N17Rik,8
E130018O15Rik,0
E130102H24Rik,2
E130111B04Rik,0
E130112N10Rik,49
E130114P18Rik,0
E130119H09Rik,0
E130201H02Rik,3
E130215H24Rik,0
E130218I03Rik,1
E130304I02Rik,2
E130307A14Rik,113
E130308A19Rik,1822
E130309D02Rik,3821
E130309D14Rik,0
E130310I04Rik,0
E130311K13Rik,222
E130317F20Rik,143
E230008N13Rik,2
E230013L22Rik,170
E230015B07Rik,0
E230016K23Rik,1
E230016M11Rik,18
E230019M04Rik,0
E230025N22Rik,20
E230029C05Rik,9
E2f1,2384
E2f2,1374
E2f3,3045
E2f4,8060
E2f5,884
E2f6,1887
E2f7,753
E2f8,2159
E330009J07Rik,2446
E330011O21Rik,0
E330012B07Rik,0
E330013P04Rik,0
E330014E10Rik,0
E330016L19Rik,0
E330017A01Rik,0
E330017L17Rik,0
E330020D12Rik,294
E330021D16Rik,0
E330023G01Rik,0
E330032C10Rik,4
E330033B04Rik,66
E330034G19Rik,0
E330035G20Rik,0
E430016F16Rik,0
E430018J23Rik,245
E430024I08Rik,307
E430024P14Rik,0
E430025E21Rik,6160
E4f1,711
E530001F21Rik,0
E530001K10Rik,0
E530011L22Rik,0
Eaf1,9500
Eaf2,89
Eapp,1721
Ear-ps2,0
Ear-ps9,0
Ear1,0
Ear10,0
Ear14,0
Ear2,0
Ear6,0
Ears2,470
Ebag9,1438
Ebf1,9363
Ebf2,0
Ebf3,6
Ebf4,21
Ebi3,1795
Ebna1bp2,7221
Ebp,846
Ebpl,687
Ecd,10522
Ece1,810
Ece2,1742
Ecel1,0
Ech1,2192
Echdc1,438
Echdc2,936
Echdc3,701
Echs1,1683
Eci1,2229
Eci2,3267
Eci3,7
Ecm1,96
Ecm2,10
Ecscr,12
Ecsit,1492
Ect2,2756
Ect2l,0
Eda,0
Eda2r,0
Edar,0
Edaradd,6
Edc3,3420
Edc4,4552
Eddm3b,0
Edem1,6622
Edem2,2871
Edem3,4395
Edf1,2543
Edil3,0
Edn1,0
Edn2,8
Edn3,2
Ednra,0
Ednrb,0
Edrf1,2094
Eea1,4802
Eed,6595
Eef1a1,480925
Eef1a1-ps1,68
Eef1a2,0
Eef1b2,53522
Eef1d,12738
Eef1e1,5876
Eef1g,48986
Eef2,213167
Eef2k,2221
Eef2kmt,654
Eefsec,1473
Eepd1,1252
Efcab1,1
Efcab10,0
Efcab11,250
Efcab12,30
Efcab13,0
Efcab14,3405
Efcab2,257
Efcab3,172
Efcab5,32
Efcab6,2
Efcab7,340
Efcab8,4
Efcab9,108
Efcc1,11
Efemp1,0
Efemp2,11
Efhb,0
Efhc1,0
Efhc2,0
Efhd1,10
Efhd2,6520
Efna1,26
Efna2,716
Efna3,25
Efna4,131
Efna5,6
Efnb1,3942
Efnb2,3
Efnb3,30
Efr3a,2664
Efr3b,285
Efs,0
Eftud1,2527
Eftud2,14153
Egf,50
Egfem1,0
Egfl6,185
Egfl7,1595
Egfl8,0
Egflam,0
Egfr,4
Egln1,3800
Egln2,5972
Egln3,0
Egr1,102
Egr2,272
Egr3,2
Egr4,0
Ehbp1,0
Ehbp1l1,6101
Ehd1,21752
Ehd2,368
Ehd3,1780
Ehd4,3917
Ehf,0
Ehhadh,524
Ehmt1,4893
Ehmt2,0
Ei24,2951
Eid1,813
Eid2,0
Eid2b,135
Eid3,88
Eif1,19550
Eif1-ps1,2
Eif1-ps2,1
Eif1-ps3,0
Eif1a,18966
Eif1ad,5790
Eif1ax,7173
Eif1b,1841
Eif2a,6066
Eif2ak1,3562
Eif2ak2,2851
Eif2ak3,2664
Eif2ak4,3324
Eif2b1,3810
Eif2b2,2900
Eif2b3,4802
Eif2b4,2568
Eif2b5,7753
Eif2c5,14
Eif2d,2588
Eif2s1,16531
Eif2s2,19660
Eif2s3x,4139
Eif2s3y,0
Eif3a,68762
Eif3b,31666
Eif3c,30349
Eif3d,14426
Eif3e,32122
Eif3f,14601
Eif3g,13102
Eif3h,22046
Eif3i,2748
Eif3j1,7738
Eif3j2,54
Eif3k,7818
Eif3l,13949
Eif3m,11431
Eif3s6-ps2,14
Eif3s6-ps3,0
Eif3s6-ps4,2
Eif4a-ps4,452
Eif4a1,79480
Eif4a2,12665
Eif4a3,9661
Eif4b,93541
Eif4e,18976
Eif4e1b,0
Eif4e2,6920
Eif4e3,1275
Eif4ebp1,4513
Eif4ebp2,6523
Eif4ebp3,165
Eif4enif1,13351
Eif4g1,58178
Eif4g2,87596
Eif4g3,9386
Eif4h,29699
Eif5,29799
Eif5a,1
Eif5a2,0
Eif5al3-ps,238
Eif5b,19509
Eif6,7500
Elac1,744
Elac2,4932
Elane,0
Elavl1,9468
Elavl2,0
Elavl3,18
Elavl4,1
Eldr,119
Elf1,8882
Elf2,5493
Elf3,2114
Elf4,3411
Elf5,35
Elfn1,20
Elfn2,29
Elk1,690
Elk3,4964
Elk4,2783
Ell,1009
Ell2,6769
Ell3,44
Elmo1,6040
Elmo2,1427
Elmo3,74
Elmod1,0
Elmod2,661
Elmod3,572
Elmsan1,2999
Eln,0
Elof1,1985
Elovl1,1826
Elovl2,0
Elovl3,0
Elovl4,0
Elovl5,6550
Elovl6,0
Elovl7,854
Elp2,6611
Elp3,7797
Elp4,1309
Elp5,0
Elp6,642
Eltd1,0
Emb,0
Emc1,2842
Emc10,2873
Emc2,3802
Emc3,3839
Emc4,1792
Emc6,1
Emc7,4075
Emc8,4485
Emc9,212
Emcn,0
Emd,4228
Eme1,1309
Eme2,583
Emg1,5902
Emid1,8
Emilin1,91
Emilin2,2
Emilin3,2
Eml1,0
Eml2,1816
Eml3,1712
Eml4,17158
Eml5,321
Eml6,44
Emp1,5933
Emp2,0
Emp3,868
Emr1,208
Emr4,2
Emx1,0
Emx2,0
Emx2os,0
En1,0
En2,0
Enah,6527
Enam,23
Enc1,398
Endod1,756
Endog,58
Endou,1979
Endov,890
Eng,21
Engase,355
Enho,56
Enkd1,855
Enkur,0
Eno1,16816
Eno1b,13
Eno2,1017
Eno3,4
Eno4,204
Enoph1,2169
Enox1,0
Enox2,1055
Enpep,0
Enpp1,0
Enpp2,0
Enpp3,0
Enpp4,0
Enpp5,0
Enpp6,32
Enpp7,0
Ensa,5053
Enthd1,0
Enthd2,611
Entpd1,913
Entpd2,1
Entpd3,5
Entpd4,0
Entpd5,1308
Entpd6,2564
Entpd7,1265
Entpd8,0
Eny2,4058
Eogt,1703
Eomes,2
Ep300,8132
Ep400,9413
Epas1,10
Epb4.1,7107
Epb4.1l1,231
Epb4.1l2,11072
Epb4.1l3,11
Epb4.1l4a,0
Epb4.1l4b,0
Epb4.1l5,3077
Epb4.2,2
Epc1,2160
Epc2,2983
Epcam,0
Epdr1,0
Epg5,1428
Epgn,0
Epha1,0
Epha10,1
Epha2,0
Epha3,0
Epha4,852
Epha5,0
Epha6,0
Epha7,0
Epha8,0
Ephb1,0
Ephb2,5
Ephb3,2
Ephb4,1441
Ephb6,0
Ephx1,141
Ephx2,2
Ephx3,5
Ephx4,2
Epm2a,0
Epm2aip1,4519
Epn1,5204
Epn2,1040
Epn3,26
Epo,0
Epor,20
Eppin,0
Eppk1,22
Eprs,37519
Eps15,11407
Eps15l1,4300
Eps8,11
Eps8l1,198
Eps8l2,4
Eps8l3,0
Epsti1,14
Ept1,6142
Epx,0
Epyc,0
Eqtn,47
Eral1,1051
Erap1,8159
Eras,0
Erbb2,4
Erbb2ip,31589
Erbb3,1577
Erbb4,0
Erc1,85
Erc2,0
Ercc1,497
Ercc2,2663
Ercc3,2844
Ercc4,1547
Ercc5,384
Ercc6,5607
Ercc6l,2587
Ercc6l2,8999
Ercc8,1320
Erdr1,896
Ereg,0
Erf,2214
Erg,0
Ergic1,9866
Ergic2,0
Ergic3,3911
Erh,2382
Eri1,6654
Eri2,824
Eri3,1477
Erich1,548
Erich2,0
Erich3,0
Erich4,0
Erich5,0
Erich6,16
Erlec1,4065
Erlin1,3462
Erlin2,3873
Ermap,52
Ermard,361
Ermn,6
Ermp1,5500
Ern1,1703
Ern2,2
Ero1l,9394
Ero1lb,2441
Erp27,25
Erp29,8152
Erp44,7765
Errfi1,0
Erv3,0
Esam,6
Esco1,4002
Esco2,4832
Esd,5904
Esf1,7861
Esm1,0
Esp1,0
Esp15,0
Esp16,0
Esp18,0
Esp23,0
Esp24,0
Esp3,0
Esp31,0
Esp34,0
Esp36,0
Esp38,0
Esp4,0
Esp5,0
Esp6,0
Esp6Esp5,0
Esp8,0
Espl1,9487
Espn,236
Espnl,1528
Esr1,7
Esr2,1
Esrp1,8
Esrp2,9
Esrra,924
Esrrb,4
Esrrg,0
Esx1,4
Esyt1,4126
Esyt2,2111
Esyt3,8
Etaa1,5266
Etd,0
Etf1,39779
Etfa,6130
Etfb,3274
Etfdh,1624
Ethe1,1297
Etl4,1467
Etnk1,5531
Etnk2,33
Etnppl,0
Etohd2,23
Etohi1,680
Ets1,4560
Ets2,1
Etv1,79
Etv2,4
Etv3,6022
Etv3l,234
Etv4,34
Etv5,348
Etv6,3545
EU599041,0
Eva1a,0
Eva1b,287
Eva1c,0
Evc,10
Evc2,0
Evi2a,1738
Evi2b,0
Evi5,3830
Evi5l,278
Evl,12
Evpl,3
Evx1,0
Evx2,0
Ewsr1,31621
Exd1,6
Exd2,777
Exo1,6796
Exo5,1211
Exoc1,1702
Exoc2,2142
Exoc3,3721
Exoc3l,166
Exoc3l2,9
Exoc3l4,43
Exoc4,2302
Exoc5,8251
Exoc6,1438
Exoc6b,123
Exoc7,1766
Exoc8,1768
Exog,1041
Exosc1,3749
Exosc10,1009
Exosc2,5288
Exosc3,3797
Exosc4,1524
Exosc5,2759
Exosc6,2980
Exosc7,3188
Exosc8,2732
Exosc9,2543
Exph5,0
Ext1,9
Ext2,3044
Extl1,410
Extl2,1309
Extl3,6967
Eya1,6
Eya2,0
Eya3,4471
Eya4,0
Ezh1,739
Ezh2,7409
Ezr,13926
F10,0
F11,0
F11r,18
F12,2
F13a1,0
F13b,0
F2,5
F2r,48
F2rl1,0
F2rl2,0
F2rl3,0
F3,314
F420014N23Rik,34
F420015M19Rik,546
F5,0
F630028O10Rik,0
F630040K05Rik,0
F630042J09Rik,0
F630111L10Rik,2
F630206G17Rik,8
F7,0
F730016J06Rik,0
F730035M05Rik,0
F730043M19Rik,172
F730311O21Rik,242
F8,363
F830002L21Rik,0
F830005K03Rik,0
F830016B08Rik,0
F830045P16Rik,0
F830208F22Rik,29
F8a,34
F9,372
F930015N05Rik,0
Fa2h,4
Faah,941
Fabp1,4
Fabp12,0
Fabp2,0
Fabp3,0
Fabp3-ps1,1
Fabp4,0
Fabp5,3451
Fabp6,0
Fabp7,0
Fabp9,0
Fadd,624
Fads1,3109
Fads2,757
Fads3,0
Fads6,18
Faf1,5504
Faf2,3926
Fah,3600
Fahd1,594
Fahd2a,372
Faim,1328
Faim2,0
Faim3,17
Fam101a,0
Fam101b,355
Fam102a,607
Fam102b,2047
Fam103a1,1540
Fam104a,1603
Fam105a,26
Fam107a,0
Fam107b,5608
Fam109a,411
Fam109b,0
Fam110a,433
Fam110b,0
Fam110c,0
Fam111a,4846
Fam114a1,9
Fam114a2,2666
Fam117a,713
Fam117b,5367
Fam118a,1044
Fam118b,1221
Fam120a,16557
Fam120aos,154
Fam120b,1526
Fam120c,831
Fam122a,904
Fam122b,1303
Fam122c,0
Fam124a,0
Fam124b,183
Fam126a,16165
Fam126b,1207
Fam129a,11155
Fam129b,360
Fam129c,2700
Fam131a,57
Fam131b,0
Fam131c,2
Fam132a,51
Fam132b,119
Fam133b,4194
Fam134a,2540
Fam134b,2505
Fam134c,3016
Fam135a,1
Fam135b,2
Fam136a,6424
Fam136b-ps,32
Fam13a,70
Fam13b,2103
Fam13c,0
Fam149a,0
Fam149b,1021
Fam150a,0
Fam150b,0
Fam151a,0
Fam151b,44
Fam154a,0
Fam154aos,0
Fam154b,59
Fam155a,0
Fam159a,0
Fam159b,0
Fam160a1,4
Fam160a2,0
