gene_id,Satrom-mRNA-2hC_TAGCTT_L002_001
Pla2g6,1223
Pla2g7,0
Pla2r1,0
Plaa,12040
Plac1,0
Plac8,3436
Plac8l1,0
Plac9a,0
Plac9b,0
Plag1,28
Plagl1,205
Plagl2,13579
Plat,0
Plau,3388
Plaur,554
Plb1,41
Plbd1,1
Plbd2,3800
Plcb1,0
Plcb2,4184
Plcb3,1755
Plcb4,0
Plcd1,18
Plcd3,156
Plcd4,13
Plce1,2
Plcg1,3897
Plcg2,19514
Plch1,158
Plch2,15
Plcl1,2
Plcl2,7923
Plcxd1,90
Plcxd2,0
Plcxd3,0
Plcz1,0
Pld1,0
Pld2,2
Pld3,1466
Pld4,8295
Pld5,0
Pld6,0
Pldi,0
Plec,9119
Plek,94409
Plek2,0
Plekha1,8
Plekha2,17394
Plekha3,2920
Plekha4,55
Plekha5,17
Plekha6,7
Plekha7,5
Plekha8,2026
Plekhb1,3
Plekhb2,1757
Plekhd1,4
Plekhd1os,0
Plekhf1,44
Plekhf2,5219
Plekhg1,36
Plekhg2,854
Plekhg3,5
Plekhg4,23
Plekhg5,782
Plekhg6,0
Plekhh1,280
Plekhh2,0
Plekhh3,335
Plekhj1,2851
Plekhm1,1702
Plekhm2,3855
Plekhm3,1693
Plekhn1,271
Plekho1,1553
Plekho2,4602
Plekhs1,0
Plet1,0
Plet1os,0
Plg,0
Plgrkt,995
Plin1,8
Plin2,2233
Plin3,917
Plin4,14
Plin5,9
Plk-ps1,105
Plk1,1951
Plk2,6686
Plk3,2632
Plk4,4796
Plk5,2
Pllp,443
Pln,0
Plod1,181
Plod2,0
Plod3,1888
Plp1,67
Plp2,5641
Plrg1,4321
Pls1,13
Pls3,0
Plscr1,3049
Plscr2,20
Plscr3,466
Plscr4,4
Plscr5,2
Pltp,0
Plvap,29
Plxdc1,16
Plxdc2,0
Plxna1,15531
Plxna2,0
Plxna3,1205
Plxna4,78
Plxna4os1,0
Plxnb1,8
Plxnb2,11752
Plxnb3,76
Plxnc1,9512
Plxnd1,5600
Pm20d1,34
Pm20d2,0
Pmaip1,5114
Pmch,8
Pmel,3430
Pmepa1,0
Pmf1,2929
Pmfbp1,0
Pmis2,0
Pml,3238
Pmm1,2584
Pmm2,2529
Pmp2,2
Pmp22,2
Pmpca,9409
Pmpcb,3509
Pms1,1161
Pms2,3147
Pmvk,1129
Pnck,2
Pnisr,7122
Pnkd,7868
Pnkp,958
Pnldc1,19
Pnlip,2
Pnliprp1,0
Pnliprp2,4
Pnma1,41
Pnma2,0
Pnma3,0
Pnma5,1
Pnmal1,3
Pnmal2,61
Pnmt,0
Pnn,23431
Pno1,6254
Pnoc,4
Pnp,5232
Pnp2,17
Pnpla1,0
Pnpla2,1721
Pnpla3,30
Pnpla5,0
Pnpla6,1271
Pnpla7,3793
Pnpla8,6050
Pnpo,1315
Pnpt1,6131
Pnrc1,2345
Pnrc2,2614
Poc1a,1016
Poc1b,2047
Poc5,1293
Podn,0
Podnl1,29
Podxl,2
Podxl2,14
Pof1b,8
Pofut1,3759
Pofut2,1457
Pogk,5285
Poglut1,2922
Pogz,5662
Pola1,6228
Pola2,5975
Polb,1674
Pold1,3980
Pold2,7613
Pold3,7256
Pold4,0
Poldip2,6073
Poldip3,9582
Pole,9053
Pole2,1758
Pole3,2655
Pole4,4235
Polg,6846
Polg2,465
Polh,3575
Poli,743
Polk,741
Poll,1458
Polm,154
Poln,37
Polq,4305
Polr1a,19595
Polr1b,14072
Polr1c,9157
Polr1d,6246
Polr1e,2525
Polr2a,35944
Polr2b,12866
Polr2c,3722
Polr2d,3884
Polr2e,6662
Polr2f,3404
Polr2g,2522
Polr2h,2111
Polr2i,832
Polr2j,2252
Polr2k,1341
Polr2l,584
Polr2m,15621
Polr3a,5616
Polr3b,4283
Polr3c,4428
Polr3d,4086
Polr3e,6069
Polr3f,4448
Polr3g,5749
Polr3gl,939
Polr3h,3451
Polr3k,2558
Polrmt,2319
Pom121,17193
Pom121l12,0
Pom121l2,0
Pomc,55
Pomgnt1,3136
Pomgnt2,0
Pomk,1216
Pomp,4527
Pomt1,1204
Pomt2,2144
Pon1,0
Pon2,1503
Pon3,393
Pop1,5926
Pop4,2678
Pop5,2324
Pop7,1411
Popdc2,11
Popdc3,0
Por,4478
Porcn,0
Postn,0
Pot1a,1890
Pot1b,0
Poteg,0
Pou1f1,0
Pou2af1,13822
Pou2f1,5085
Pou2f2,4608
Pou2f3,141
Pou2f3-rs1,0
Pou3f1,0
Pou3f2,0
Pou3f3,0
Pou3f4,0
Pou4f1,13
Pou4f2,0
Pou4f3,0
Pou5f1,0
Pou5f2,0
Pou6f1,2848
Pou6f2,0
Pp2d1,4
Ppa1,6544
Ppa2,2412
Ppan,16669
Ppap2a,1712
Ppap2b,2
Ppap2c,559
Ppapdc1a,0
Ppapdc1b,1563
Ppapdc2,461
Ppapdc3,6
Ppara,0
Ppard,0
Pparg,0
Ppargc1a,1
Ppargc1b,3487
Ppat,16839
Ppbp,0
Ppcdc,1988
Ppcs,1088
Ppdpf,1268
Ppef1,0
Ppef2,506
Ppfia1,6040
Ppfia2,158
Ppfia3,88
Ppfia4,175
Ppfibp1,1921
Ppfibp2,4919
Pphln1,7264
Ppia,65953
Ppib,5145
Ppic,0
Ppid,12385
Ppie,2472
Ppif,6566
Ppifos,527
Ppig,17710
Ppih,2550
Ppil1,3179
Ppil2,4190
Ppil3,1403
Ppil4,5658
Ppil6,12
Ppip5k1,1095
Ppip5k2,8151
Ppl,0
Ppm1a,8912
Ppm1b,5131
Ppm1d,2243
Ppm1e,0
Ppm1f,6931
Ppm1g,22410
Ppm1h,4
Ppm1j,18
Ppm1k,550
Ppm1l,1
Ppm1m,3030
Ppm1n,0
Ppme1,3022
Ppox,1817
Ppp1ca,3
Ppp1cb,20457
Ppp1cc,6219
Ppp1r10,352
Ppp1r11,1
Ppp1r12a,9802
Ppp1r12b,827
Ppp1r12c,3427
Ppp1r13b,1213
Ppp1r13l,202
Ppp1r14a,8
Ppp1r14b,3322
Ppp1r14c,0
Ppp1r14d,0
Ppp1r15a,1407
Ppp1r15b,14781
Ppp1r16a,1270
Ppp1r16b,15795
Ppp1r17,0
Ppp1r18,196
Ppp1r1a,17
Ppp1r1b,0
Ppp1r1c,8
Ppp1r2,4470
Ppp1r2-ps2,0
Ppp1r2-ps3,0
Ppp1r2-ps7,0
Ppp1r2-ps9,0
Ppp1r21,1184
Ppp1r26,0
Ppp1r27,0
Ppp1r32,14
Ppp1r35,261
Ppp1r36,7
Ppp1r37,2581
Ppp1r3a,0
Ppp1r3b,1297
Ppp1r3c,0
Ppp1r3d,0
Ppp1r3e,499
Ppp1r3f,42
Ppp1r3fos,43
Ppp1r3g,2
Ppp1r42,4
Ppp1r7,6574
Ppp1r8,6953
Ppp1r9a,0
Ppp1r9b,4343
Ppp2ca,27257
Ppp2cb,4389
Ppp2r1a,9419
Ppp2r1b,7075
Ppp2r2a,15702
Ppp2r2b,178
Ppp2r2c,0
Ppp2r2cos,0
Ppp2r2d,3880
Ppp2r3a,466
Ppp2r3c,1317
Ppp2r3d,93
Ppp2r4,10013
Ppp2r5a,5875
Ppp2r5b,271
Ppp2r5c,5204
Ppp2r5d,6853
Ppp2r5e,4555
Ppp3ca,34145
Ppp3cb,8605
Ppp3cc,2511
Ppp3r1,16822
Ppp3r2,0
Ppp4c,5747
Ppp4r1,8751
Ppp4r1l-ps,229
Ppp4r2,17868
Ppp4r4,0
Ppp5c,9095
Ppp6c,4515
Ppp6r1,12610
Ppp6r2,1343
Ppp6r3,12817
Pprc1,16838
Ppt1,3062
Ppt2,0
Pptc7,5631
Ppwd1,1876
Ppy,0
Pqbp1,3270
Pqlc1,1242
Pqlc2,547
Pqlc3,1593
Pradc1,978
Praf2,1174
Pram1,99
Prame,0
Pramef12,0
Pramef17,0
Pramef25,0
Pramef6,0
Pramef8,0
Pramel,0
Pramel1,0
Pramel3,0
Pramel4,0
Pramel5,0
Pramel6,0
Pramel7,0
Prap1,0
Prb1,0
Prc1,2761
Prcc,6637
Prcp,1959
Prdm1,2080
Prdm10,1634
Prdm11,178
Prdm12,0
Prdm13,0
Prdm14,0
Prdm15,1906
Prdm16,0
Prdm2,7296
Prdm4,4580
Prdm5,0
Prdm6,0
Prdm8,7
Prdm9,334
Prdx1,22632
Prdx2,5486
Prdx2-rs3,0
Prdx3,5474
Prdx4,2897
Prdx5,2273
Prdx6,14544
Prdx6-ps2,2
Prdx6b,2
Preb,6495
Prelid1,5605
Prelid2,0
Prelp,0
Prep,9207
Prepl,2534
Prex1,3281
Prex2,2
Prf1,820
Prg2,87
Prg3,26
Prg4,23
Prh1,4
Prickle1,3994
Prickle2,0
Prickle3,17
Prickle4,3
Prim1,4588
Prim2,2225
Prima1,0
Primpol,768
Prkaa1,10291
Prkaa2,0
Prkab1,2234
Prkab2,489
Prkaca,2756
Prkaca-ps1,1
Prkacb,10479
Prkag1,1846
Prkag2,983
Prkag2os1,8
Prkag3,7
Prkar1a,18306
Prkar1b,0
Prkar2a,9861
Prkar2b,1880
Prkca,9948
Prkcb,47367
Prkcd,19172
Prkcdbp,0
Prkce,3765
Prkcg,0
Prkch,8
Prkci,5502
Prkcq,4
Prkcsh,12068
Prkcz,12
Prkd1,0
Prkd2,1345
Prkd3,4
Prkdc,7568
Prkg1,0
Prkg2,0
Prkra,37
Prkrip1,1866
Prkrir,15990
Prkx,1816
Prl,0
Prl2a1,2
Prl2b1,0
Prl2c1,0
Prl2c2,0
Prl2c3,0
Prl2c5,0
Prl3a1,0
Prl3b1,0
Prl3c1,0
Prl3d1,0
Prl3d2,0
Prl3d3,0
Prl4a1,0
Prl5a1,0
Prl6a1,0
Prl7a1,0
Prl7a2,0
Prl7b1,1
Prl7c1,0
Prl7d1,0
Prl8a1,0
Prl8a2,0
Prl8a6,0
Prl8a8,50
Prl8a9,0
Prlh,0
Prlhr,0
Prlr,0
Prm1,9
Prm2,0
Prm3,0
Prmt1,15854
Prmt10,1400
Prmt2,396
Prmt3,2609
Prmt5,15307
Prmt6,3888
Prmt7,4362
Prmt8,0
Prn,0
Prnd,1
Prnp,150
Prob1,314
Proc,0
Proca1,15
Procr,2
Prodh,0
Prodh2,0
Prok1,0
Prok2,0
Prokr1,2
Prokr2,0
Prol1,0
Prom1,0
Prom2,0
Prop1,0
Prorsd1,1039
Pros1,43
Prosc,1158
Proser1,4596
Proser2,0
Proser3,233
Prox1,390
Prox2,297
Proz,223
Prp2,0
Prpf18,2950
Prpf19,16077
Prpf3,7567
Prpf31,5659
Prpf38a,4052
Prpf38b,21351
Prpf39,8852
Prpf4,8963
Prpf40a,26128
Prpf40b,1332
Prpf4b,21450
Prpf6,6077
Prpf8,71035
Prph,0
Prph2,2
Prpmp5,0
Prps1,6859
Prps1l1,0
Prps1l3,11320
Prps2,4648
Prpsap1,5219
Prpsap2,2688
Prr11,0
Prr12,6294
Prr13,3943
Prr14,1315
Prr14l,6724
Prr15,0
Prr15l,0
Prr16,0
Prr18,11
Prr19,0
Prr22,31
Prr23a,0
Prr27,0
Prr3,1
Prr30,0
Prr32,0
Prr33,428
Prr36,49
Prr5,4220
Prr5l,2
Prr7,100
Prr9,0
Prrc1,3661
Prrc2a,2
Prrc2b,30533
Prrc2c,54421
Prrg1,0
Prrg2,292
Prrg3,0
Prrg4,1046
Prrt1,0
Prrt2,338
Prrt3,2
Prrt4,4
Prrx1,0
Prrx2,0
Prrxl1,12
Prss1,0
Prss12,1
Prss16,22
Prss2,0
Prss21,0
Prss22,0
Prss23,948
Prss27,2
Prss28,0
Prss29,0
Prss3,0
Prss30,15
Prss32,0
Prss33,0
Prss34,0
Prss35,0
Prss36,412
Prss37,0
Prss38,3
Prss39,4
Prss40,0
Prss41,8
Prss42,27
Prss43,3
Prss44,2
Prss45,0
Prss46,0
Prss47,0
Prss48,0
Prss50,2
Prss51,0
Prss52,2
Prss53,45
Prss54,0
Prss55,0
Prss56,0
Prss57,6
Prss58,0
Prss8,0
Prtg,2
Prtn3,28
Prune,1422
Prune2,50
Prx,460
Ps-modr4,41
Psap,21636
Psapl1,0
Psat1,28252
Psca,0
Psd,957
Psd2,232
Psd3,897
Psd4,7187
Psen1,6267
Psen2,2295
Psenen,1265
Psg-ps1,0
Psg16,2
Psg17,0
Psg18,0
Psg19,0
Psg20,0
Psg21,0
Psg22,0
Psg23,0
Psg25,0
Psg26,0
Psg27,0
Psg28,0
Psg29,0
Psip1,21615
Pskh1,2062
Psma1,10776
Psma2,6773
Psma3,8597
Psma4,6005
Psma5,6127
Psma6,12881
Psma7,9586
Psma8,0
Psmb1,8420
Psmb10,2159
Psmb11,2
Psmb2,6037
Psmb3,4054
Psmb4,10697
Psmb5,4781
Psmb5-ps,0
Psmb6,0
Psmb6-ps2,0
Psmb7,9397
Psmb7-ps2,4
Psmb8,0
Psmb9,0
Psmc1,12313
Psmc2,7601
Psmc3,9988
Psmc3ip,1374
Psmc4,7517
Psmc5,7343
Psmc6,12718
Psmd1,14001
Psmd10,1864
Psmd11,12693
Psmd12,9836
Psmd13,4337
Psmd14,8383
Psmd2,22369
Psmd3,8640
Psmd4,6919
Psmd5,6831
Psmd6,6900
Psmd7,14370
Psmd8,11327
Psmd9,2790
Psme1,11972
Psme2,11379
Psme2b,153
Psme3,20925
Psme4,11259
Psmf1,2323
Psmg1,0
Psmg2,2662
Psmg3,1211
Psmg4,861
Psors1c2,2
Pspc1,11019
Psph,5806
Pspn,19
Psrc1,494
Pstk,719
Pstpip1,762
Pstpip2,1113
Ptafr,60
Ptar1,1558
Ptbp1,37493
Ptbp2,4920
Ptbp3,23551
Ptcd1,1304
Ptcd2,3549
Ptcd3,6057
Ptch1,8828
Ptch2,7
Ptchd1,0
Ptchd2,0
Ptchd3,0
Ptchd4,0
Ptcra,11
Ptdss1,4966
Ptdss2,1810
Pten,14284
Pter,2276
Ptf1a,0
Ptgdr,0
Ptgdr2,9
Ptgds,8
Ptger1,2378
Ptger2,0
Ptger3,2
Ptger4,1432
Ptges,10
Ptges2,942
Ptges3,14228
Ptges3l,93
Ptgfr,0
Ptgfrn,0
Ptgir,10693
Ptgis,534
Ptgr1,0
Ptgr2,3632
Ptgs1,586
Ptgs2,0
Ptgs2os,0
Ptgs2os2,0
Pth,0
Pth1r,69
Pth2,0
Pth2r,2
Pthlh,0
Ptk2,4306
Ptk2b,2404
Ptk6,8
Ptk7,2806
Ptma,73893
Ptms,3055
Ptn,3
Ptov1,1989
Ptp4a1,2468
Ptp4a2,4823
Ptp4a3,3817
Ptpdc1,0
Ptpla,154
Ptplad1,7071
Ptplad2,16
Ptplb,2160
Ptpmt1,3666
Ptpn1,9234
Ptpn11,17116
Ptpn12,9499
Ptpn13,2
Ptpn14,20
Ptpn18,1300
Ptpn2,5834
Ptpn20,0
Ptpn21,664
Ptpn22,1180
Ptpn23,7149
Ptpn3,0
Ptpn4,8497
Ptpn5,395
Ptpn6,12076
Ptpn7,5695
Ptpn9,5012
Ptpra,4729
Ptprb,0
Ptprc,23402
Ptprcap,2
Ptprd,0
Ptpre,263
Ptprf,45
Ptprg,0
Ptprh,0
Ptprj,4501
Ptprk,0
Ptprm,0
Ptprn,12
Ptprn2,0
Ptpro,0
Ptprq,1
Ptprr,0
Ptprs,12496
Ptprt,13
Ptprtos,0
Ptpru,26
Ptprv,380
Ptprz1,0
Ptrf,8
Ptrh1,126
Ptrh2,3129
Ptrhd1,262
Pts,1213
Pttg1,2303
Pttg1ip,3190
Ptx3,0
Ptx4,0
Puf60,9623
Pum1,0
Pum2,24514
Pura,7934
Purb,39918
Purg,443
Pus1,5066
Pus10,9771
Pus3,2514
Pus7,11250
Pus7l,2319
Pusl1,1109
Pvalb,35
Pvr,1520
Pvrl1,6155
Pvrl2,1331
Pvrl3,0
Pvrl4,14
Pvt1,2983
Pwp1,8512
Pwp2,7259
Pwwp2a,5897
Pwwp2b,29
Pxdc1,0
Pxdn,0
Pxk,1642
Pxmp2,228
Pxmp4,444
Pxn,5605
Pxt1,0
Pxylp1,2469
Pycard,1330
Pycr1,4532
Pycr2,3329
Pycrl,2333
Pydc3,0
Pydc4,0
Pygb,5227
Pygl,71
Pygm,125
Pygo1,0
Pygo2,3859
Pyhin1,82
Pyroxd1,431
Pyroxd2,1
Pyurf,803
Pyy,0
Pzp,4
Qars,9141
Qdpr,3065
Qk,17233
Qpct,0
Qpctl,835
Qprt,33
Qrfp,4
Qrfpr,0
Qrich1,12716
Qrich2,7
Qrsl1,2292
Qser1,10318
Qsox1,889
Qsox2,1437
Qtrt1,1836
Qtrtd1,4950
R3hcc1,4380
R3hcc1l,1590
R3hdm1,10996
R3hdm2,2562
R3hdm4,3035
R3hdml,0
R74862,118
Rab1,14736
Rab10,18946
Rab10os,856
Rab11a,5507
Rab11b,391
Rab11b-ps1,2
Rab11b-ps2,302
Rab11fip1,3496
Rab11fip2,825
Rab11fip3,2196
Rab11fip4,5297
Rab11fip4os1,15
Rab11fip4os2,0
Rab11fip5,33
Rab12,2207
Rab13,57
Rab14,9215
Rab15,2
Rab17,462
Rab18,4433
Rab19,33
Rab1b,3730
Rab20,1614
Rab21,3507
Rab22a,1744
Rab23,1764
Rab24,3393
Rab25,113
Rab26,6
Rab26os,541
Rab27a,1429
Rab27b,0
Rab28,3307
Rab29,677
Rab2a,5391
Rab2b,1304
Rab30,4593
Rab31,1277
Rab32,0
Rab33a,4
Rab33b,997
Rab34,39
Rab35,6637
Rab36,155
Rab37,213
Rab38,0
Rab39,101
Rab39b,0
Rab3a,128
Rab3b,44
Rab3c,2
Rab3d,163
Rab3gap1,3769
Rab3gap2,2711
Rab3il1,22
Rab3ip,1064
Rab40b,2
Rab40c,1577
Rab42,0
Rab43,3309
Rab44,0
Rab4a,1
Rab4b,2268
Rab5a,3984
Rab5b,1272
Rab5c,4060
Rab6a,8201
Rab6b,163
Rab7,14725
Rab7-ps1,42
Rab8a,5184
Rab8b,7195
Rab9,2441
Rab9b,0
Rab9b-ps1,3
Rabac1,2118
Rabep1,524
Rabep2,2588
Rabepk,1087
Rabgap1,3845
Rabgap1l,7404
Rabgef1,3434
Rabggta,1120
Rabggtb,9895
Rabif,2769
Rabl2,455
Rabl3,1593
Rabl6,8040
Rac1,14835
Rac2,16131
Rac3,79
Racgap1,6536
Rad1,1668
Rad17,2631
Rad18,2311
Rad21,29410
Rad21l,0
Rad23a,3789
Rad23b,29701
Rad50,3724
Rad51,4770
Rad51ap1,2906
Rad51ap2,0
Rad51b,1381
Rad51c,4
Rad51d,1123
Rad52,543
Rad54b,900
Rad54l,3003
Rad54l2,10759
Rad9a,0
Rad9b,1133
Radil,0
Rae1,6450
Raet1d,153
Raet1e,13
Raf1,8364
Rag1,0
Rag2,0
Rai1,10525
Rai14,144
Rai2,0
Rala,1343
Ralb,1581
Ralbp1,5475
Ralgapa1,8741
Ralgapa2,3058
Ralgapb,5438
Ralgds,2356
Ralgps1,124
Ralgps2,7409
Raly,13667
Ralyl,0
Ramp1,1
Ramp2,124
Ramp3,18
Ran,36205
Ranbp1,1
Ranbp10,2537
Ranbp17,0
Ranbp2,50229
Ranbp3,9232
Ranbp3l,4
Ranbp6,1885
Ranbp9,4651
Rangap1,11953
Rangrf,719
Rap1a,5483
Rap1b,15977
Rap1gap,981
Rap1gap2,8843
Rap1gapos,6
Rap1gds1,4784
Rap2a,710
Rap2b,0
Rap2c,3780
Rapgef1,25994
Rapgef2,994
Rapgef3,245
Rapgef4,4
Rapgef5,2
Rapgef6,7130
Rapgefl1,108
Raph1,4023
Rapsn,7
Rara,2069
Rarb,4
Rarg,326
Rarres1,2
Rarres2,0
Rars,14629
Rars2,2480
Rasa1,6133
Rasa2,4138
Rasa3,529
Rasa4,90
Rasal1,1744
Rasal2,3177
Rasal3,2990
Rasd1,63
Rasd2,0
Rasef,174
Rasgef1a,2
Rasgef1b,57
Rasgef1c,0
Rasgrf1,4
Rasgrf2,749
Rasgrp1,0
Rasgrp2,1166
Rasgrp3,28490
Rasgrp4,732
Rasip1,224
Rasl10a,251
Rasl10b,73
Rasl11a,6
Rasl11b,224
Rasl12,36
Rasl2-9,42
Rassf1,1785
Rassf10,0
Rassf2,6842
Rassf3,4402
Rassf4,11748
Rassf5,5543
Rassf6,583
Rassf7,420
Rassf8,83
Rassf9,0
Raver1,4317
Raver1-fdx1l,0
Raver2,4
Rax,0
Rb1,6131
Rb1cc1,5163
Rbak,1268
Rbakdn,6
Rbbp4,4009
Rbbp5,5919
Rbbp6,29331
Rbbp7,35227
Rbbp8,3289
Rbbp8nl,1
Rbbp9,38
Rbck1,5805
Rbfa,2465
Rbfox1,6
Rbfox2,0
Rbfox3,0
Rbks,163
Rbl1,2387
Rbl2,1215
Rbm10,5940
Rbm11,0
Rbm12,8200
Rbm12b1,1095
Rbm12b2,1013
Rbm14,3688
Rbm14-rbm4,0
Rbm15,3700
Rbm15b,4038
Rbm17,15229
Rbm18,1884
Rbm19,4869
Rbm20,3
Rbm22,6247
Rbm24,0
Rbm25,31203
Rbm26,15777
Rbm27,13919
Rbm28,7482
Rbm3,17920
Rbm31y,0
Rbm33,7615
Rbm34,4974
Rbm38,7589
Rbm39,39612
Rbm3os,22
Rbm4,104
Rbm41,1566
Rbm42,4584
Rbm43,1068
Rbm44,10
Rbm45,5696
Rbm46,0
Rbm46os,0
Rbm47,4372
Rbm48,974
Rbm4b,1665
Rbm5,5661
Rbm6,9492
Rbm6-ps1,36
Rbm7,8813
Rbm8a,8299
Rbms1,2873
Rbms2,2763
Rbms3,4
Rbmx,4965
Rbmx2,1240
Rbmx2-ps,0
Rbmxl1,5057
Rbmxl2,0
Rbmy,0
Rbp1,0
Rbp2,6
Rbp3,2
Rbp4,66
Rbp7,2
Rbpj,12516
Rbpjl,7
Rbpms,1919
Rbpms2,40
Rbpsuh-ps2,0
Rbsn,4612
Rbx1,3700
Rc3h1,13902
Rc3h2,6696
Rcan1,1554
Rcan2,0
Rcan3,254
Rcbtb1,7923
Rcbtb2,9687
Rcc1,11546
Rcc2,23021
Rccd1,763
Rce1,1914
Rchy1,1944
Rcl1,7131
Rcn1,2818
Rcn2,4380
Rcn3,91
Rcor1,7335
Rcor2,1989
Rcor3,847
Rcsd1,3651
Rcvrn,0
Rd3,27
Rd3l,0
Rdh1,18
Rdh10,685
Rdh11,3148
Rdh12,429
Rdh13,2673
Rdh14,902
Rdh16,0
Rdh18-ps,0
Rdh19,0
Rdh5,24
Rdh7,0
Rdh8,0
Rdh9,13
Rdm1,683
Rdx,30517
Rec114,41
Rec8,4
Reck,321
Recql,2089
Recql4,2608
Recql5,2234
Redrum,0
Reep1,34
Reep2,22
Reep3,5364
Reep4,3050
Reep5,2758
Reep6,2343
Reg1,0
Reg2,0
Reg3a,0
Reg3b,0
Reg3d,0
Reg3g,0
Reg4,0
Rel,8919
Rela,5662
Relb,4118
Rell1,2568
Rell2,23
Reln,0
Relt,1563
Rem1,17
Rem2,17
Ren1,7
Ren2,0
Renbp,2214
Rep15,0
Repin1,2123
Reps1,6345
Reps2,0
Rer1,5320
Rere,162
Rerg,0
Rergl,0
Resp18,2
Rest,7107
Ret,3
Retn,0
Retnla,0
Retnlb,0
Retnlg,0
Retsat,1442
Rev1,4494
Rev3l,6343
Rex2,0
Rexo1,6774
Rexo2,5497
Rexo4,4310
Rfc1,9429
Rfc2,5674
Rfc3,2687
Rfc4,3163
Rfc5,7574
Rfesd,306
Rffl,1592
Rfk,2132
Rfng,1607
Rfpl3s,1
Rfpl4,0
Rfpl4b,0
Rft1,1985
Rftn1,16709
Rftn2,355
Rfwd2,2579
Rfwd3,9237
Rfx1,2478
Rfx2,76
Rfx3,0
Rfx4,0
Rfx5,1921
Rfx6,0
Rfx7,26456
Rfx8,0
Rfxank,961
Rfxap,3305
Rgag1,0
Rgag4,4
Rgcc,112
Rgl1,3391
Rgl2,0
Rgl3,0
Rgma,0
Rgmb,171
Rgn,0
Rgp1,3627
Rgr,0
Rgs1,3188
Rgs10,234
Rgs11,2
Rgs12,544
Rgs13,43125
Rgs14,413
Rgs16,81
Rgs17,2
Rgs18,0
Rgs19,4058
Rgs2,1003
Rgs20,4
Rgs21,4
Rgs22,1
Rgs3,148
Rgs4,0
Rgs5,0
Rgs6,0
Rgs7,2
Rgs7bp,0
Rgs8,0
Rgs9,251
Rgs9bp,84
Rgsl1,2
Rhag,0
Rhbdd1,1719
Rhbdd2,1278
Rhbdd3,1341
Rhbdf1,4131
Rhbdf2,737
Rhbdl1,625
Rhbdl2,2
Rhbdl3,75
Rhbg,0
Rhcg,0
Rhd,48
Rheb,6414
Rhebl1,446
Rhno1,1454
Rho,4
Rhoa,16817
Rhob,5928
Rhobtb1,14
Rhobtb2,13486
Rhobtb3,2147
Rhoc,30
Rhod,128
Rhof,3667
Rhog,2801
Rhoh,1047
Rhoj,0
Rhoq,6325
Rhot1,5498
Rhot2,3026
Rhou,585
Rhov,4
Rhox1,0
Rhox10,0
Rhox11,0
Rhox12,0
Rhox13,0
Rhox2a,0
Rhox2b,1
Rhox2c,2
Rhox2d,1
Rhox2e,0
Rhox2f,1
Rhox2g,0
Rhox2h,593
Rhox3a,0
Rhox3a2,0
Rhox3b-ps,0
Rhox3c,0
Rhox3e,0
Rhox3f,0
Rhox3g,0
Rhox3h,0
Rhox4a,0
Rhox4a2,0
Rhox4b,0
Rhox4c,0
Rhox4d,4
Rhox4e,0
Rhox4f,0
Rhox4g,0
Rhox5,2
Rhox6,0
Rhox7-ps,0
Rhox7a,0
Rhox7b,0
Rhox8,0
Rhox9,0
Rhpn1,0
Rhpn2,17
Rian,0
Ribc1,277
Ribc2,0
Ric1,8074
Ric3,0
Ric8,4570
Ric8b,1366
Rictor,6976
Rif1,17850
Riiad1,52
Rilp,18
Rilpl1,992
Rilpl2,15213
Rimbp2,0
Rimbp3,14
Rimkla,1424
Rimklb,0
Rims1,0
Rims2,0
Rims3,29
Rims4,0
Rin1,85
Rin2,3
Rin3,1638
Ring1,0
Rinl,1877
Rint1,2978
Riok1,4817
Riok2,6024
Riok3,3891
Ripk1,4284
Ripk2,3313
Ripk3,22
Ripk4,0
Ripply1,0
Ripply2,0
Ripply3,3
Rit1,843
Rit2,0
Rita1,571
Rlbp1,21
Rlf,4278
Rlim,16808
Rln1,0
Rln3,1
Rltpr,2493
Rmdn1,585
Rmdn2,68
Rmdn3,3012
Rmi1,442
Rmi2,1493
Rmnd1,1200
Rmnd5a,11397
Rmnd5b,2013
Rmrp,7
Rmst,0
Rn18s-rs5,17444
Rn4.5s,0
Rn5s,0
Rn5s-ps1,0
Rn7s1,0
Rn7s2,2
Rn7sk,66
Rnase1,0
Rnase10,0
Rnase11,2
Rnase12,5
Rnase13,1
Rnase2a,6
Rnase2b,0
Rnase4,176
Rnase6,177
Rnase9,0
Rnaseh1,1357
Rnaseh2a,2885
Rnaseh2b,3541
Rnaseh2c,1069
Rnasek,0
Rnasel,633
Rnaset2a,511
Rnaset2b,397
Rnd1,267
Rnd2,193
Rnd3,0
Rnf10,16684
Rnf103,1126
Rnf11,2828
Rnf111,5376
Rnf112,0
Rnf113a1,501
Rnf113a2,7
Rnf114,3810
Rnf115,5835
Rnf121,1677
Rnf122,399
Rnf123,4036
Rnf125,905
Rnf126,6571
Rnf128,0
Rnf13,2335
Rnf130,3
Rnf133,0
Rnf135,457
Rnf138,4025
Rnf138rt1,0
Rnf139,2845
Rnf14,4131
Rnf141,2063
Rnf144a,2
Rnf144b,0
Rnf145,8173
Rnf146,3309
Rnf148,0
Rnf149,4460
Rnf150,2
Rnf151,14
Rnf152,0
Rnf157,4647
Rnf165,11
Rnf166,862
Rnf167,0
Rnf168,5706
Rnf169,3058
Rnf17,0
Rnf170,1126
Rnf170-ps,72
Rnf180,0
