gene_id,Satrom-mRNA-6hC_CGATGT_L003_001
Islr2,2
Ism1,0
Ism2,4
Isoc1,3583
Isoc2a,811
Isoc2b,109
Ispd,11
Ist1,3971
Isx,0
Isy1,5937
Isyna1,6039
Itch,5642
Itfg1,2431
Itfg2,1578
Itfg3,876
Itga1,0
Itga10,235
Itga11,18
Itga2,0
Itga2b,63
Itga3,496
Itga4,10407
Itga5,2
Itga6,9392
Itga7,6
Itga8,1005
Itga9,57
Itgad,2
Itgae,17
Itgal,12866
Itgam,33
Itgav,2090
Itgax,9
Itgb1,24034
Itgb1bp1,1540
Itgb1bp2,51
Itgb2,2528
Itgb2l,0
Itgb3,823
Itgb3bp,819
Itgb4,166
Itgb5,6
Itgb6,0
Itgb7,284
Itgb8,0
Itgbl1,6
Itih1,0
Itih2,0
Itih3,1
Itih4,5
Itih5,1
Itih5l-ps,4
Itk,14
Itln1,12
Itm2a,0
Itm2b,15489
Itm2c,4340
Itpa,3214
Itpa-ps1,10
Itpa-ps2,0
Itpk1,1759
Itpka,82
Itpkb,5270
Itpkc,560
Itpr1,12206
Itpr2,75
Itpr3,1999
Itprip,461
Itpripl1,1050
Itpripl2,0
Itsn1,9170
Itsn2,6942
Ivd,3431
Ivl,0
Ivns1abp,18623
Iws1,5708
Iyd,0
Izumo1,8
Izumo1r,0
Izumo2,0
Izumo3,0
Izumo4,140
Jade1,1971
Jade2,11039
Jade3,3536
Jag1,0
Jag2,1127
Jagn1,2498
Jak1,8055
Jak2,3106
Jak3,2573
Jakmip1,322
Jakmip2,0
Jakmip3,0
Jam2,13
Jam3,95
Jarid2,2751
Jazf1,2
Jdp2,4174
Jkamp,564
Jmjd1c,11154
Jmjd4,2357
Jmjd6,3276
Jmjd7,14
Jmjd8,344
Jmy,1849
Josd1,5254
Josd2,1128
Jph1,1121
Jph2,0
Jph3,48
Jph4,5
Jpx,237
Jrk,1291
Jrkl,636
Jsrp1,61
Jtb,1915
Jun,377
Junb,2721
Jund,10090
Junos,12
Jup,350
K230010J24Rik,34
Kalrn,3
Kank1,31
Kank2,490
Kank3,0
Kank4,0
Kank4os,0
Kansl1,2991
Kansl1l,529
Kansl2,2474
Kansl3,3840
Kantr,609
Kap,0
Kars,16756
Kars-ps1,0
Kat2a,8565
Kat2b,626
Kat2b-ps,0
Kat5,2374
Kat6a,7644
Kat6b,1685
Kat7,7556
Kat8,1071
Katna1,2671
Katnal1,619
Katnal2,173
Katnb1,1375
Katnbl1,2665
Kazald1,27
Kazn,1155
Kbtbd11,4
Kbtbd12,0
Kbtbd13,0
Kbtbd2,3054
Kbtbd3,83
Kbtbd4,1615
Kbtbd6,1
Kbtbd7,765
Kbtbd8,707
Kcmf1,4354
Kcna1,0
Kcna10,0
Kcna2,0
Kcna3,2
Kcna4,0
Kcna5,0
Kcna6,0
Kcna7,36
Kcnab1,52
Kcnab2,8700
Kcnab3,33
Kcnb1,2480
Kcnb2,0
Kcnc1,21
Kcnc2,0
Kcnc3,1688
Kcnc4,0
Kcnd1,105
Kcnd2,0
Kcnd3,0
Kcnd3os,0
Kcne1,12
Kcne1l,0
Kcne2,4
Kcne3,0
Kcne4,0
Kcnf1,0
Kcng1,28
Kcng2,2
Kcng3,0
Kcng4,0
Kcnh1,0
Kcnh2,306
Kcnh3,1
Kcnh4,338
Kcnh5,0
Kcnh6,50
Kcnh7,0
Kcnh8,0
Kcnip1,0
Kcnip2,6
Kcnip3,2
Kcnip4,30
Kcnj1,110
Kcnj10,0
Kcnj11,0
Kcnj12,2
Kcnj13,18
Kcnj14,98
Kcnj15,0
Kcnj16,0
Kcnj2,0
Kcnj3,0
Kcnj4,0
Kcnj5,0
Kcnj6,0
Kcnj8,0
Kcnj9,17
Kcnk1,0
Kcnk10,655
Kcnk12,0
Kcnk13,5
Kcnk15,2
Kcnk16,0
Kcnk18,0
Kcnk2,0
Kcnk3,33
Kcnk4,35
Kcnk5,2202
Kcnk6,2373
Kcnk7,0
Kcnk9,0
Kcnma1,0
Kcnmb1,7
Kcnmb2,0
Kcnmb3,387
Kcnmb4,45
Kcnmb4os1,0
Kcnmb4os2,51
Kcnn1,0
Kcnn2,0
Kcnn3,20
Kcnn4,1059
Kcnq1,0
Kcnq1ot1,1374
Kcnq2,111
Kcnq3,0
Kcnq4,1
Kcnq5,1348
Kcnrg,10
Kcns1,55
Kcns2,0
Kcns3,4
Kcnt1,4
Kcnt2,0
Kcnu1,21
Kcnv1,0
Kcnv2,0
Kcp,8
Kctd1,274
Kctd10,2020
Kctd11,143
Kctd12,8568
Kctd12b,0
Kctd13,1359
Kctd14,15
Kctd15,2104
Kctd16,0
Kctd17,2
Kctd18,542
Kctd19,7
Kctd2,603
Kctd20,372
Kctd21,57
Kctd3,2749
Kctd4,6
Kctd5,2969
Kctd6,191
Kctd7,338
Kctd8,0
Kctd9,4332
Kdelc1,4
Kdelc2,0
Kdelr1,4009
Kdelr2,3626
Kdelr3,57
Kdf1,0
Kdm1a,7129
Kdm1b,1801
Kdm2a,6457
Kdm2b,9929
Kdm3a,3443
Kdm3b,5869
Kdm4a,5953
Kdm4b,1529
Kdm4c,1526
Kdm4d,31
Kdm5a,957
Kdm5b,175
Kdm5c,7949
Kdm5d,0
Kdm6a,2757
Kdm6b,1258
Kdm7a,1040
Kdm8,870
Kdr,0
Kdsr,1378
Keap1,3237
Keg1,0
Kel,0
Kera,0
Khdc1a,0
Khdc1b,0
Khdc1c,0
Khdc3,21
Khdrbs1,1804
Khdrbs2,0
Khdrbs3,0
Khk,385
Khnyn,4584
Khsrp,19434
Kidins220,5179
Kif11,16073
Kif12,0
Kif13a,2
Kif13b,3372
Kif14,3528
Kif15,6781
Kif16b,2709
Kif16bos,2
Kif17,335
Kif18a,2744
Kif18b,4247
Kif19a,5
Kif1a,78
Kif1b,682
Kif1c,277
Kif20a,5590
Kif20b,8288
Kif21a,4
Kif21b,5715
Kif22,5296
Kif22-ps,0
Kif23,6383
Kif24,1773
Kif26a,0
Kif26b,8
Kif27,0
Kif2a,4682
Kif2b,4
Kif2c,4516
Kif3a,1335
Kif3b,2137
Kif3c,1168
Kif4,5023
Kif4-ps,0
Kif5a,38
Kif5b,16076
Kif5c,61
Kif6,9
Kif7,1654
Kif9,271
Kifap3,0
Kifc1,0
Kifc2,18
Kifc3,3633
Kifc5b,1253
Kifc5c-ps,4
Kin,1267
Kir3dl1,0
Kir3dl2,0
Kirrel,0
Kirrel2,13
Kirrel3,6
Kirrel3os,216
Kis2,0
Kiss1,0
Kiss1r,24
Kit,0
Kitl,0
Kiz,901
Kl,0
Klb,2
Klc1,4278
Klc2,828
Klc3,2
Klc4,408
Klf1,29
Klf10,249
Klf11,468
Klf12,501
Klf13,1399
Klf14,0
Klf15,0
Klf16,2054
Klf17,4
Klf2,5
Klf3,0
Klf4,16
Klf5,6
Klf6,2942
Klf7,190
Klf8,0
Klf9,0
Klhdc1,190
Klhdc10,4297
Klhdc2,5028
Klhdc3,5079
Klhdc4,2889
Klhdc7a,5
Klhdc7b,2
Klhdc8a,0
Klhdc8b,123
Klhdc9,227
Klhl1,0
Klhl10,114
Klhl11,1776
Klhl12,2404
Klhl13,62
Klhl14,684
Klhl15,1011
Klhl17,852
Klhl18,3044
Klhl2,1340
Klhl20,1791
Klhl21,2039
Klhl22,0
Klhl23,0
Klhl24,3506
Klhl25,1204
Klhl26,899
Klhl28,1050
Klhl29,0
Klhl3,2
Klhl30,83
Klhl31,2
Klhl32,48
Klhl33,0
Klhl34,0
Klhl35,2
Klhl36,226
Klhl38,27
Klhl4,0
Klhl40,0
Klhl41,11
Klhl42,510
Klhl5,2449
Klhl6,1096
Klhl7,3100
Klhl8,820
Klhl9,4751
Klk1,5
Klk10,0
Klk11,0
Klk12,0
Klk13,0
Klk14,2
Klk15,0
Klk1b1,0
Klk1b11,0
Klk1b16,0
Klk1b21,0
Klk1b22,0
Klk1b24,0
Klk1b26,0
Klk1b27,6
Klk1b3,0
Klk1b4,0
Klk1b5,0
Klk1b7-ps,0
Klk1b8,0
Klk1b9,0
Klk4,0
Klk5,0
Klk6,0
Klk7,0
Klk8,6
Klk9,0
Klkb1,0
Klra1,0
Klra10,0
Klra12,0
Klra13-ps,0
Klra14-ps,0
Klra16,0
Klra17,0
Klra2,0
Klra21,0
Klra23,0
Klra3,0
Klra4,0
Klra5,0
Klra6,0
Klra7,0
Klra8,0
Klra9,0
Klrb1,10
Klrb1-ps1,0
Klrb1a,0
Klrb1b,0
Klrb1c,0
Klrb1f,47
Klrc1,0
Klrc2,0
Klrc3,0
Klrd1,0
Klre1,0
Klrg1,296
Klrg2,24
Klri1,0
Klri2,0
Klrk1,0
Kmo,1526
Kmt2a,11256
Kmt2b,7072
Kmt2c,7207
Kmt2d,13211
Kmt2e,6136
Kncn,0
Kndc1,539
Kng1,0
Kng2,0
Knop1,10016
Knstrn,3400
Kntc1,3434
Kpna1,9723
Kpna2,18145
Kpna2-ps,277
Kpna3,11686
Kpna4,9369
Kpna6,768
Kpna7,2
Kpnb1,76477
Kprp,0
Kptn,1019
Kras,1938
Krba1,1741
Krcc1,2642
Kremen1,2570
Kremen2,63
Kri1,2286
Krit1,2714
Krr1,5565
Krt1,0
Krt10,143
Krt12,0
Krt13,0
Krt14,0
Krt15,0
Krt16,0
Krt17,0
Krt18,0
Krt19,0
Krt2,0
Krt20,0
Krt222,1991
Krt23,0
Krt24,0
Krt25,19
Krt26,0
Krt27,0
Krt28,15
Krt31,0
Krt32,0
Krt33a,0
Krt33b,0
Krt34,0
Krt35,0
Krt36,0
Krt39,0
Krt4,0
Krt40,0
Krt42,0
Krt5,0
Krt6a,0
Krt6b,0
Krt7,47
Krt71,0
Krt72,0
Krt73,0
Krt74,0
Krt75,0
Krt76,0
Krt77,2
Krt78,0
Krt79,0
Krt8,3
Krt8-ps,0
Krt80,0
Krt81,0
Krt82,0
Krt83,0
Krt84,0
Krt86,0
Krt9,0
Krtap1-3,0
Krtap1-4,0
Krtap1-5,0
Krtap10-10,0
Krtap10-4,0
Krtap11-1,0
Krtap12-1,0
Krtap13,0
Krtap13-1,0
Krtap14,0
Krtap15,0
Krtap16-1,0
Krtap16-3,0
Krtap17-1,0
Krtap19-1,0
Krtap19-2,0
Krtap19-3,0
Krtap19-4,0
Krtap19-5,0
Krtap19-9b,0
Krtap2-4,0
Krtap20-2,0
Krtap21-1,0
Krtap22-2,0
Krtap24-1,0
Krtap26-1,0
Krtap27-1,0
Krtap28-13,0
Krtap3-1,0
Krtap3-2,0
Krtap3-3,0
Krtap31-1,0
Krtap31-2,0
Krtap4-1,0
Krtap4-13,0
Krtap4-16,0
Krtap4-2,0
Krtap4-6,0
Krtap4-7,0
Krtap4-8,0
Krtap4-9,0
Krtap5-1,0
Krtap5-2,0
Krtap5-3,0
Krtap5-4,0
Krtap5-5,0
Krtap6-1,0
Krtap6-2,0
Krtap6-5,0
Krtap7-1,0
Krtap8-1,0
Krtap9-1,0
Krtap9-3,0
Krtap9-5,0
Krtcap2,2946
Krtcap3,206
Krtdap,0
Ksr1,7543
Ksr2,5013
Kti12,2980
Ktn1,11431
Kxd1,1970
Ky,42
Kynu,2275
L1cam,32
L1td1,0
L2hgdh,2621
L3hypdh,2
L3mbtl1,11
L3mbtl2,3326
L3mbtl3,1053
L3mbtl4,0
l7Rn6,1617
Lacc1,2263
Lace1,294
Lactb,1994
Lactb2,2349
Lactbl1,3
Lad1,51
Lag3,1006
Lage3,1131
Lair1,519
Lalba,0
Lama1,1
Lama2,0
Lama3,0
Lama4,4
Lama5,204
Lamb1,6
Lamb2,4
Lamb3,100
Lamc1,4415
Lamc2,23
Lamc3,4
Lamp1,9850
Lamp2,10367
Lamp3,1
Lamp5,0
Lamtor1,2446
Lamtor2,1163
Lamtor3,3804
Lamtor4,611
Lamtor5,1900
Lancl1,292
Lancl2,1829
Lancl3,7
Lao1,2
Lap3,6364
Laptm4a,4442
Laptm4b,50
Laptm5,2
Large,0
Larp1,39056
Larp1b,917
Larp4,23338
Larp4b,11002
Larp6,0
Larp7,4596
Lars,13337
Lars2,5734
Las1l,7532
Lasp1,3562
Lat,27
Lat2,2951
Lats1,6507
Lats2,618
Lax1,767
Layn,0
Lbh,2843
Lbhd1,0
Lbp,4
Lbr,9583
Lbx1,6
Lbx2,18
Lca5,265
Lca5l,0
Lcat,33
Lce1a1,0
Lce1a2,0
Lce1b,0
Lce1c,0
Lce1d,0
Lce1e,0
Lce1f,0
Lce1g,0
Lce1h,0
Lce1i,0
Lce1j,0
Lce1k,0
Lce1l,0
Lce1m,0
Lce3a,0
Lce3b,0
Lce3c,0
Lce3d,0
Lce3e,0
Lce3f,0
Lce6a,0
Lck,550
Lclat1,2541
Lcmt1,862
Lcmt2,0
Lcn10,102
Lcn11,0
Lcn12,3
Lcn2,0
Lcn3,0
Lcn4,0
Lcn5,0
Lcn6,66
Lcn8,0
Lcn9,0
Lcor,4027
Lcorl,967
Lcp1,62957
Lcp2,812
Lct,15
Lctl,2
Ldb1,5389
Ldb2,0
Ldb3,8
Ldha,46355
Ldha-ps,4
Ldha-ps2,38
Ldha-ps3,0
Ldhal6b,30
Ldhb,5
Ldhc,0
Ldhd,4
Ldlr,8657
Ldlrad1,1
Ldlrad2,3
Ldlrad3,0
Ldlrad4,793
Ldlrap1,678
Ldoc1,2
Ldoc1l,0
Leap2,1
Lect1,0
Lect2,0
Lef1,253
Lefty1,1
Lefty2,0
Lekr1,317
Lelp1,0
Lemd1,0
Lemd2,1545
Lemd3,1891
Lenep,98
Leng1,698
Leng8,5831
Leng9,104
Leo1,4956
Lep,0
Lepr,0
Leprot,805
Leprotl1,768
Letm1,4998
Letm2,104
Letmd1,3868
Leutx,0
Lfng,4
Lgals1,1775
Lgals12,0
Lgals2,0
Lgals3,3
Lgals3bp,12692
Lgals4,111
Lgals7,4
Lgals8,1243
Lgals9,563
Lgalsl,2527
Lgi1,0
Lgi2,0
Lgi3,0
Lgi4,46
Lgmn,11143
Lgr4,1655
Lgr5,0
Lgr6,68
Lgsn,18
Lhb,2
Lhcgr,0
Lhfp,0
Lhfpl1,0
Lhfpl2,0
Lhfpl3,0
Lhfpl4,1580
Lhfpl5,0
Lhpp,457
Lhx1,0
Lhx1os,0
Lhx2,131
Lhx3,2
Lhx4,0
Lhx5,0
Lhx6,96
Lhx8,0
Lhx9,24
Lias,2388
Lif,38
Lifr,0
Lig1,14748
Lig3,7468
Lig4,1081
Lilra5,0
Lilra6,10
Lilrb4,282
Lim2,0
Lima1,3238
Limch1,0
Limd1,9022
Limd2,12154
Lime1,1204
Limk1,1914
Limk2,3912
Lims1,13332
Lims2,32
Lin28a,0
Lin28b,0
Lin37,575
Lin52,634
Lin54,1882
Lin7a,0
Lin7b,67
Lin7c,10958
Lin9,2356
Lincenc1,18
Lincpint,3
Lincred1,2
Lincred2,0
Lingo1,0
Lingo2,0
Lingo3,0
Lingo4,2
Lins,1539
Lipa,3887
Lipc,343
Lipe,127
Lipf,0
Lipg,1460
Liph,3
Lipi,0
Lipk,0
Lipm,0
Lipn,0
Lipo1,1091
Lipo4,0
Lipt1,245
Lipt2,358
Litaf,5908
Lix1,3
Lix1l,455
Lkaaear1,2
Llgl1,1575
Llgl2,321
Llph,1034
Llph-ps1,258
Llph-ps2,33
Lman1,9203
Lman1l,5
Lman2,11535
Lman2l,1559
Lmbr1,0
Lmbr1l,681
Lmbrd1,819
Lmbrd2,4934
Lmcd1,0
Lmf1,897
Lmf2,4166
Lmln,702
Lmna,2339
Lmnb1,22005
Lmnb2,3731
Lmntd2,48
Lmo1,0
Lmo2,2394
Lmo3,0
Lmo4,1465
Lmo7,411
Lmod1,0
Lmod2,0
Lmod3,0
Lmtk2,2414
Lmtk3,139
Lmx1a,0
Lmx1b,6
Lnp,3478
Lnp1,0
Lnpep,6263
Lnx1,8
Lnx2,3218
LOC100034661,0
LOC100038947,0
LOC100038987,6
LOC100038995,0
LOC100039010,0
LOC100039029,16
LOC100040974,67
LOC100041034,612
LOC100041057,1723
LOC100041483,0
LOC100041504,0
LOC100041516,0
LOC100041536,0
LOC100041593,0
LOC100041599,0
LOC100041672,0
LOC100041708,404
LOC100041712,0
LOC100041806,0
LOC100041877,91
LOC100041903,1
LOC100042019,82
LOC100043315,0
LOC100043918,0
LOC100043921,0
LOC100044068,0
LOC100044082,0
LOC100044627,0
LOC100044633,1
LOC100048798,8
LOC100048813,0
LOC100048823,0
LOC100048884,0
LOC100125594,0
LOC100417665,0
LOC100418081,0
LOC100502580,3
LOC100502592,0
LOC100502777,108
LOC100502896,0
LOC100503002,29
LOC100503047,0
LOC100503048,0
LOC100503142,0
LOC100503280,0
LOC100503338,2
LOC100503496,2
LOC100503594,0
LOC100503676,44
LOC100503733,0
LOC100503831,0
LOC100503923,35
LOC100503973,0
LOC100504039,0
LOC100504066,0
LOC100504180,0
LOC100504535,0
LOC100504923,0
LOC100505025,0
LOC100534336,0
LOC100534385,50
LOC100534386,0
LOC100534390,4
LOC100861615,0
LOC100861618,0
LOC100861627,0
LOC100861651,9
LOC100861655,0
LOC100861691,0
LOC100861727,0
LOC100861738,26
LOC100861749,206
LOC100861763,0
LOC100861770,0
LOC100861784,0
LOC100861814,1
LOC100861913,16
LOC100861933,0
LOC100861969,0
LOC100861978,0
LOC100862015,0
LOC100862043,0
LOC100862097,0
LOC100862106,0
LOC100862115,0
LOC100862122,0
LOC100862150,0
LOC100862151,0
LOC100862166,0
LOC100862179,0
LOC100862180,0
LOC100862192,0
LOC100862202,0
LOC100862203,658
LOC100862204,0
LOC100862220,0
LOC100862242,3
LOC100862245,0
LOC100862249,0
LOC100862268,0
LOC100862271,0
LOC100862324,0
LOC100862372,0
LOC100862374,0
LOC100862408,0
LOC100862413,0
LOC100862414,0
LOC100862415,0
LOC100862416,0
LOC100862420,0
LOC100862425,0
LOC100862426,0
LOC100862431,897
LOC100862432,0
LOC100862433,2
LOC100862434,0
LOC100862436,0
LOC100862438,0
LOC100862441,2
LOC100862442,0
LOC100862443,0
LOC100862444,0
LOC100862446,11
LOC100862448,0
LOC100862449,0
LOC100862450,0
LOC100862454,0
LOC100862455,0
LOC100862456,0
LOC100862460,0
LOC100862464,0
LOC100862465,0
LOC100862466,0
LOC100862468,4
LOC100862470,0
LOC100862471,1
LOC100862473,0
LOC100862474,0
LOC100862545,4
LOC101055630,0
LOC101055651,0
LOC101055656,0
LOC101055663,23
LOC101055671,0
LOC101055672,806
LOC101055673,0
LOC101055676,0
LOC101055688,0
LOC101055696,30
LOC101055703,0
LOC101055708,0
LOC101055721,0
LOC101055724,0
LOC101055727,31
LOC101055736,0
LOC101055737,2
LOC101055748,0
LOC101055749,0
LOC101055752,0
LOC101055754,0
LOC101055758,28
LOC101055782,0
LOC101055790,0
LOC101055792,83
LOC101055793,0
LOC101055797,0
LOC101055805,0
LOC101055806,0
LOC101055836,0
LOC101055837,2
LOC101055843,0
LOC101055863,0
LOC101055864,0
LOC101055879,0
LOC101055888,2
LOC101055892,0
LOC101055894,19
LOC101055898,0
LOC101055899,5
LOC101055905,0
LOC101055907,349
LOC101055909,6
LOC101055912,0
LOC101055913,0
LOC101055915,1
LOC101055923,0
LOC101055939,8
LOC101055944,2
LOC101055951,0
LOC101055953,0
LOC101055959,0
LOC101055960,0
LOC101055968,0
LOC101055979,0
LOC101055980,4
LOC101055992,0
LOC101055995,1
LOC101056001,0
LOC101056014,455
LOC101056029,9
LOC101056032,0
LOC101056035,0
LOC101056046,0
LOC101056056,0
LOC101056073,2
LOC101056074,0
LOC101056075,1
LOC101056100,0
LOC101056106,53
LOC101056115,1
LOC101056120,0
LOC101056144,0
LOC101056159,0
LOC101056163,0
LOC101056169,0
LOC101056219,0
LOC101056221,1
LOC101056233,0
LOC101056240,6
LOC101056256,0
LOC101056259,0
LOC101056296,0
LOC101056300,0
LOC101056302,0
LOC101056303,0
LOC101056304,0
LOC101056305,0
LOC101056306,0
LOC101056308,0
LOC102238517,3
LOC102238518,0
LOC102238520,0
LOC102238523,7
LOC102238526,0
LOC102392594,0
LOC102631518,0
LOC102631527,10
LOC102631547,51
LOC102631555,0
LOC102631585,0
LOC102631612,0
LOC102631641,0
LOC102631653,17
LOC102631670,0
LOC102631676,0
LOC102631679,0
LOC102631691,0
LOC102631716,55
LOC102631726,0
LOC102631730,0
LOC102631735,0
LOC102631749,14
LOC102631757,0
LOC102631767,0
LOC102631780,1
LOC102631805,2
LOC102631806,2
LOC102631893,0
LOC102631912,2487
LOC102631924,2
LOC102631930,16
LOC102631940,0
LOC102631943,0
LOC102631952,0
LOC102631971,0
LOC102631977,0
LOC102631979,12
LOC102631982,0
LOC102631983,0
LOC102631992,0
LOC102631993,6
LOC102631995,0
LOC102632006,0
LOC102632016,4
LOC102632031,36
LOC102632050,0
LOC102632053,0
LOC102632063,0
LOC102632079,29
LOC102632096,4
LOC102632102,0
LOC102632113,0
LOC102632142,4
LOC102632156,0
LOC102632180,0
LOC102632213,0
LOC102632224,1
LOC102632231,0
LOC102632256,0
LOC102632278,1
LOC102632285,14
LOC102632291,0
LOC102632292,13
LOC102632302,0
LOC102632305,0
LOC102632319,0
LOC102632357,5
LOC102632367,0
LOC102632382,0
LOC102632383,0
LOC102632388,21
LOC102632402,0
LOC102632415,4
LOC102632416,132
LOC102632442,0
LOC102632463,0
LOC102632465,21
LOC102632476,1
LOC102632493,0
LOC102632504,0
LOC102632538,0
LOC102632541,68
LOC102632560,0
LOC102632594,0
LOC102632599,0
LOC102632622,0
LOC102632636,0
LOC102632661,0
LOC102632664,2
LOC102632678,0
LOC102632682,0
LOC102632690,0
LOC102632711,0
LOC102632714,2
LOC102632739,138
LOC102632761,0
LOC102632770,28
LOC102632778,71
LOC102632821,33
LOC102632883,2
LOC102632885,45
LOC102632901,12
LOC102632907,6
LOC102632931,0
LOC102632952,0
LOC102632957,0
LOC102632990,0
LOC102633000,0
LOC102633008,0
LOC102633032,0
LOC102633047,63
LOC102633050,0
LOC102633054,0
LOC102633076,0
LOC102633086,21
LOC102633149,0
LOC102633151,0
LOC102633156,0
LOC102633165,0
LOC102633176,2
LOC102633187,0
LOC102633190,69
LOC102633201,15
LOC102633210,30
LOC102633225,0
LOC102633230,2
LOC102633232,0
LOC102633239,0
LOC102633254,0
LOC102633266,0
LOC102633274,0
LOC102633277,0
LOC102633308,0
LOC102633312,0
LOC102633321,0
LOC102633322,0
LOC102633332,3
LOC102633345,4
LOC102633357,0
LOC102633363,0
LOC102633366,4
LOC102633425,0
LOC102633452,0
LOC102633456,2
LOC102633469,0
LOC102633472,10
LOC102633493,4
LOC102633497,0
LOC102633523,6
LOC102633541,0
LOC102633548,117
LOC102633553,0
LOC102633576,0
LOC102633584,0
LOC102633588,0
LOC102633596,10
LOC102633605,9
LOC102633627,13
LOC102633643,0
LOC102633655,0
LOC102633666,28
LOC102633671,4
LOC102633673,55
LOC102633677,0
LOC102633705,0
LOC102633724,0
LOC102633746,1
LOC102633753,0
LOC102633777,3
LOC102633783,2
LOC102633784,2
LOC102633786,85
LOC102633794,1
LOC102633800,0
LOC102633809,0
LOC102633813,0
LOC102633817,35
LOC102633833,0
LOC102633880,11
LOC102633881,0
LOC102633883,21
LOC102633890,0
LOC102633893,0
LOC102633907,0
LOC102633930,6
LOC102633938,2
LOC102633954,0
LOC102633973,36
LOC102634010,0
LOC102634018,0
LOC102634026,0
LOC102634042,2
LOC102634048,0
LOC102634058,0
LOC102634065,0
LOC102634072,0
LOC102634078,187
LOC102634082,0
LOC102634085,0
LOC102634090,0
LOC102634097,11
LOC102634098,0
LOC102634100,28
LOC102634128,0
LOC102634132,0
LOC102634135,0
LOC102634154,37
LOC102634168,0
LOC102634217,0
LOC102634226,0
LOC102634233,7
LOC102634259,0
LOC102634268,0
LOC102634284,0
LOC102634296,0
LOC102634300,10
LOC102634304,0
LOC102634312,0
LOC102634314,0
LOC102634324,0
LOC102634333,999
LOC102634340,6
LOC102634348,0
LOC102634349,0
LOC102634350,0
LOC102634388,0
LOC102634389,0
LOC102634401,0
LOC102634429,0
LOC102634439,0
LOC102634459,0
LOC102634462,18
LOC102634481,0
LOC102634483,4
LOC102634486,0
LOC102634495,0
LOC102634499,0
LOC102634502,0
LOC102634525,0
LOC102634529,0
LOC102634532,0
LOC102634533,26
LOC102634581,222
LOC102634584,0
LOC102634585,16
LOC102634683,209
LOC102634703,0
LOC102634709,43
LOC102634716,25
LOC102634730,0
LOC102634733,2
LOC102634745,1
LOC102634805,13
LOC102634812,2
LOC102634827,2
LOC102634835,15
LOC102634841,26
LOC102634852,0
LOC102634854,2
LOC102634861,3
LOC102634872,0
LOC102634873,2
LOC102634887,0
LOC102634900,0
LOC102634904,8
LOC102634918,0
LOC102634924,0
LOC102634956,19
LOC102634968,0
LOC102634999,1
LOC102635036,0
LOC102635048,17
LOC102635067,0
LOC102635075,13
LOC102635089,0
LOC102635122,5
LOC102635127,128
LOC102635133,18
LOC102635138,48
LOC102635150,0
LOC102635154,18
LOC102635161,0
LOC102635164,0
LOC102635165,0
LOC102635169,2
LOC102635198,0
LOC102635200,0
LOC102635219,0
LOC102635245,0
LOC102635252,0
LOC102635261,0
LOC102635273,9
LOC102635282,48
LOC102635322,0
LOC102635339,0
LOC102635341,27
LOC102635349,0
LOC102635386,1
LOC102635389,0
LOC102635394,31
LOC102635398,0
LOC102635400,4
LOC102635409,0
LOC102635410,0
LOC102635411,0
LOC102635423,0
LOC102635430,0
LOC102635439,0
LOC102635450,0
LOC102635467,0
LOC102635469,1
LOC102635492,1
LOC102635502,0
LOC102635514,0
LOC102635521,20
LOC102635527,2
LOC102635529,0
LOC102635554,0
LOC102635566,2
LOC102635572,0
LOC102635638,21
LOC102635658,0
LOC102635659,0
LOC102635660,0
LOC102635661,0
LOC102635682,1
LOC102635705,0
LOC102635707,0
LOC102635713,0
LOC102635714,2
LOC102635720,0
LOC102635732,0
LOC102635760,0
LOC102635781,55
LOC102635783,0
LOC102635786,1
LOC102635801,0
LOC102635833,0
LOC102635844,102
LOC102635863,0
LOC102635871,2
LOC102635879,3
LOC102635893,6
LOC102635903,0
LOC102635912,35
LOC102635931,0
LOC102635948,129
LOC102635960,1
LOC102635990,2
LOC102635992,0
LOC102635997,10
LOC102636011,33
LOC102636016,0
LOC102636024,0
LOC102636026,0
LOC102636028,0
LOC102636037,6
LOC102636041,0
LOC102636048,61
LOC102636055,23
LOC102636060,0
LOC102636101,76
LOC102636110,0
LOC102636124,0
LOC102636129,0
LOC102636142,0
LOC102636156,0
LOC102636158,2
LOC102636160,0
LOC102636183,0
LOC102636203,0
LOC102636231,0
LOC102636233,0
LOC102636254,0
LOC102636255,13
LOC102636261,0
LOC102636284,0
LOC102636299,18
LOC102636300,4
LOC102636309,16
LOC102636313,5
LOC102636317,15
LOC102636338,47
LOC102636340,0
LOC102636349,0
LOC102636352,0
LOC102636357,8
LOC102636360,9
LOC102636367,1
LOC102636379,0
LOC102636380,0
LOC102636393,15
LOC102636406,0
LOC102636414,0
LOC102636417,74
LOC102636462,4
LOC102636463,61
LOC102636478,6
LOC102636514,2
LOC102636530,0
LOC102636551,0
LOC102636558,16
LOC102636563,0
LOC102636566,0
LOC102636581,0
LOC102636584,0
LOC102636590,0
LOC102636631,0
LOC102636664,0
LOC102636666,0
LOC102636700,6
LOC102636707,0
LOC102636733,2
LOC102636734,27
LOC102636741,0
LOC102636776,0
LOC102636777,0
LOC102636784,1
LOC102636792,0
LOC102636795,2
LOC102636808,0
LOC102636815,65
LOC102636828,0
LOC102636841,0
LOC102636852,0
LOC102636873,10
LOC102636894,38
LOC102636896,0
LOC102636900,0
LOC102636907,8
LOC102636908,0
LOC102636948,0
LOC102636949,0
LOC102636988,2
LOC102636989,0
LOC102637001,0
LOC102637012,0
