gene_id,Satrom-mRNA-3hC_GGCTAC_L003_001
Rbms2,1791
Rbms3,0
Rbmx,3103
Rbmx2,832
Rbmx2-ps,0
Rbmxl1,3750
Rbmxl2,0
Rbmy,0
Rbp1,4
Rbp2,6
Rbp3,0
Rbp4,43
Rbp7,1
Rbpj,8607
Rbpjl,1
Rbpms,1298
Rbpms2,26
Rbpsuh-ps2,2
Rbsn,2999
Rbx1,2521
Rc3h1,9211
Rc3h2,3924
Rcan1,1126
Rcan2,0
Rcan3,251
Rcbtb1,5638
Rcbtb2,6421
Rcc1,9061
Rcc2,16195
Rccd1,647
Rce1,1419
Rchy1,1154
Rcl1,5134
Rcn1,1859
Rcn2,2955
Rcn3,45
Rcor1,4615
Rcor2,1436
Rcor3,477
Rcsd1,2021
Rcvrn,0
Rd3,40
Rd3l,0
Rdh1,4
Rdh10,465
Rdh11,2382
Rdh12,323
Rdh13,2008
Rdh14,593
Rdh16,0
Rdh18-ps,0
Rdh19,0
Rdh5,12
Rdh7,0
Rdh8,0
Rdh9,4
Rdm1,482
Rdx,22322
Rec114,25
Rec8,5
Reck,201
Recql,1427
Recql4,1590
Recql5,1543
Redrum,0
Reep1,11
Reep2,38
Reep3,3449
Reep4,2101
Reep5,1717
Reep6,1397
Reg1,0
Reg2,0
Reg3a,0
Reg3b,0
Reg3d,0
Reg3g,0
Reg4,0
Rel,4924
Rela,3947
Relb,2835
Rell1,1469
Rell2,7
Reln,0
Relt,1225
Rem1,29
Rem2,7
Ren1,10
Ren2,0
Renbp,1646
Rep15,5
Repin1,1634
Reps1,4227
Reps2,0
Rer1,3739
Rere,103
Rerg,0
Rergl,0
Resp18,0
Rest,3705
Ret,3
Retn,0
Retnla,0
Retnlb,0
Retnlg,0
Retsat,882
Rev1,2416
Rev3l,3953
Rex2,1
Rexo1,4161
Rexo2,3843
Rexo4,3335
Rfc1,6645
Rfc2,4383
Rfc3,2081
Rfc4,2236
Rfc5,5712
Rfesd,255
Rffl,989
Rfk,1525
Rfng,1292
Rfpl3s,1
Rfpl4,0
Rfpl4b,0
Rft1,1276
Rftn1,10578
Rftn2,196
Rfwd2,1728
Rfwd3,6135
Rfx1,1578
Rfx2,65
Rfx3,0
Rfx4,0
Rfx5,1152
Rfx6,0
Rfx7,16869
Rfx8,0
Rfxank,618
Rfxap,2222
Rgag1,0
Rgag4,14
Rgcc,75
Rgl1,2961
Rgl2,0
Rgl3,0
Rgma,0
Rgmb,78
Rgn,0
Rgp1,2868
Rgr,0
Rgs1,1164
Rgs10,158
Rgs11,4
Rgs12,299
Rgs13,30960
Rgs14,293
Rgs16,48
Rgs17,0
Rgs18,0
Rgs19,3373
Rgs2,516
Rgs20,2
Rgs21,0
Rgs22,0
Rgs3,106
Rgs4,0
Rgs5,0
Rgs6,0
Rgs7,1
Rgs7bp,0
Rgs8,0
Rgs9,159
Rgs9bp,69
Rgsl1,2
Rhag,0
Rhbdd1,734
Rhbdd2,916
Rhbdd3,856
Rhbdf1,3007
Rhbdf2,424
Rhbdl1,197
Rhbdl2,0
Rhbdl3,64
Rhbg,0
Rhcg,0
Rhd,31
Rheb,4218
Rhebl1,319
Rhno1,1142
Rho,4
Rhoa,12592
Rhob,4455
Rhobtb1,0
Rhobtb2,8115
Rhobtb3,1380
Rhoc,29
Rhod,140
Rhof,2994
Rhog,1916
Rhoh,777
Rhoj,0
Rhoq,3894
Rhot1,3872
Rhot2,2402
Rhou,340
Rhov,4
Rhox1,0
Rhox10,0
Rhox11,0
Rhox12,0
Rhox13,0
Rhox2a,0
Rhox2b,2
Rhox2c,0
Rhox2d,0
Rhox2e,0
Rhox2f,0
Rhox2g,0
Rhox2h,387
Rhox3a,0
Rhox3a2,0
Rhox3b-ps,0
Rhox3c,0
Rhox3e,0
Rhox3f,0
Rhox3g,0
Rhox3h,0
Rhox4a,0
Rhox4a2,0
Rhox4b,4
Rhox4c,0
Rhox4d,1
Rhox4e,0
Rhox4f,0
Rhox4g,0
Rhox5,0
Rhox6,0
Rhox7-ps,0
Rhox7a,0
Rhox7b,0
Rhox8,0
Rhox9,0
Rhpn1,0
Rhpn2,2
Rian,0
Ribc1,126
Ribc2,0
Ric1,5185
Ric3,0
Ric8,2951
Ric8b,876
Rictor,4228
Rif1,12488
Riiad1,21
Rilp,14
Rilpl1,532
Rilpl2,9227
Rimbp2,0
Rimbp3,12
Rimkla,799
Rimklb,1
Rims1,0
Rims2,0
Rims3,10
Rims4,0
Rin1,50
Rin2,3
Rin3,1144
Ring1,0
Rinl,1930
Rint1,1816
Riok1,2944
Riok2,3550
Riok3,2535
Ripk1,2761
Ripk2,1985
Ripk3,9
Ripk4,0
Ripply1,0
Ripply2,0
Ripply3,1
Rit1,550
Rit2,0
Rita1,432
Rlbp1,7
Rlf,2754
Rlim,9561
Rln1,0
Rln3,0
Rltpr,1640
Rmdn1,393
Rmdn2,45
Rmdn3,2183
Rmi1,307
Rmi2,1263
Rmnd1,753
Rmnd5a,6994
Rmnd5b,1349
Rmrp,9
Rmst,0
Rn18s-rs5,14795
Rn4.5s,0
Rn5s,0
Rn5s-ps1,0
Rn7s1,0
Rn7s2,0
Rn7sk,14
Rnase1,0
Rnase10,0
Rnase11,0
Rnase12,2
Rnase13,0
Rnase2a,0
Rnase2b,0
Rnase4,125
Rnase6,90
Rnase9,0
Rnaseh1,1157
Rnaseh2a,2082
Rnaseh2b,2938
Rnaseh2c,896
Rnasek,0
Rnasel,315
Rnaset2a,362
Rnaset2b,319
Rnd1,243
Rnd2,138
Rnd3,0
Rnf10,12320
Rnf103,779
Rnf11,1692
Rnf111,3175
Rnf112,0
Rnf113a1,365
Rnf113a2,6
Rnf114,2753
Rnf115,3905
Rnf121,1180
Rnf122,240
Rnf123,2689
Rnf125,654
Rnf126,4977
Rnf128,0
Rnf13,1216
Rnf130,0
Rnf133,0
Rnf135,300
Rnf138,2465
Rnf138rt1,0
Rnf139,1759
Rnf14,3066
Rnf141,1289
Rnf144a,0
Rnf144b,0
Rnf145,6085
Rnf146,2026
Rnf148,0
Rnf149,3126
Rnf150,3
Rnf151,3
Rnf152,0
Rnf157,3340
Rnf165,27
Rnf166,594
Rnf167,0
Rnf168,4168
Rnf169,1801
Rnf17,0
Rnf170,633
Rnf170-ps,36
Rnf180,0
Rnf181,1
Rnf182,0
Rnf183,128
Rnf185,2665
Rnf186,4
Rnf187,6207
Rnf19a,1676
Rnf19b,414
Rnf2,4373
Rnf20,5460
Rnf207,33
Rnf208,40
Rnf212,0
Rnf212b,0
Rnf213,7433
Rnf214,891
Rnf215,885
Rnf216,4913
Rnf217,0
Rnf219,3907
Rnf220,4970
Rnf222,0
Rnf223,99
Rnf224,0
Rnf24,1630
Rnf25,1401
Rnf26,1413
Rnf31,1563
Rnf32,0
Rnf34,2238
Rnf38,1494
Rnf39,0
Rnf4,10284
Rnf40,5419
Rnf41,1509
Rnf43,94
Rnf44,4413
Rnf5,0
Rnf6,3109
Rnf7,3211
Rnf8,2986
Rnft1,2621
Rnft2,297
Rngtt,2195
Rnh1,4149
Rnls,0
Rnmt,3308
Rnmtl1,1663
Rnpc3,1399
Rnpep,2377
Rnpepl1,2247
Rnps1,4763
Rnr1,4790
Rnr2,7457
Rnu11,2
Rnu12,0
Rnu1a1,0
Rnu1b1,0
Rnu1b2,0
Rnu1b6,0
Rnu2-10,0
Rnu3a,0
Rnu3b-ps2,1
Rnu3b1,0
Rnu3b2,0
Rnu3b3,0
Rnu3b4,0
Rnu5g,0
Rnu6,2
Rnu7,37
Rnu7-ps3,0
Rnu73b,52
Rny1,2
Rny3,1
Robo1,0
Robo2,0
Robo3,0
Robo4,0
Rock1,6529
Rock2,9784
Rogdi,2335
Rom1,145
Romo1,651
Ropn1,0
Ropn1l,83
Ror1,0
Ror2,1381
Rora,51
Rorb,0
Rorc,54
Ros1,0
Rp1,4
Rp1l1,149
Rp2h,2281
Rp9,2108
Rpa1,9852
Rpa2,5785
Rpa3,1638
Rpain,97
Rpap1,2821
Rpap2,1424
Rpap3,2723
Rpe,394
Rpe65,0
Rpf1,4696
Rpf2,2929
Rpgr,551
Rpgrip1,1070
Rpgrip1l,613
Rph3a,2
Rph3al,48
Rpia,2470
Rpl10,50829
Rpl10-ps1,2
Rpl10-ps2,4
Rpl10-ps3,11
Rpl10-ps5,0
Rpl10-ps6,12
Rpl10a,326
Rpl10a-ps1,2377
Rpl10a-ps2,2
Rpl10a-ps3,0
Rpl10l,0
Rpl11,31504
Rpl12,49414
Rpl12-ps1,0
Rpl13,27170
Rpl13-ps1,0
Rpl13-ps2,0
Rpl13-ps3,7
Rpl13-ps5,0
Rpl13a,58018
Rpl14,39851
Rpl14-ps1,116
Rpl15,15367
Rpl15-ps4,0
Rpl17,31442
Rpl17-ps1,0
Rpl17-ps10,5
Rpl17-ps3,4
Rpl17-ps4,5
Rpl17-ps7,5
Rpl17-ps8,11
Rpl17-ps9,5
Rpl18,30726
Rpl18-ps2,14
Rpl18a,22667
Rpl19,31368
Rpl19-ps1,11
Rpl19-ps10,0
Rpl19-ps11,29
Rpl19-ps12,0
Rpl19-ps2,0
Rpl19-ps3,0
Rpl19-ps4,0
Rpl19-ps5,0
Rpl19-ps6,2
Rpl19-ps7,5
Rpl19-ps9,3
Rpl21,30684
Rpl22,18459
Rpl22l1,6896
Rpl23,25747
Rpl23a,12677
Rpl23a-ps1,0
Rpl23a-ps10,0
Rpl23a-ps11,0
Rpl23a-ps12,0
Rpl23a-ps2,1
Rpl23a-ps3,1
Rpl23a-ps4,0
Rpl23a-ps5,0
Rpl23a-ps6,0
Rpl23a-ps8,0
Rpl23a-ps9,0
Rpl24,14787
Rpl26,17885
Rpl26-ps2,0
Rpl26-ps4,3
Rpl26-ps5,0
Rpl26-ps6,0
Rpl27,12617
Rpl27-ps1,1
Rpl27a,18487
Rpl28,27875
Rpl28-ps1,93
Rpl28-ps3,3
Rpl28-ps4,0
Rpl29,14650
Rpl29-ps1,0
Rpl29-ps2,1
Rpl29-ps4,0
Rpl29-ps5,0
Rpl29-ps6,0
Rpl3,64623
Rpl3-ps1,84
Rpl3-ps2,36
Rpl30,18609
Rpl30-ps1,3
Rpl30-ps10,3
Rpl30-ps11,0
Rpl30-ps2,0
Rpl30-ps3,3
Rpl30-ps5,0
Rpl30-ps6,0
Rpl30-ps7,0
Rpl30-ps8,1
Rpl30-ps9,1
Rpl31,15282
Rpl31-ps12,0
Rpl32,28471
Rpl32-ps,0
Rpl32p,72
Rpl34,18931
Rpl34-ps1,361
Rpl35,11608
Rpl35-ps1,0
Rpl35a,13889
Rpl35a-ps2,2
Rpl35a-ps3,0
Rpl35a-ps4,2
Rpl35a-ps5,2
Rpl35a-ps6,1
Rpl35a-ps7,7
Rpl36,9552
Rpl36-ps10,0
Rpl36-ps2,300
Rpl36-ps3,16
Rpl36-ps4,0
Rpl36-ps8,0
Rpl36-ps9,0
Rpl36a,20176
Rpl36a-ps1,3
Rpl36a-ps2,36
Rpl36al,6284
Rpl37,21185
Rpl37a,11682
Rpl37rt,88
Rpl38,6165
Rpl38-ps1,0
Rpl38-ps2,996
Rpl39,12797
Rpl39-ps,44
Rpl39l,152
Rpl3l,24
Rpl4,133865
Rpl41,21986
Rpl48-ps1,0
Rpl5,39561
Rpl6,41354
Rpl7,45247
Rpl7-ps7,11
Rpl7a,39115
Rpl7a-ps1,0
Rpl7a-ps10,0
Rpl7a-ps11,0
Rpl7a-ps12,0
Rpl7a-ps3,1
Rpl7a-ps4,0
Rpl7a-ps5,3
Rpl7a-ps7,5
Rpl7a-ps8,0
Rpl7a-ps9,0
Rpl7l1,11142
Rpl8,57217
Rpl9,39767
Rpl9-ps1,0
Rpl9-ps2,0
Rpl9-ps3,0
Rpl9-ps4,0
Rpl9-ps6,58
Rpl9-ps7,52
Rpl9-ps8,2
Rplp0,106129
Rplp0-ps1,17
Rplp1,46538
Rplp1-ps1,0
Rplp2,22161
Rplp2-ps1,0
Rpn1,17902
Rpn2,14149
Rpp14,3807
Rpp21,0
Rpp25,15
Rpp25l,1041
Rpp30,953
Rpp38,730
Rpp40,804
Rpph1,16
Rprd1a,1227
Rprd1b,3443
Rprd2,4102
Rprl1,0
Rprl2,0
Rprm,0
Rprml,0
Rps10,0
Rps10-ps1,22
Rps10-ps2,99
Rps10-ps3,0
Rps10-ps4,4
Rps11,30867
Rps11-ps1,57
Rps11-ps2,27
Rps11-ps3,2
Rps11-ps4,1
Rps12,44492
Rps12-ps1,0
Rps12-ps10,2
Rps12-ps11,0
Rps12-ps12,0
Rps12-ps13,0
Rps12-ps14,0
Rps12-ps15,0
Rps12-ps16,0
Rps12-ps17,0
Rps12-ps18,0
Rps12-ps2,0
Rps12-ps20,0
Rps12-ps21,0
Rps12-ps3,2
Rps12-ps4,19
Rps12-ps5,2
Rps12-ps6,0
Rps12-ps7,0
Rps12-ps9,8
Rps12l1,1
Rps12l2,6
Rps13,17953
Rps13-ps1,0
Rps13-ps2,14
Rps13-ps4,18
Rps13-ps5,0
Rps14,42884
Rps15,27631
Rps15-ps3,2
Rps15a,32630
Rps15a-ps4,2
Rps15a-ps5,4
Rps15a-ps6,19
Rps15a-ps8,0
Rps16,26127
Rps16-ps2,28
Rps16-ps3,0
Rps17,33588
Rps17-ps1,0
Rps18,0
Rps18-ps1,2
Rps18-ps2,0
Rps18-ps3,1
Rps19,24129
Rps19-ps10,0
Rps19-ps11,8
Rps19-ps12,0
Rps19-ps13,0
Rps19-ps3,17
Rps19-ps4,3
Rps19-ps5,0
Rps19-ps6,159
Rps19-ps7,4
Rps19-ps8,0
Rps19-ps9,1
Rps19bp1,2047
Rps2,58329
Rps2-ps10,3
Rps2-ps11,3
Rps2-ps13,8
Rps2-ps2,0
Rps2-ps5,6
Rps2-ps6,11
Rps2-ps7,0
Rps2-ps8,14
Rps2-ps9,0
Rps20,27568
Rps21,15054
Rps23,30218
Rps23-ps1,0
Rps23-ps2,0
Rps24,48159
Rps25,30772
Rps25-ps1,23
Rps26,24771
Rps26-ps1,37
Rps27,9784
Rps27-ps1,3
Rps27-ps2,23
Rps27a,60973
Rps27a-ps1,0
Rps27a-ps2,5
Rps27l,5810
Rps27rt,6
Rps28,0
Rps29,18939
Rps3,75318
Rps3a1,58255
Rps3a2,11
Rps3a3,13
Rps4l,0
Rps4x,69438
Rps4x-ps,7
Rps5,36587
Rps6,41877
Rps6ka1,5244
Rps6ka2,891
Rps6ka3,4198
Rps6ka4,1179
Rps6ka5,744
Rps6ka6,0
Rps6kb1,7344
Rps6kb2,0
Rps6kc1,1315
Rps6kl1,13
Rps7,30769
Rps8,51803
Rps8-ps1,2
Rps8-ps2,0
Rps8-ps3,0
Rps9,40253
Rpsa,76871
Rptn,0
Rptor,4481
Rptoros,1
Rpusd1,886
Rpusd2,1601
Rpusd3,488
Rpusd4,1557
Rqcd1,6727
Rrad,1617
Rraga,2806
Rragb,0
Rragc,5417
Rragd,586
Rras,217
Rras2,2422
Rrbp1,16208
Rreb1,2920
Rrh,0
Rrm1,15140
Rrm2,15203
Rrm2b,408
Rrn3,7052
Rrnad1,885
Rrp1,15284
Rrp12,5664
Rrp15,5737
Rrp1b,12021
Rrp36,1127
Rrp7a,5703
Rrp8,3165
Rrp9,4560
Rrs1,7243
Rs1,0
Rsad1,903
Rsad2,2
Rsbn1,97
Rsbn1l,1974
Rsc1a1,1
Rsf1,4499
Rsf1os1,1
Rsg1,63
Rsl1,474
Rsl1d1,28940
Rsl24d1,5798
Rslcan18,39
Rsph1,16
Rsph14,3
Rsph3a,100
Rsph3b,102
Rsph4a,0
Rsph6a,2
Rsph9,33
Rspo1,3
Rspo2,0
Rspo3,0
Rspo4,2
Rspry1,1530
Rsrc1,2638
Rsrc2,4036
Rsrp1,6375
Rsu1,1473
Rtbdn,28
Rtca,2068
Rtcb,10629
Rtel1,2409
Rtf1,5440
Rtfdc1,3485
Rtkn,180
Rtkn2,80
Rtl1,0
Rtn1,0
Rtn2,153
Rtn3,10686
Rtn4,14561
Rtn4ip1,3795
Rtn4r,0
Rtn4rl1,11
Rtn4rl2,0
Rtp1,0
Rtp2,0
Rtp3,0
Rtp4,0
Rttn,933
Rubie,0
Rufy1,1094
Rufy2,1005
Rufy3,3800
Rufy4,4
Rundc1,902
Rundc3a,370
Rundc3b,0
Runx1,564
Runx1t1,7
Runx2,2002
Runx2os2,5
Runx3,4
Rusc1,512
Rusc2,2
Ruvbl1,4542
Ruvbl2,7726
Rwdd1,2635
Rwdd2a,26
Rwdd2b,1153
Rwdd3,57
Rwdd4a,2780
Rxfp1,0
Rxfp2,0
Rxfp3,0
Rxfp4,0
Rxra,2408
Rxrb,0
Rxrg,0
Rybp,2727
Ryk,714
Ryr1,1846
Ryr2,9
Ryr3,7
S100a1,102
S100a10,1505
S100a11,644
S100a13,320
S100a14,0
S100a16,0
S100a2,1
S100a3,1
S100a4,0
S100a5,0
S100a6,2
S100a7a,0
S100a8,0
S100a9,0
S100b,0
S100g,0
S100p,0
S100pbp,357
S100z,0
S1pr1,984
S1pr2,826
S1pr3,1093
S1pr4,38
S1pr5,0
Saa1,2
Saa2,0
Saa3,16
Saa4,0
Saal1,1615
Sac3d1,1288
Sacm1l,6456
Sacs,8912
Sae1,9936
Safb,7868
Safb2,4945
Sag,17
Sall1,0
Sall2,177
Sall3,59
Sall4,4
Samd1,4106
Samd10,326
Samd11,9
Samd12,15
Samd14,36
Samd15,55
Samd3,0
Samd4,734
Samd4b,2579
Samd5,0
Samd7,0
Samd8,2571
Samd9l,538
Samhd1,3159
Samm50,6420
Samsn1,1203
Samt1,0
Samt2,0
Samt3,0
Samt4,0
Sap130,3561
Sap18,3508
Sap25,0
Sap30,910
Sap30bp,4214
Sap30l,783
Sapcd1,0
Sapcd2,924
Sar1a,9356
Sar1b,1842
Saraf,2072
Sardh,9
Sarm1,57
Sarnp,1788
Sars,11067
Sars2,1069
Sart1,5610
Sart3,6861
Sash1,587
Sash3,4237
Sass6,1299
Sat1,1860
Sat2,0
Satb1,0
Satb2,734
Satl1,2
Sav1,2728
Saysd1,125
Sbds,2581
Sbf1,7026
Sbf2,2053
Sbk1,1801
Sbk2,11
Sbk3,0
Sbno1,11163
Sbno2,3109
Sbp,0
Sbpl,0
Sbsn,57
Sbspon,5
Sc5d,4917
Scaf1,6776
Scaf11,29924
Scaf4,6588
Scaf8,7973
Scai,1712
Scamp1,4
Scamp2,2664
Scamp3,867
Scamp4,2913
Scamp5,65
Scand1,557
Scap,5501
Scaper,744
Scara3,0
Scara5,0
Scarb1,2473
Scarb2,2182
Scarf1,21
Scarf2,0
Scarletltr,0
Scarna10,4
Scarna13,8
Scarna17,2
Scarna2,0
Scarna3a,0
Scarna3b,0
Scarna6,1
Scarna8,7
Scarna9,5
Sccpdh,1812
Scd1,34564
Scd2,34149
Scd3,2
Scd4,24
Scel,32
Scfd1,2996
Scfd2,536
Scg2,0
Scg3,0
Scg5,0
Scgb1a1,0
Scgb1b12,0
Scgb1b13-ps,0
Scgb1b19,0
Scgb1b2,0
Scgb1b20,0
Scgb1b24,0
Scgb1b27,0
Scgb1b29,0
Scgb1b3,0
Scgb1b30,0
Scgb1b34-ps,0
Scgb1b7,0
Scgb1b8-ps,0
Scgb1c1,0
Scgb2a2,0
Scgb2b1,0
Scgb2b10,0
Scgb2b11,0
Scgb2b12,0
Scgb2b13-ps,0
Scgb2b14-ps,0
Scgb2b15,0
Scgb2b16-ps,0
Scgb2b17,0
Scgb2b18,0
Scgb2b19,0
Scgb2b2,0
Scgb2b20,0
Scgb2b21,0
Scgb2b23-ps,0
Scgb2b24,0
Scgb2b26,0
Scgb2b27,0
Scgb2b29-ps,0
Scgb2b3,0
Scgb2b30,0
Scgb2b31-ps,0
Scgb2b32-ps,0
Scgb2b33,0
Scgb2b4-ps,0
Scgb2b6,0
Scgb2b7,0
Scgb2b8-ps,0
Scgb2b9-ps,0
Scgb3a1,0
Scgb3a2,0
Scgn,0
Schip1,0
Scimp,1
Scin,0
Sclt1,901
Scly,1733
Scmh1,2239
Scml1,0
Scml2,2
Scml4,95
Scn10a,0
Scn11a,17
Scn1a,0
Scn1b,2
Scn2a1,0
Scn2b,7
Scn3a,2
Scn3b,0
Scn4a,187
Scn4b,3
Scn5a,726
Scn7a,0
Scn8a,4
Scn9a,0
Scnm1,723
Scnn1a,1
Scnn1b,0
Scnn1g,0
Sco1,1010
Sco2,0
Scoc,806
Scp2,1293
Scp2d1,0
Scpep1,4890
Scpep1os,16
Scrg1,0
Scrib,5264
Scrn1,1
Scrn2,681
Scrn3,301
Scrt1,0
Scrt2,0
Sct,1
Sctr,0
Scube1,643
Scube2,0
Scube3,2
Scx,71
Scyl1,2935
Scyl2,2260
Scyl3,1648
Sdad1,10227
Sdc1,2
Sdc2,0
Sdc3,0
Sdc4,1803
Sdcbp,3463
Sdcbp2,32
Sdccag3,2813
Sdccag8,316
Sde2,3444
Sdf2,1559
Sdf2l1,3488
Sdf4,8347
Sdha,15925
Sdhaf1,1543
Sdhaf2,1708
Sdhb,4146
Sdhc,3187
Sdhd,6292
Sdk1,0
Sdk2,2
Sdpr,0
Sdr16c5,0
Sdr16c6,0
Sdr39u1,1187
Sdr42e1,89
Sdr9c7,0
Sds,27
Sdsl,40
Sebox,0
Sec1,15
Sec11a,3225
Sec11c,4264
Sec13,4007
Sec14l1,2207
Sec14l2,452
Sec14l3,4
Sec14l4,141
Sec14l5,4
Sec16a,5943
Sec16b,1537
Sec22a,507
Sec22b,2189
Sec22c,530
Sec23a,2465
Sec23b,4730
Sec23ip,3857
Sec24a,3019
Sec24b,5162
Sec24c,14894
Sec24d,2501
Sec31a,7000
Sec31b,24
Sec61a1,19612
Sec61a2,1501
Sec61b,3323
Sec61g,380
Sec62,5509
Sec63,5914
Secisbp2,1788
Secisbp2l,3659
Sectm1a,0
Sectm1b,0
Seh1l,6945
Sel1l,17701
Sel1l2,0
Sel1l3,285
Sele,0
Selenbp1,12
Selenbp2,0
Selk,2668
Sell,2
Selm,97
Selo,232
Selp,0
Selplg,2292
Selt,14395
Sema3a,0
Sema3b,84
Sema3c,0
Sema3d,0
Sema3e,0
Sema3f,381
Sema3g,208
Sema4a,326
Sema4b,935
Sema4c,140
Sema4d,6329
Sema4f,0
Sema4g,322
Sema5a,0
Sema5b,0
Sema6a,0
Sema6b,212
Sema6c,51
Sema6d,0
Sema7a,5584
Senp1,2854
Senp2,5666
Senp3,7862
Senp5,6846
Senp6,11972
Senp7,699
Senp8,381
Sep15,13102
Sephs1,5540
Sephs2,6448
Sepn1,1847
Sepp1,9
Sepsecs,671
Sept1,3220
Sept10,241
Sept11,15300
Sept12,0
Sept14,2
Sept2,11310
Sept3,4
Sept4,0
Sept5,2
Sept6,10566
Sept7,9573
Sept8,1797
Sept9,3279
Sepw1,1714
Serac1,467
Serbp1,44846
Serf1,0
Serf2,1055
Sergef,794
Serhl,793
Serinc1,4723
Serinc2,0
Serinc3,52752
Serinc4,20
Serinc5,88
Serp1,34023
Serp2,0
Serpina10,0
Serpina11,23
Serpina12,0
Serpina1a,0
Serpina1b,0
Serpina1c,0
Serpina1d,0
Serpina1e,3
Serpina1f,0
Serpina3a,0
Serpina3b,0
Serpina3c,0
Serpina3e-ps,0
Serpina3f,22
Serpina3g,871
Serpina3h,0
Serpina3i,0
Serpina3j,0
Serpina3k,0
Serpina3m,0
Serpina3n,0
Serpina4-ps1,0
Serpina5,0
Serpina6,0
Serpina7,0
Serpina9,4
Serpinb10,0
Serpinb11,0
Serpinb12,0
Serpinb13,0
Serpinb1a,2184
Serpinb1b,6
Serpinb1c,31
Serpinb2,0
Serpinb3a,0
Serpinb3b,2
Serpinb3c,0
Serpinb3d,0
Serpinb5,0
Serpinb6a,449
Serpinb6b,1101
Serpinb6c,0
Serpinb6d,0
Serpinb6e,0
Serpinb7,5
Serpinb8,14
Serpinb9,1063
Serpinb9b,1
Serpinb9c,0
Serpinb9d,0
Serpinb9e,0
Serpinb9f,0
Serpinb9g,0
Serpinc1,1238
Serpind1,35
Serpine1,24
Serpine2,2
Serpine3,9
Serpinf1,914
Serpinf2,0
Serping1,0
Serpinh1,5
Serpini1,8
Serpini2,0
Sertad1,269
Sertad2,1949
Sertad3,85
Sertad4,0
Sertm1,0
Sesn1,2721
Sesn2,1484
Sesn3,1667
Sestd1,0
Set,43578
Setbp1,1448
Setd1a,10058
Setd1b,5139
Setd2,13336
Setd3,4814
Setd4,558
Setd5,14973
Setd6,1246
Setd7,8221
Setd8,13604
Setdb1,6666
Setdb2,256
Setmar,111
Setx,11031
Sez6,2
Sez6l,8
Sez6l2,684
Sf1,21768
Sf3a1,18265
Sf3a2,5674
Sf3a3,6962
Sf3b1,21496
Sf3b2,18057
Sf3b3,29929
Sf3b4,4380
Sf3b5,1651
Sf3b6,2221
Sfi1,610
Sfmbt1,3412
Sfmbt2,0
Sfn,97
Sfpq,43561
Sfr1,6255
Sfrp1,0
Sfrp2,0
Sfrp4,0
Sfrp5,0
Sfswap,4589
Sft2d1,742
Sft2d2,3980
Sft2d3,370
Sfta2,0
Sftpa1,0
Sftpb,0
Sftpc,1
Sftpd,0
Sfxn1,7042
Sfxn2,896
Sfxn3,820
Sfxn4,143
Sfxn5,230
Sgca,4
Sgcb,375
Sgcd,0
Sgce,0
Sgcg,0
Sgcz,0
Sgip1,79
Sgk1,10
Sgk2,0
Sgk3,2033
Sgms1,933
Sgms2,0
Sgol1,2382
Sgol2a,1824
Sgol2b,0
Sgpl1,14108
Sgpp1,2049
Sgpp2,5
Sgsh,257
Sgsm1,6
Sgsm2,734
Sgsm3,1058
Sgta,4005
Sgtb,236
Sh2b1,3209
Sh2b2,785
Sh2b3,5098
Sh2d1a,0
Sh2d1b1,12
Sh2d1b2,0
Sh2d2a,5064
Sh2d3c,670
Sh2d4a,21
Sh2d4b,7
Sh2d5,16
Sh2d6,61
Sh2d7,59
Sh3bgr,3
Sh3bgrl,6404
Sh3bgrl2,1
Sh3bgrl3,1615
Sh3bp1,2085
Sh3bp2,696
Sh3bp4,0
Sh3bp5,11874
Sh3bp5l,1254
Sh3d19,8
Sh3d21,6
Sh3d2c-ps1,0
Sh3gl1,2826
Sh3gl2,0
Sh3gl3,0
Sh3glb1,6318
Sh3glb2,1291
Sh3kbp1,6692
Sh3pxd2a,1026
Sh3pxd2b,7489
Sh3rf1,2188
Sh3rf2,0
Sh3rf3,0
Sh3tc1,454
Sh3tc2,0
Sh3yl1,23
Shank1,45
Shank2,0
Shank3,0
Sharpin,1216
Shb,1222
Shbg,0
Shc1,3200
Shc2,0
Shc3,0
Shc4,33
Shcbp1,2062
Shcbp1l,10
Shd,34
She,1
Shf,141
Shfm1,4187
Shh,0
Shisa2,1
Shisa3,0
Shisa4,5
Shisa5,3279
Shisa6,0
Shisa7,2
Shisa8,6090
Shisa9,0
Shkbp1,937
Shmt1,4796
Shmt2,16939
Shoc2,3734
Shox2,2
Shpk,0
Shprh,3058
Shq1,1191
Shroom1,0
Shroom2,2
Shroom3,0
Shroom4,0
Siae,258
Siah1-ps1,0
Siah1-ps2,1
Siah1a,514
Siah1b,1112
Siah2,5118
Siah3,0
Sidt1,2
Sidt2,6684
Sigirr,412
Siglec1,0
Siglec15,0
Siglece,4
Siglecf,18
Siglecg,1581
Siglech,20
Sigmar1,3273
Sik1,4424
Sik2,1549
Sik3,3597
Sike1,1155
Sil1,1123
Sim1,71
Sim2,0
Simc1,2532
Sin3a,6692
Sin3b,4951
Sipa1,3110
Sipa1l1,5716
Sipa1l2,1024
Sipa1l3,1771
Sirpa,3705
Sirpb1a,0
Sirpb1b,0
Sirt1,3439
Sirt2,1649
Sirt3,440
Sirt4,283
Sirt5,202
Sirt6,870
Sirt7,1219
Sis,4
Sit1,187
Siva1,1664
