gene_id,Satrom-mRNA-48hT_TTAGGC_L004_001
Gnb2l1,10717
Gnb3,15
Gnb4,48
Gnb5,256
Gne,2573
Gng10,2042
Gng11,0
Gng12,0
Gng13,2
Gng2,2800
Gng3,63
Gng4,4
Gng5,3917
Gng7,218
Gng8,39
Gngt1,0
Gngt2,380
Gnl1,1
Gnl2,9359
Gnl3,27463
Gnl3l,8371
Gnmt,12
Gnpat,9273
Gnpda1,2352
Gnpda2,449
Gnpnat1,2796
Gnptab,8762
Gnptg,762
Gnrh1,31
Gnrhr,0
Gns,8369
Golga1,1110
Golga2,3533
Golga3,5085
Golga4,8272
Golga5,3230
Golga7,2938
Golga7b,5
Golgb1,15876
Golim4,0
Golm1,4433
Golph3,9362
Golph3l,2733
Golt1a,0
Golt1b,4393
Gon4l,3508
Gopc,3283
Gorab,551
Gorasp1,1194
Gorasp2,7206
Gosr1,3045
Gosr2,5311
Got1,12906
Got1l1,0
Got2,13736
Got2-ps1,70
Gp1ba,2
Gp1bb,0
Gp2,0
Gp49a,119
Gp5,3
Gp6,183
Gp9,2
Gpa33,1
Gpaa1,1206
Gpalpp1,6908
Gpam,3180
Gpank1,0
Gpat2,87
Gpatch1,1411
Gpatch11,547
Gpatch2,3424
Gpatch2l,1242
Gpatch3,727
Gpatch4,4879
Gpatch8,5071
Gpbar1,0
Gpbp1,9674
Gpbp1l1,3074
Gpc1,56
Gpc2,0
Gpc3,0
Gpc4,0
Gpc5,0
Gpc6,3
Gpcpd1,4317
Gpd1,42
Gpd1l,2641
Gpd2,3851
Gper1,1
Gpha2,4
Gphb5,0
Gphn,7829
Gpi1,33021
Gpihbp1,0
Gpkow,3370
Gpld1,32
Gpm6a,15
Gpm6b,47
Gpn1,3059
Gpn2,1010
Gpn3,2874
Gpnmb,6
Gpr1,0
Gpr101,0
Gpr107,2464
Gpr108,1528
Gpr110,0
Gpr111,3
Gpr112,0
Gpr113,110
Gpr114,146
Gpr115,0
Gpr116,0
Gpr119,0
Gpr12,2
Gpr123,0
Gpr124,221
Gpr125,0
Gpr126,0
Gpr128,4
Gpr132,5238
Gpr133,32
Gpr135,0
Gpr137,672
Gpr137b,445
Gpr137b-ps,322
Gpr137c,26
Gpr139,0
Gpr141,0
Gpr142,0
Gpr143,0
Gpr144-ps,0
Gpr146,1
Gpr149,0
Gpr15,3466
Gpr150,0
Gpr151,4
Gpr152,0
Gpr153,0
Gpr155,923
Gpr156,10
Gpr157,518
Gpr158,4
Gpr160,95
Gpr161,137
Gpr162,420
Gpr165,0
Gpr17,0
Gpr171,1020
Gpr173,0
Gpr174,1230
Gpr176,6
Gpr179,43
Gpr18,1248
Gpr180,1043
Gpr182,5
Gpr183,1543
Gpr19,474
Gpr20,0
Gpr21,23
Gpr22,6
Gpr25,0
Gpr26,0
Gpr27,0
Gpr3,13
Gpr31a,27
Gpr31b,52
Gpr31c,255
Gpr33,0
Gpr34,248
Gpr35,172
Gpr37,0
Gpr37l1,4
Gpr39,0
Gpr4,88
Gpr45,0
Gpr50,0
Gpr52,11
Gpr55,664
Gpr56,5704
Gpr6,0
Gpr61,3
Gpr62,22
Gpr63,0
Gpr64,0
Gpr65,2942
Gpr68,78
Gpr75,7
Gpr82,22
Gpr83,0
Gpr84,23
Gpr85,1
Gpr87,0
Gpr88,0
Gpr89,1827
Gpr97,30
Gpr98,18
Gprasp1,679
Gprasp2,39
Gprc5a,17
Gprc5b,3
Gprc5c,4
Gprc5d,0
Gprc6a,0
Gprin1,0
Gprin2,170
Gprin3,1924
Gps1,3951
Gps2,1
Gpsm1,1256
Gpsm2,453
Gpsm3,0
Gpt,87
Gpt2,8355
Gpx1,5242
Gpx2,0
Gpx2-ps1,0
Gpx3,32
Gpx4,7186
Gpx4-ps,0
Gpx5,0
Gpx6,6
Gpx7,0
Gpx8,0
Gramd1a,3404
Gramd1b,1191
Gramd1c,445
Gramd2,11
Gramd3,9477
Gramd4,5427
Grap,20915
Grap2,289
Grasp,1852
Grb10,821
Grb14,0
Grb2,12923
Grb7,426
Grcc10,1517
Greb1,16
Greb1l,18
Grem1,0
Grem2,2
Grhl1,58
Grhl2,84
Grhl3,5
Grhpr,3416
Gria1,0
Gria2,0
Gria3,32
Gria4,0
Grid1,0
Grid2,0
Grid2ip,9
Grifin,2
Grik1,1
Grik2,4
Grik3,0
Grik4,2
Grik5,273
Grin1,26
Grin1os,0
Grin2a,0
Grin2b,4
Grin2c,2
Grin2d,704
Grin3a,18
Grin3b,38
Grina,3605
Grip1,3
Grip1os1,0
Grip1os2,0
Grip2,12
Gripap1,2036
Grk1,2
Grk4,87
Grk5,3093
Grk6,4624
Grm1,0
Grm2,0
Grm3,0
Grm4,0
Grm5,0
Grm6,15
Grm7,15
Grm8,0
Grn,5774
Grp,0
Grpel1,4904
Grpel2,2577
Grpr,0
Grrp1,0
Grsf1,9103
Grtp1,0
Grwd1,4153
Grxcr1,0
Grxcr2,0
Gsap,414
Gsc,0
Gsc2,0
Gsdma,1
Gsdma2,2
Gsdma3,1
Gsdmc,0
Gsdmc2,0
Gsdmc3,5
Gsdmc4,6
Gsdmcl-ps,3
Gsdmcl1,0
Gsdmcl2,0
Gsdmd,697
Gse1,2873
Gsg1,0
Gsg1l,0
Gsg2,353
Gsk3a,3436
Gsk3b,7684
Gskip,664
Gsn,1440
Gspt1,35069
Gspt2,0
Gsr,1636
Gss,454
Gsta1,0
Gsta2,0
Gsta3,0
Gsta4,39
Gstcd,4526
Gstk1,0
Gstm1,1092
Gstm2,12
Gstm2-ps1,79
Gstm3,0
Gstm4,1061
Gstm5,160
Gstm6,9
Gstm7,0
Gsto1,6426
Gsto2,23
Gstp1,0
Gstp2,0
Gstt1,35
Gstt2,6493
Gstt3,4335
Gstt4,331
Gstz1,1514
Gsx1,0
Gsx2,5
Gt(pU21)140Imeg,0
Gt(ROSA)26Sor,784
Gtdc1,698
Gtf2a1,3889
Gtf2a1l,0
Gtf2a2,2441
Gtf2b,5728
Gtf2e1,2816
Gtf2e2,4875
Gtf2f1,7032
Gtf2f2,5458
Gtf2h1,15253
Gtf2h2,4072
Gtf2h3,2615
Gtf2h4,83
Gtf2h5,3385
Gtf2i,13862
Gtf2ird1,1137
Gtf2ird2,801
Gtf3a,925
Gtf3c1,9633
Gtf3c2,11690
Gtf3c3,2719
Gtf3c4,7546
Gtf3c5,2366
Gtf3c6,2477
Gtpbp1,5006
Gtpbp10,0
Gtpbp2,1513
Gtpbp3,992
Gtpbp4,18221
Gtpbp6,354
Gtpbp8,1315
Gtse1,2413
Gtsf1,10
Gtsf1l,2
Guca1a,86
Guca1b,74
Guca2a,2
Guca2b,1
Gucd1,2144
Gucy1a2,0
Gucy1a3,0
Gucy1b2,4
Gucy1b3,0
Gucy2c,126
Gucy2d,6
Gucy2e,0
Gucy2f,0
Gucy2g,35
Guf1,2317
Guk1,2816
Gulo,2
Gulp1,0
Gusb,16672
Gvin1,1
Gxylt1,3975
Gxylt2,7
Gyg,2009
Gyk,4338
Gykl1,0
Gyltl1b,185
Gypa,2
Gypc,3555
Gys1,3633
Gys2,0
Gzf1,1639
Gzma,0
Gzmb,0
Gzmc,0
Gzmd,0
Gzme,0
Gzmf,0
Gzmg,0
Gzmk,0
Gzmm,19
Gzmn,0
H13,7166
H19,19
H1f0,1017
H1fnt,0
H1foo,18
H1fx,79
H2-Aa,2
H2-Ab1,3
H2-Bl,2
H2-D1,2
H2-D4,0
H2-DMa,0
H2-DMb1,0
H2-DMb2,1
H2-Ea-ps,3
H2-Eb1,0
H2-Eb2,1
H2-K1,5
H2-K2,0
H2-Ke6,0
H2-M1,0
H2-M10.1,0
H2-M10.2,0
H2-M10.3,0
H2-M10.4,0
H2-M10.5,0
H2-M10.6,0
H2-M11,0
H2-M2,0
H2-M3,0
H2-M5,0
H2-M9,0
H2-Oa,0
H2-Ob,0
H2-Pb,0
H2-Q1,0
H2-Q10,0
H2-Q2,0
H2-Q4,69
H2-Q5,837
H2-Q6,1
H2-Q7,0
H2-Q8,0
H2-Q9,0
H2-T10,0
H2-T18,0
H2-T22,0
H2-T23,48
H2-T24,0
H2-T3,0
H2-t3-like,418
H2afb1,0
H2afb2,0
H2afb3,0
H2afj,1140
H2afv,2943
H2afx,4343
H2afy,10974
H2afy2,7
H2afy3,65
H2afz,48942
H2bfm,0
H3f3a,6362
H3f3a-ps1,226
H3f3a-ps2,6
H3f3b,30947
H3f3c,21
H60b,17
H60c,0
H6pd,874
Haao,1704
Habp2,0
Habp4,276
Hace1,1011
Hacl1,1451
Hadh,2347
Hadha,10378
Hadhb,4240
Hagh,2266
Haghl,478
Haglr,62
Hal,4
Halr1,0
Hamp,2
Hamp2,41
Hand1,0
Hand2,0
Hao1,0
Hao2,0
Hap1,2
Hapln1,77
Hapln2,2
Hapln3,3
Hapln4,2
Harbi1,904
Hars,9701
Hars2,1929
Has1,1
Has2,0
Has2os,0
Has3,81
Hat1,9002
Haus1,1856
Haus2,3178
Haus3,3598
Haus4,5268
Haus5,3316
Haus6,5601
Haus7,1848
Haus8,1198
Havcr1,0
Havcr2,244
Hax1,7765
Hba-a1,16
Hba-a2,12
Hba-x,0
Hbb-b1,0
Hbb-b2,0
Hbb-bh1,0
Hbb-bh2,0
Hbb-bs,0
Hbb-bt,12
Hbb-y,0
Hbegf,90
Hbp1,2215
Hbq1a,4
Hbq1b,0
Hbs1l,7676
Hc,24
Hcar1,0
Hcar2,0
Hccs,3590
Hcfc1,19157
Hcfc1r1,319
Hcfc2,854
Hck,0
Hcls1,9985
Hcn1,0
Hcn2,275
Hcn3,388
Hcn4,2
Hcrt,0
Hcrtr1,0
Hcrtr2,2
Hcst,138
Hdac1,5944
Hdac10,1716
Hdac11,155
Hdac2,12644
Hdac3,4865
Hdac4,1398
Hdac5,3267
Hdac6,2040
Hdac7,4700
Hdac8,734
Hdac9,7
Hdc,99
Hddc2,1127
Hddc3,95
Hdgf,37109
Hdgfl1,0
Hdgfrp2,5334
Hdgfrp3,16
Hdhd1a,0
Hdhd2,2238
Hdhd3,330
Hdlbp,39410
Hdx,0
Heatr1,15974
Heatr3,9294
Heatr5a,3164
Heatr5b,2991
Heatr6,3087
Heatr9,7
Hebp1,0
Hebp2,0
Heca,2829
Hectd1,15628
Hectd2,0
Hectd3,1377
Hecw1,2
Hecw2,30
Heg1,25208
Helb,2678
Hells,15189
Helq,1256
Helt,0
Helz,5374
Helz2,4346
Hemgn,46
Hemk1,574
Hemt1,6
Henmt1,3
Hepacam,22
Hepacam2,378
Heph,0
Hephl1,5
Herc1,21271
Herc2,8391
Herc3,2523
Herc4,5564
Herc6,602
Herpud1,16123
Herpud2,1094
Hes1,0
Hes2,2
Hes3,6
Hes5,56
Hes6,1867
Hes7,4
Hesx1,35
Hexa,6701
Hexb,3740
Hexdc,356
Hexim1,3841
Hexim2,892
Hey1,0
Hey2,0
Heyl,10
Hfe,41
Hfe2,0
Hfm1,18
Hgd,2
Hgf,2
Hgfac,5
Hgh1,1762
Hgs,2453
Hgsnat,1051
Hhat,23
Hhatl,1
Hhex,656
Hhip,0
Hhipl1,2
Hhipl2,24
Hhla1,0
Hiat1,5404
Hiatl1,4058
Hibadh,5104
Hibch,1632
Hic1,362
Hic2,2074
Hid1,12
Hif1a,9304
Hif1an,5256
Hif3a,51
Higd1a,2718
Higd1b,3
Higd1c,0
Higd2a,1719
Hilpda,946
Hils1,0
Hinfp,2330
Hint1,10933
Hint2,217
Hint3,601
Hip1,627
Hip1r,6245
Hipk1,1331
Hipk2,7711
Hipk3,7766
Hipk4,11
Hira,712
Hirip3,5701
Hist1h1a,10
Hist1h1b,13
Hist1h1c,236
Hist1h1d,18
Hist1h1e,13
Hist1h1t,0
Hist1h2aa,0
Hist1h2ab,9
Hist1h2ac,4
Hist1h2ad,2
Hist1h2ae,61
Hist1h2af,5
Hist1h2ag,22
Hist1h2ah,12
Hist1h2ai,5
Hist1h2ak,21
Hist1h2al,0
Hist1h2an,1
Hist1h2ao,0
Hist1h2ap,0
Hist1h2ba,0
Hist1h2bb,14
Hist1h2bc,1736
Hist1h2be,45
Hist1h2bf,10
Hist1h2bg,12
Hist1h2bh,12
Hist1h2bj,9
Hist1h2bk,33
Hist1h2bl,6
Hist1h2bm,15
Hist1h2bn,9
Hist1h2bp,12
Hist1h2bq,0
Hist1h2br,0
Hist1h3a,10
Hist1h3b,5
Hist1h3c,84
Hist1h3d,10
Hist1h3e,41
Hist1h3f,13
Hist1h3g,24
Hist1h3h,6
Hist1h3i,8
Hist1h4a,3
Hist1h4b,23
Hist1h4c,7
Hist1h4d,25
Hist1h4f,7
Hist1h4h,2
Hist1h4i,84
Hist1h4j,6
Hist1h4k,14
Hist1h4m,0
Hist1h4n,3
Hist2h2aa1,0
Hist2h2aa2,3
Hist2h2ab,2
Hist2h2ac,18
Hist2h2bb,20
Hist2h2be,203
Hist2h3b,3
Hist2h3c1,2
Hist2h3c2,2
Hist2h4,3
Hist3h2a,175
Hist3h2ba,0
Hist3h2bb-ps,3
Hist4h4,6
Hivep1,16181
Hivep2,298
Hivep3,16272
Hjurp,9006
Hk1,3650
Hk1os,43
Hk2,12259
Hk3,19
Hkdc1,0
Hlcs,1191
Hlf,0
Hltf,3920
Hlx,2
Hmbox1,9113
Hmbs,2457
Hmces,0
Hmcn1,2
Hmcn2,580
Hmg20a,2109
Hmg20b,1102
Hmga1,1
Hmga1-rs1,8603
Hmga2,0
Hmga2-ps1,2
Hmgb1,22459
Hmgb1-ps1,9
Hmgb1-rs17,1
Hmgb1l,0
Hmgb2,24377
Hmgb3,1072
Hmgb3-ps,0
Hmgb4,0
Hmgb4os,0
Hmgcl,2101
Hmgcll1,0
Hmgcr,22422
Hmgcs1,27117
Hmgcs2,0
Hmgn1,1
Hmgn2,8624
Hmgn2-ps1,402
Hmgn3,1620
Hmgn5,4132
Hmgxb3,5288
Hmgxb4,3038
Hmha1,3149
Hmmr,17853
Hmox1,1978
Hmox2,1937
Hmx1,0
Hmx2,167
Hmx3,0
Hn1,4948
Hn1l,8002
Hnf1a,57
Hnf1aos1,2
Hnf1b,77
Hnf4a,0
Hnf4aos,0
Hnf4g,0
Hnmt,9
Hnrnpa0,15011
Hnrnpa1,62753
Hnrnpa1l2-ps,2
Hnrnpa2b1,91584
Hnrnpa3,49070
Hnrnpab,57946
Hnrnpc,42936
Hnrnpd,14328
Hnrnpdl,14459
Hnrnpf,11182
Hnrnph1,26222
Hnrnph2,4790
Hnrnph3,701
Hnrnpk,52081
Hnrnpl,23744
Hnrnpll,3155
Hnrnpm,33737
Hnrnpr,9642
Hnrnpu,69954
Hnrnpul1,15364
Hnrnpul2,15431
Hoga1,2
Homer1,2966
Homer2,0
Homer3,389
Homez,953
Hook1,10
Hook2,1386
Hook3,4592
Hopx,127
Hopxos,1
Hormad1,48
Hormad2,0
Hotair,0
Hottip,0
Hoxa1,142
Hoxa10,0
Hoxa11,0
Hoxa11os,0
Hoxa13,0
Hoxa2,11
Hoxa3,39
Hoxa4,6
Hoxa5,140
Hoxa6,37
Hoxa7,58
Hoxa9,0
Hoxaas3,5
Hoxb1,0
Hoxb13,4
Hoxb2,1
Hoxb3,9
Hoxb4,267
Hoxb5,2
Hoxb5os,2
Hoxb6,13
Hoxb7,0
Hoxb8,0
Hoxb9,0
Hoxc10,56
Hoxc11,2
Hoxc12,0
Hoxc13,0
Hoxc4,2062
Hoxc5,52
Hoxc6,745
Hoxc8,4
Hoxc9,82
Hoxd1,0
Hoxd10,0
Hoxd11,0
Hoxd12,0
Hoxd13,0
Hoxd3,328
Hoxd3os1,0
Hoxd4,612
Hoxd8,0
Hoxd9,0
Hp,2
Hp1bp3,10927
Hpca,0
Hpcal1,699
Hpcal4,0
Hpd,32
Hpdl,26
Hpgd,0
Hpgds,6978
Hpn,403
Hprt,15323
Hps1,1149
Hps3,2498
Hps4,1692
Hps5,2319
Hps6,678
Hpse,1468
Hpse2,1
Hpx,2
Hr,27
Hras,2323
Hrasls,0
Hrasls5,0
Hrc,1880
Hrct1,0
Hrg,0
Hrh1,0
Hrh2,14
Hrh3,0
Hrh4,8
Hrk,0
Hrnr,0
Hrsp12,2467
Hs1bp3,1213
Hs2st1,5192
Hs3st1,0
Hs3st2,0
Hs3st3a1,0
Hs3st3b1,239
Hs3st4,0
Hs3st5,0
Hs3st6,10
Hs6st1,2506
Hs6st2,0
Hs6st3,0
Hsbp1,4478
Hsbp1l1,4
Hscb,1161
Hsd11b1,34
Hsd11b2,16
Hsd17b1,17
Hsd17b10,3122
Hsd17b11,1521
Hsd17b12,9147
Hsd17b13,14
Hsd17b14,104
Hsd17b2,0
Hsd17b3,0
Hsd17b4,3773
Hsd17b6,0
Hsd17b7,4232
Hsd3b1,0
Hsd3b2,0
Hsd3b3,0
Hsd3b4,0
Hsd3b5,0
Hsd3b6,0
Hsd3b7,92
Hsdl1,1011
Hsdl2,1605
Hsf1,3632
Hsf2,301
Hsf2bp,69
Hsf3,0
Hsf4,0
Hsf5,0
Hsfy2,0
Hsh2d,551
Hsp25-ps1,2
Hsp90aa1,61383
Hsp90ab1,294684
Hsp90b1,82346
Hspa12a,214
Hspa12b,654
Hspa13,4828
Hspa14,5347
Hspa1a,0
Hspa1b,0
Hspa1l,0
Hspa2,134
Hspa4,40278
Hspa4l,60
Hspa5,97756
Hspa8,97199
Hspa9,82830
Hspb1,1006
Hspb11,822
Hspb2,0
Hspb3,2
Hspb6,246
Hspb7,17
Hspb8,0
Hspb9,23
Hspbap1,1396
Hspbp1,3396
Hspd1,93504
Hspe1,11715
Hspg2,10028
Hsph1,8539
Htatip2,0
Htatsf1,4162
Htr1a,0
Htr1b,1
Htr1d,0
Htr1f,3
Htr2a,2
Htr2b,38
Htr2c,0
Htr3a,0
Htr3b,0
Htr4,0
Htr5a,0
Htr5b,0
Htr6,0
Htr7,6
Htra1,0
Htra2,4989
Htra3,0
Htra4,4
Htt,9413
Hunk,2
Hus1,4481
Hus1b,47
Huwe1,50607
Hvcn1,9970
Hyal1,17
Hyal2,1045
Hyal3,38
Hyal4,0
Hyal5,0
Hyal6,0
Hydin,31
Hyi,327
Hykk,80
Hyls1,909
Hyou1,20343
Hypk,4413
Hypm,0
I0C0044D17Rik,0
I730028E13Rik,0
I730030J21Rik,302
I830012O16Rik,0
I830077J02Rik,42
I830127L07Rik,0
Iah1,3165
Iapp,0
Iars,27199
Iars2,6954
Iba57,1122
Ibsp,0
Ibtk,9792
Ica1,7
Ica1l,208
Icam1,11617
Icam2,859
Icam4,11
Icam5,93
Ice1,10136
Ice2,2193
Ick,776
Icmt,3653
Icos,0
Icosl,4261
Ict1,1649
Id1,2
Id2,3323
Id3,1218
Id4,0
Ide,13166
Idh1,2035
Idh2,3313
Idh3a,13794
Idh3b,9020
Idh3g,9241
Idi1,8128
Idi2,18
Idnk,598
Ido1,37
Ido2,90
Ids,1352
Idua,672
Ier2,1423
Ier3,249
Ier3ip1,2592
Ier5,8373
Ier5l,39
Iffo1,647
Iffo2,544
Ifi202b,0
Ifi203,1268
Ifi204,0
Ifi205,6
Ifi27,926
Ifi27l2a,350
Ifi27l2b,0
Ifi30,16975
Ifi35,1408
Ifi44,1
Ifi44l,0
Ifi47,29
Ifih1,45
Ifit1,3
Ifit2,169
Ifit3,4
Ifitm1,2118
Ifitm10,6
Ifitm2,4707
Ifitm3,4
Ifitm5,9
Ifitm6,0
Ifitm7,0
Ifltd1,28
Ifna-ps1,0
Ifna1,0
Ifna11,0
Ifna12,0
Ifna13,0
Ifna14,0
Ifna15,0
Ifna16,0
Ifna2,0
Ifna4,0
Ifna5,0
Ifna6,2
Ifna7,0
Ifna9,0
Ifnab,0
Ifnar1,8184
Ifnar2,3853
Ifnb1,4
Ifne,0
Ifng,0
Ifngr1,1960
Ifngr2,14547
Ifnk,10
Ifnl2,0
Ifnl3,0
Ifnlr1,594
Ifnz,0
Ifrd1,18157
Ifrd2,4119
Ift122,1026
Ift140,5948
Ift172,1409
Ift20,2168
Ift22,1049
Ift27,1876
Ift43,208
Ift46,2240
Ift52,2509
Ift57,836
Ift74,948
Ift80,1867
Ift81,699
Ift88,1724
Igbp1,4344
Igbp1b,0
Igdcc3,439
Igdcc4,294
Igf1,1
Igf1os,0
Igf1r,660
Igf2,2
Igf2bp1,3
Igf2bp2,173
Igf2bp3,8506
Igf2os,0
Igf2r,1891
Igfals,450
Igfbp1,0
Igfbp2,445
Igfbp3,0
Igfbp4,8
Igfbp5,3
Igfbp6,11
Igfbp7,1
Igfbpl1,8
Igfl3,0
Igflr1,61
Igfn1,6
Ighmbp2,1342
Ighv3-7,0
Igip,380
Igj,37975
Igll1,0
Iglon5,6
Igsf1,0
Igsf10,2
Igsf11,0
Igsf21,0
Igsf23,4
Igsf3,0
Igsf5,0
Igsf6,55
Igsf8,2294
Igsf9,817
Igsf9b,205
Igtp,0
Ihh,3
Iigp1,0
Ik,10422
Ikbip,768
Ikbkap,9196
Ikbkb,5321
Ikbke,2940
Ikbkg,3125
Ikzf1,13029
Ikzf2,0
Ikzf3,18355
Ikzf4,149
Ikzf5,1515
Il10,510
Il10ra,270
Il10rb,5668
Il11,19
Il11ra1,44
Il11ra2,0
Il12a,215
Il12b,16
Il12rb1,611
Il12rb2,602
Il13,58
Il13ra1,18
Il13ra2,0
Il15,126
Il15ra,527
Il16,7159
Il17a,5
Il17b,1
Il17c,13
Il17d,30
Il17f,4
Il17ra,20
Il17rb,1027
Il17rc,5
Il17rd,0
Il17re,5
Il18,0
Il18bp,153
Il18r1,0
Il18rap,2
Il19,6
Il1a,3
Il1b,4
Il1bos,3
Il1f10,0
Il1f5,0
Il1f6,3
Il1f8,5
Il1f9,0
Il1r1,0
Il1r2,471
Il1rap,97
Il1rapl1,2
Il1rapl2,0
Il1rl1,0
Il1rl2,0
Il1rn,49
Il2,0
Il20,0
Il20ra,0
Il20rb,75
Il21,0
Il21r,22915
Il22,0
Il22ra1,24
Il22ra2,1
Il23a,62
Il23r,0
Il24,0
Il25,0
Il27,6
Il27ra,1355
Il2ra,1187
Il2rb,924
Il2rg,8619
Il3,2
Il31,0
Il31ra,0
Il33,0
Il34,0
Il3ra,174
Il4,71
Il4i1,84
Il4ra,2727
Il5,21
Il5ra,11432
Il6,55
Il6ra,1464
Il6st,2106
Il7,0
Il7r,685
Il9,0
Il9r,15231
Ildr1,158
Ildr2,1
Ilf2,9577
Ilf3,11966
Ilk,3134
Ilkap,3473
Iltifb,0
Ilvbl,602
Immp1l,1026
Immp2l,179
Immt,16348
Imp3,3442
Imp4,5314
Impa1,4336
Impa2,1974
Impact,2937
Impad1,9013
Impdh1,1136
Impdh2,15282
Impg1,24
Impg2,2
Ina,0
Inadl,11
Inafm1,177
Inafm2,893
Inca1,0
Incenp,11620
Inf2,15467
Ing1,6483
Ing2,1460
Ing3,1740
Ing4,1629
Ing5,2484
Inha,2
Inhba,0
Inhbb,0
Inhbc,42
Inhbe,439
Inip,3325
Inmt,0
Ino80,4398
Ino80b,746
Ino80c,2238
Ino80d,4615
Ino80dos,43
Ino80e,2967
Inpp1,703
Inpp4a,882
Inpp4b,4038
Inpp5a,1679
Inpp5b,3008
Inpp5d,10461
Inpp5e,1029
Inpp5f,2038
Inpp5j,2
Inpp5k,1228
Inppl1,6380
Ins1,0
Ins2,0
Insc,0
Insig1,10649
Insig2,2452
Insl3,12
Insl5,2
Insl6,246
Insm1,1
Insm2,0
Insr,0
Insrr,353
Ints1,7565
Ints10,4167
Ints12,2084
Ints2,6196
Ints3,4755
Ints4,15902
Ints5,2716
Ints6,7995
Ints7,8591
Ints8,3609
Ints9,4875
Intu,0
Invs,660
Ip6k1,4608
Ip6k2,1219
Ip6k3,2717
Ipcef1,344
Ipmk,6511
Ipo11,3385
Ipo13,3445
Ipo4,9083
Ipo5,59731
Ipo7,35941
Ipo8,0
Ipo9,8539
Ipp,2452
Ippk,1717
Ipw,0
Iqca,208
Iqcb1,3584
Iqcc,770
Iqcd,26
Iqce,1719
Iqcf1,0
Iqcf3,10
Iqcf4,0
Iqcf5,43
Iqcf6,0
Iqcg,1668
Iqch,85
Iqcj,0
Iqck,10
Iqgap1,29135
Iqgap2,12
Iqgap3,3223
Iqsec1,6284
Iqsec2,643
Iqsec3,1
Iqub,0
Irak1,6622
Irak1bp1,2694
Irak2,1085
Irak3,123
Irak4,660
Ireb2,10247
Irf1,1610
Irf2,3367
Irf2bp1,853
Irf2bp2,9329
Irf2bpl,1022
Irf3,1154
Irf4,27211
Irf5,7793
Irf6,33
Irf7,455
Irf8,10329
Irf9,581
Irg1,7
Irgc1,6
Irgm1,476
Irgm2,17
Irgq,2469
Irs1,0
Irs2,0
Irs3,0
Irs4,0
Irx1,0
Irx2,0
Irx3,0
Irx3os,0
Irx4,0
Irx5,0
Irx6,0
Isca1,1096
Isca2,1214
Iscu,1696
Isg15,581
Isg20,275
Isg20l2,6949
Isl1,0
Isl2,50
Islr,112
Islr2,16
Ism1,0
Ism2,0
Isoc1,5036
Isoc2a,965
Isoc2b,271
Ispd,2
Ist1,3702
Isx,0
Isy1,5136
Isyna1,6373
Itch,6701
Itfg1,2791
Itfg2,1297
Itfg3,1238
Itga1,0
Itga10,104
Itga11,125
Itga2,0
Itga2b,32
Itga3,1034
Itga4,9008
Itga5,27
Itga6,5155
Itga7,53
Itga8,597
Itga9,107
Itgad,4
Itgae,9
Itgal,14305
Itgam,48
Itgav,2748
Itgax,12
Itgb1,18238
Itgb1bp1,2108
Itgb1bp2,29
Itgb2,2934
Itgb2l,1
Itgb3,1606
Itgb3bp,972
Itgb4,87
Itgb5,240
Itgb6,0
Itgb7,236
Itgb8,0
Itgbl1,1
Itih1,6
Itih2,0
Itih3,5
Itih4,6
Itih5,3
Itih5l-ps,2
Itk,39
Itln1,38
Itm2a,0
Itm2b,16975
Itm2c,5913
Itpa,3806
Itpa-ps1,2
Itpa-ps2,0
Itpk1,1719
Itpka,95
Itpkb,9153
Itpkc,689
Itpr1,22470
Itpr2,139
Itpr3,1389
Itprip,537
Itpripl1,1131
Itpripl2,0
Itsn1,14000
Itsn2,7340
Ivd,3851
Ivl,0
Ivns1abp,20780
Iws1,6879
Iyd,0
Izumo1,39
Izumo1r,0
Izumo2,0
Izumo3,0
Izumo4,183
Jade1,2758
Jade2,14339
Jade3,3858
Jag1,2
Jag2,1480
Jagn1,3119
Jak1,8695
Jak2,3632
Jak3,2315
Jakmip1,266
Jakmip2,0
Jakmip3,0
Jam2,7
Jam3,43
Jarid2,3879
Jazf1,2
Jdp2,6861
Jkamp,576
Jmjd1c,21392
Jmjd4,2488
Jmjd6,3556
Jmjd7,12
Jmjd8,408
Jmy,2795
Josd1,6594
Josd2,779
Jph1,1401
Jph2,0
Jph3,16
Jph4,13
Jpx,266
Jrk,818
Jrkl,523
Jsrp1,59
Jtb,1755
Jun,467
Junb,7366
Jund,11255
Junos,36
Jup,252
K230010J24Rik,0
Kalrn,14
Kank1,19
Kank2,590
Kank3,0
Kank4,0
Kank4os,0
Kansl1,3145
Kansl1l,312
Kansl2,2996
Kansl3,4039
Kantr,540
Kap,0
Kars,21168
Kars-ps1,0
Kat2a,7807
Kat2b,512
Kat2b-ps,0
Kat5,2246
Kat6a,7133
Kat6b,2243
Kat7,7350
Kat8,1133
Katna1,2589
Katnal1,1119
Katnal2,235
Katnb1,1223
Katnbl1,3108
Kazald1,23
Kazn,1158
Kbtbd11,2
Kbtbd12,0
Kbtbd13,6
Kbtbd2,3113
Kbtbd3,132
Kbtbd4,1468
Kbtbd6,7
Kbtbd7,1025
Kbtbd8,781
Kcmf1,6287
Kcna1,0
Kcna10,0
Kcna2,0
Kcna3,0
Kcna4,0
Kcna5,0
Kcna6,0
Kcna7,37
Kcnab1,40
Kcnab2,6480
Kcnab3,41
