gene_id,Satrom-mRNA-30mT_CGATGT_L004_001
Rpl10-ps1,0
Rpl10-ps2,7
Rpl10-ps3,21
Rpl10-ps5,3
Rpl10-ps6,21
Rpl10a,533
Rpl10a-ps1,3406
Rpl10a-ps2,0
Rpl10a-ps3,0
Rpl10l,0
Rpl11,37448
Rpl12,63307
Rpl12-ps1,2
Rpl13,34691
Rpl13-ps1,0
Rpl13-ps2,0
Rpl13-ps3,12
Rpl13-ps5,6
Rpl13a,70998
Rpl14,48716
Rpl14-ps1,164
Rpl15,18701
Rpl15-ps4,0
Rpl17,42433
Rpl17-ps1,0
Rpl17-ps10,7
Rpl17-ps3,12
Rpl17-ps4,8
Rpl17-ps7,6
Rpl17-ps8,6
Rpl17-ps9,7
Rpl18,36467
Rpl18-ps2,30
Rpl18a,27032
Rpl19,36253
Rpl19-ps1,7
Rpl19-ps10,0
Rpl19-ps11,29
Rpl19-ps12,0
Rpl19-ps2,0
Rpl19-ps3,0
Rpl19-ps4,0
Rpl19-ps5,0
Rpl19-ps6,1
Rpl19-ps7,4
Rpl19-ps9,0
Rpl21,38559
Rpl22,25397
Rpl22l1,10807
Rpl23,32465
Rpl23a,16742
Rpl23a-ps1,0
Rpl23a-ps10,0
Rpl23a-ps11,0
Rpl23a-ps12,0
Rpl23a-ps2,0
Rpl23a-ps3,5
Rpl23a-ps4,0
Rpl23a-ps5,1
Rpl23a-ps6,0
Rpl23a-ps8,0
Rpl23a-ps9,0
Rpl24,17683
Rpl26,23235
Rpl26-ps2,0
Rpl26-ps4,5
Rpl26-ps5,0
Rpl26-ps6,0
Rpl27,14506
Rpl27-ps1,3
Rpl27a,23609
Rpl28,34078
Rpl28-ps1,106
Rpl28-ps3,7
Rpl28-ps4,1
Rpl29,17630
Rpl29-ps1,0
Rpl29-ps2,0
Rpl29-ps4,0
Rpl29-ps5,0
Rpl29-ps6,0
Rpl3,92321
Rpl3-ps1,115
Rpl3-ps2,48
Rpl30,23837
Rpl30-ps1,2
Rpl30-ps10,2
Rpl30-ps11,0
Rpl30-ps2,1
Rpl30-ps3,0
Rpl30-ps5,0
Rpl30-ps6,2
Rpl30-ps7,0
Rpl30-ps8,3
Rpl30-ps9,0
Rpl31,17971
Rpl31-ps12,0
Rpl32,37651
Rpl32-ps,0
Rpl32p,116
Rpl34,23787
Rpl34-ps1,357
Rpl35,14839
Rpl35-ps1,0
Rpl35a,17620
Rpl35a-ps2,1
Rpl35a-ps3,3
Rpl35a-ps4,1
Rpl35a-ps5,1
Rpl35a-ps6,0
Rpl35a-ps7,3
Rpl36,11893
Rpl36-ps10,0
Rpl36-ps2,355
Rpl36-ps3,19
Rpl36-ps4,0
Rpl36-ps8,0
Rpl36-ps9,0
Rpl36a,25629
Rpl36a-ps1,10
Rpl36a-ps2,81
Rpl36al,6757
Rpl37,26037
Rpl37a,14211
Rpl37rt,113
Rpl38,7548
Rpl38-ps1,2
Rpl38-ps2,1176
Rpl39,16263
Rpl39-ps,47
Rpl39l,195
Rpl3l,21
Rpl4,174393
Rpl41,26015
Rpl48-ps1,0
Rpl5,49300
Rpl6,48468
Rpl7,56786
Rpl7-ps7,30
Rpl7a,41905
Rpl7a-ps1,0
Rpl7a-ps10,7
Rpl7a-ps11,2
Rpl7a-ps12,0
Rpl7a-ps3,3
Rpl7a-ps4,0
Rpl7a-ps5,3
Rpl7a-ps7,3
Rpl7a-ps8,1
Rpl7a-ps9,0
Rpl7l1,8907
Rpl8,70419
Rpl9,49381
Rpl9-ps1,0
Rpl9-ps2,0
Rpl9-ps3,0
Rpl9-ps4,1
Rpl9-ps6,64
Rpl9-ps7,75
Rpl9-ps8,0
Rplp0,127383
Rplp0-ps1,21
Rplp1,58154
Rplp1-ps1,0
Rplp2,27039
Rplp2-ps1,0
Rpn1,18946
Rpn2,15225
Rpp14,4721
Rpp21,0
Rpp25,18
Rpp25l,1214
Rpp30,935
Rpp38,934
Rpp40,928
Rpph1,53
Rprd1a,1349
Rprd1b,3014
Rprd2,6175
Rprl1,0
Rprl2,0
Rprm,0
Rprml,0
Rps10,0
Rps10-ps1,23
Rps10-ps2,136
Rps10-ps3,2
Rps10-ps4,7
Rps11,35232
Rps11-ps1,81
Rps11-ps2,34
Rps11-ps3,1
Rps11-ps4,0
Rps12,57733
Rps12-ps1,0
Rps12-ps10,6
Rps12-ps11,0
Rps12-ps12,0
Rps12-ps13,0
Rps12-ps14,0
Rps12-ps15,0
Rps12-ps16,0
Rps12-ps17,0
Rps12-ps18,0
Rps12-ps2,0
Rps12-ps20,0
Rps12-ps21,0
Rps12-ps3,2
Rps12-ps4,28
Rps12-ps5,2
Rps12-ps6,0
Rps12-ps7,0
Rps12-ps9,3
Rps12l1,2
Rps12l2,3
Rps13,22701
Rps13-ps1,0
Rps13-ps2,22
Rps13-ps4,12
Rps13-ps5,0
Rps14,51491
Rps15,32971
Rps15-ps3,2
Rps15a,43963
Rps15a-ps4,1
Rps15a-ps5,16
Rps15a-ps6,33
Rps15a-ps8,0
Rps16,32199
Rps16-ps2,31
Rps16-ps3,0
Rps17,41507
Rps17-ps1,0
Rps18,1
Rps18-ps1,1
Rps18-ps2,0
Rps18-ps3,5
Rps19,29257
Rps19-ps10,1
Rps19-ps11,1
Rps19-ps12,0
Rps19-ps13,0
Rps19-ps3,17
Rps19-ps4,3
Rps19-ps5,0
Rps19-ps6,167
Rps19-ps7,8
Rps19-ps8,1
Rps19-ps9,0
Rps19bp1,1698
Rps2,71604
Rps2-ps10,7
Rps2-ps11,5
Rps2-ps13,13
Rps2-ps2,0
Rps2-ps5,14
Rps2-ps6,18
Rps2-ps7,0
Rps2-ps8,14
Rps2-ps9,0
Rps20,35699
Rps21,18591
Rps23,36708
Rps23-ps1,0
Rps23-ps2,0
Rps24,61526
Rps25,37706
Rps25-ps1,28
Rps26,32444
Rps26-ps1,22
Rps27,12539
Rps27-ps1,0
Rps27-ps2,21
Rps27a,75432
Rps27a-ps1,1
Rps27a-ps2,8
Rps27l,6150
Rps27rt,14
Rps28,0
Rps29,24259
Rps3,93875
Rps3a1,75811
Rps3a2,13
Rps3a3,37
Rps4l,0
Rps4x,89747
Rps4x-ps,12
Rps5,45236
Rps6,53081
Rps6ka1,4419
Rps6ka2,319
Rps6ka3,6422
Rps6ka4,783
Rps6ka5,2380
Rps6ka6,2
Rps6kb1,8853
Rps6kb2,0
Rps6kc1,2414
Rps6kl1,23
Rps7,38088
Rps8,63130
Rps8-ps1,2
Rps8-ps2,0
Rps8-ps3,0
Rps9,50088
Rpsa,100140
Rptn,0
Rptor,4129
Rptoros,0
Rpusd1,699
Rpusd2,2814
Rpusd3,513
Rpusd4,1117
Rqcd1,5391
Rrad,1298
Rraga,3042
Rragb,0
Rragc,7102
Rragd,1292
Rras,351
Rras2,2471
Rrbp1,11289
Rreb1,7033
Rrh,3
Rrm1,10823
Rrm2,6254
Rrm2b,2030
Rrn3,6697
Rrnad1,789
Rrp1,14624
Rrp12,4127
Rrp15,5013
Rrp1b,12188
Rrp36,855
Rrp7a,4243
Rrp8,2903
Rrp9,3158
Rrs1,8543
Rs1,0
Rsad1,1436
Rsad2,0
Rsbn1,207
Rsbn1l,4351
Rsc1a1,1
Rsf1,8971
Rsf1os1,0
Rsg1,91
Rsl1,711
Rsl1d1,29756
Rsl24d1,5787
Rslcan18,53
Rsph1,15
Rsph14,2
Rsph3a,173
Rsph3b,166
Rsph4a,0
Rsph6a,2
Rsph9,42
Rspo1,6
Rspo2,0
Rspo3,0
Rspo4,0
Rspry1,2345
Rsrc1,3547
Rsrc2,6166
Rsrp1,3559
Rsu1,2459
Rtbdn,65
Rtca,1784
Rtcb,10788
Rtel1,2238
Rtf1,5377
Rtfdc1,3224
Rtkn,250
Rtkn2,273
Rtl1,0
Rtn1,0
Rtn2,83
Rtn3,13885
Rtn4,17109
Rtn4ip1,5140
Rtn4r,0
Rtn4rl1,19
Rtn4rl2,2
Rtp1,0
Rtp2,0
Rtp3,0
Rtp4,0
Rttn,1540
Rubie,0
Rufy1,1024
Rufy2,1344
Rufy3,1749
Rufy4,6
Rundc1,1016
Rundc3a,368
Rundc3b,0
Runx1,1826
Runx1t1,34
Runx2,1380
Runx2os2,2
Runx3,3
Rusc1,600
Rusc2,3
Ruvbl1,3114
Ruvbl2,8394
Rwdd1,2835
Rwdd2a,60
Rwdd2b,817
Rwdd3,214
Rwdd4a,2704
Rxfp1,0
Rxfp2,0
Rxfp3,0
Rxfp4,2
Rxra,2576
Rxrb,1
Rxrg,0
Rybp,5168
Ryk,778
Ryr1,5100
Ryr2,19
Ryr3,25
S100a1,148
S100a10,1917
S100a11,800
S100a13,426
S100a14,0
S100a16,0
S100a2,0
S100a3,0
S100a4,2
S100a5,0
S100a6,6
S100a7a,0
S100a8,0
S100a9,0
S100b,4
S100g,0
S100p,0
S100pbp,459
S100z,0
S1pr1,1794
S1pr2,1062
S1pr3,4881
S1pr4,31
S1pr5,0
Saa1,0
Saa2,2
Saa3,19
Saa4,2
Saal1,1779
Sac3d1,1056
Sacm1l,9897
Sacs,10269
Sae1,8742
Safb,6400
Safb2,6212
Sag,21
Sall1,0
Sall2,86
Sall3,144
Sall4,4
Samd1,1855
Samd10,270
Samd11,11
Samd12,35
Samd14,23
Samd15,49
Samd3,0
Samd4,2247
Samd4b,2960
Samd5,0
Samd7,2
Samd8,5596
Samd9l,842
Samhd1,5092
Samm50,6803
Samsn1,1981
Samt1,0
Samt2,0
Samt3,0
Samt4,0
Sap130,3688
Sap18,2885
Sap25,0
Sap30,982
Sap30bp,3430
Sap30l,550
Sapcd1,0
Sapcd2,783
Sar1a,7833
Sar1b,2104
Saraf,3482
Sardh,4
Sarm1,89
Sarnp,2099
Sars,17207
Sars2,929
Sart1,4500
Sart3,6027
Sash1,2254
Sash3,7379
Sass6,1365
Sat1,2302
Sat2,0
Satb1,0
Satb2,1521
Satl1,2
Sav1,2186
Saysd1,290
Sbds,2864
Sbf1,6844
Sbf2,5113
Sbk1,1001
Sbk2,25
Sbk3,0
Sbno1,11568
Sbno2,2059
Sbp,0
Sbpl,0
Sbsn,79
Sbspon,16
Sc5d,3487
Scaf1,5957
Scaf11,32267
Scaf4,7500
Scaf8,10904
Scai,2336
Scamp1,28
Scamp2,2839
Scamp3,1161
Scamp4,2094
Scamp5,58
Scand1,622
Scap,4282
Scaper,1704
Scara3,0
Scara5,16
Scarb1,2468
Scarb2,3389
Scarf1,22
Scarf2,0
Scarletltr,0
Scarna10,2
Scarna13,2
Scarna17,0
Scarna2,1
Scarna3a,0
Scarna3b,0
Scarna6,0
Scarna8,2
Scarna9,4
Sccpdh,1900
Scd1,24906
Scd2,24220
Scd3,2
Scd4,25
Scel,39
Scfd1,3607
Scfd2,600
Scg2,0
Scg3,0
Scg5,6
Scgb1a1,0
Scgb1b12,0
Scgb1b13-ps,0
Scgb1b19,0
Scgb1b2,0
Scgb1b20,0
Scgb1b24,0
Scgb1b27,0
Scgb1b29,0
Scgb1b3,0
Scgb1b30,0
Scgb1b34-ps,0
Scgb1b7,0
Scgb1b8-ps,0
Scgb1c1,1
Scgb2a2,0
Scgb2b1,0
Scgb2b10,0
Scgb2b11,0
Scgb2b12,0
Scgb2b13-ps,0
Scgb2b14-ps,0
Scgb2b15,0
Scgb2b16-ps,0
Scgb2b17,0
Scgb2b18,0
Scgb2b19,0
Scgb2b2,0
Scgb2b20,0
Scgb2b21,0
Scgb2b23-ps,0
Scgb2b24,0
Scgb2b26,0
Scgb2b27,0
Scgb2b29-ps,0
Scgb2b3,0
Scgb2b30,0
Scgb2b31-ps,0
Scgb2b32-ps,0
Scgb2b33,0
Scgb2b4-ps,0
Scgb2b6,0
Scgb2b7,0
Scgb2b8-ps,0
Scgb2b9-ps,0
Scgb3a1,2
Scgb3a2,0
Scgn,0
Schip1,0
Scimp,2
Scin,1
Sclt1,1689
Scly,2334
Scmh1,2887
Scml1,0
Scml2,0
Scml4,385
Scn10a,2
Scn11a,50
Scn1a,0
Scn1b,2
Scn2a1,0
Scn2b,10
Scn3a,2
Scn3b,0
Scn4a,536
Scn4b,14
Scn5a,1513
Scn7a,0
Scn8a,10
Scn9a,0
Scnm1,1373
Scnn1a,0
Scnn1b,0
Scnn1g,0
Sco1,1291
Sco2,0
Scoc,1016
Scp2,1978
Scp2d1,0
Scpep1,6820
Scpep1os,30
Scrg1,0
Scrib,3294
Scrn1,2
Scrn2,667
Scrn3,533
Scrt1,1
Scrt2,0
Sct,0
Sctr,0
Scube1,417
Scube2,0
Scube3,3
Scx,71
Scyl1,2424
Scyl2,2640
Scyl3,1856
Sdad1,9402
Sdc1,2
Sdc2,0
Sdc3,0
Sdc4,6368
Sdcbp,4147
Sdcbp2,101
Sdccag3,2064
Sdccag8,1126
Sde2,7550
Sdf2,1825
Sdf2l1,1595
Sdf4,8886
Sdha,19279
Sdhaf1,1178
Sdhaf2,1781
Sdhb,4846
Sdhc,4396
Sdhd,6344
Sdk1,2
Sdk2,27
Sdpr,0
Sdr16c5,0
Sdr16c6,0
Sdr39u1,1583
Sdr42e1,155
Sdr9c7,0
Sds,82
Sdsl,44
Sebox,0
Sec1,25
Sec11a,3114
Sec11c,5216
Sec13,3489
Sec14l1,3047
Sec14l2,1212
Sec14l3,1
Sec14l4,194
Sec14l5,9
Sec16a,7698
Sec16b,3686
Sec22a,1002
Sec22b,2170
Sec22c,606
Sec23a,3192
Sec23b,3579
Sec23ip,3331
Sec24a,6328
Sec24b,4430
Sec24c,16121
Sec24d,2400
Sec31a,6274
Sec31b,19
Sec61a1,15938
Sec61a2,1628
Sec61b,3909
Sec61g,437
Sec62,6654
Sec63,6866
Secisbp2,1698
Secisbp2l,4016
Sectm1a,2
Sectm1b,0
Seh1l,5885
Sel1l,28017
Sel1l2,0
Sel1l3,414
Sele,0
Selenbp1,28
Selenbp2,2
Selk,3336
Sell,0
Selm,98
Selo,445
Selp,2
Selplg,3290
Selt,13915
Sema3a,0
Sema3b,149
Sema3c,0
Sema3d,0
Sema3e,0
Sema3f,441
Sema3g,316
Sema4a,694
Sema4b,1390
Sema4c,263
Sema4d,5591
Sema4f,0
Sema4g,526
Sema5a,4
Sema5b,2
Sema6a,0
Sema6b,273
Sema6c,130
Sema6d,0
Sema7a,3036
Senp1,3821
Senp2,4670
Senp3,6671
Senp5,7768
Senp6,15178
Senp7,2460
Senp8,1414
Sep15,15548
Sephs1,3567
Sephs2,9877
Sepn1,1888
Sepp1,13
Sepsecs,886
Sept1,3735
Sept10,783
Sept11,18564
Sept12,0
Sept14,5
Sept2,11294
Sept3,2
Sept4,0
Sept5,0
Sept6,13230
Sept7,10423
Sept8,1840
Sept9,3614
Sepw1,1727
Serac1,883
Serbp1,43866
Serf1,0
Serf2,1246
Sergef,1181
Serhl,1084
Serinc1,7902
Serinc2,0
Serinc3,70219
Serinc4,133
Serinc5,485
Serp1,49785
Serp2,0
Serpina10,0
Serpina11,25
Serpina12,0
Serpina1a,0
Serpina1b,0
Serpina1c,0
Serpina1d,0
Serpina1e,2
Serpina1f,0
Serpina3a,0
Serpina3b,0
Serpina3c,0
Serpina3e-ps,8
Serpina3f,24
Serpina3g,1664
Serpina3h,0
Serpina3i,0
Serpina3j,0
Serpina3k,0
Serpina3m,0
Serpina3n,0
Serpina4-ps1,0
Serpina5,0
Serpina6,0
Serpina7,0
Serpina9,0
Serpinb10,0
Serpinb11,0
Serpinb12,0
Serpinb13,0
Serpinb1a,2639
Serpinb1b,32
Serpinb1c,54
Serpinb2,0
Serpinb3a,0
Serpinb3b,0
Serpinb3c,0
Serpinb3d,0
Serpinb5,0
Serpinb6a,620
Serpinb6b,4696
Serpinb6c,0
Serpinb6d,0
Serpinb6e,0
Serpinb7,3
Serpinb8,8
Serpinb9,1717
Serpinb9b,2
Serpinb9c,0
Serpinb9d,0
Serpinb9e,0
Serpinb9f,2
Serpinb9g,0
Serpinc1,1862
Serpind1,65
Serpine1,38
Serpine2,6
Serpine3,7
Serpinf1,1094
Serpinf2,9
Serping1,0
Serpinh1,10
Serpini1,14
Serpini2,0
Sertad1,453
Sertad2,5142
Sertad3,68
Sertad4,0
Sertm1,0
Sesn1,2697
Sesn2,8085
Sesn3,1610
Sestd1,0
Set,40371
Setbp1,2999
Setd1a,9344
Setd1b,4463
Setd2,22111
Setd3,4824
Setd4,803
Setd5,14666
Setd6,748
Setd7,9042
Setd8,13692
Setdb1,7735
Setdb2,341
Setmar,111
Setx,11856
Sez6,3
Sez6l,35
Sez6l2,1101
Sf1,19172
Sf3a1,13352
Sf3a2,3814
Sf3a3,6680
Sf3b1,23583
Sf3b2,18056
Sf3b3,24455
Sf3b4,3447
Sf3b5,1489
Sf3b6,2355
Sfi1,671
Sfmbt1,3165
Sfmbt2,0
Sfn,177
Sfpq,38173
Sfr1,7195
Sfrp1,0
Sfrp2,0
Sfrp4,0
Sfrp5,0
Sfswap,4696
Sft2d1,737
Sft2d2,13287
Sft2d3,350
Sfta2,0
Sftpa1,0
Sftpb,0
Sftpc,0
Sftpd,0
Sfxn1,8867
Sfxn2,752
Sfxn3,1297
Sfxn4,266
Sfxn5,173
Sgca,0
Sgcb,630
Sgcd,0
Sgce,1
Sgcg,0
Sgcz,0
Sgip1,292
Sgk1,14
Sgk2,0
Sgk3,3002
Sgms1,1344
Sgms2,0
Sgol1,4177
Sgol2a,3166
Sgol2b,0
Sgpl1,16882
Sgpp1,2816
Sgpp2,2
Sgsh,411
Sgsm1,13
Sgsm2,780
Sgsm3,923
Sgta,3734
Sgtb,747
Sh2b1,5661
Sh2b2,980
Sh2b3,6225
Sh2d1a,0
Sh2d1b1,17
Sh2d1b2,0
Sh2d2a,6342
Sh2d3c,2414
Sh2d4a,67
Sh2d4b,118
Sh2d5,34
Sh2d6,159
Sh2d7,54
Sh3bgr,2
Sh3bgrl,11261
Sh3bgrl2,2
Sh3bgrl3,1231
Sh3bp1,1871
Sh3bp2,686
Sh3bp4,0
Sh3bp5,17768
Sh3bp5l,1556
Sh3d19,17
Sh3d21,27
Sh3d2c-ps1,0
Sh3gl1,2584
Sh3gl2,0
Sh3gl3,0
Sh3glb1,9125
Sh3glb2,1114
Sh3kbp1,10490
Sh3pxd2a,2366
Sh3pxd2b,11347
Sh3rf1,5356
Sh3rf2,0
Sh3rf3,3
Sh3tc1,867
Sh3tc2,0
Sh3yl1,14
Shank1,31
Shank2,0
Shank3,0
Sharpin,1323
Shb,2254
Shbg,0
Shc1,3101
Shc2,0
Shc3,0
Shc4,78
Shcbp1,2299
Shcbp1l,44
Shd,53
She,0
Shf,142
Shfm1,4558
Shh,0
Shisa2,9
Shisa3,0
Shisa4,4
Shisa5,4953
Shisa6,0
Shisa7,2
Shisa8,5313
Shisa9,0
Shkbp1,803
Shmt1,4098
Shmt2,21328
Shoc2,4211
Shox2,2
Shpk,0
Shprh,3357
Shq1,1716
Shroom1,0
Shroom2,0
Shroom3,4
Shroom4,2
Siae,458
Siah1-ps1,0
Siah1-ps2,1
Siah1a,1009
Siah1b,1326
Siah2,7598
Siah3,0
Sidt1,6
Sidt2,8678
Sigirr,769
Siglec1,3
Siglec15,0
Siglece,2
Siglecf,25
Siglecg,2004
Siglech,29
Sigmar1,2253
Sik1,19719
Sik2,1198
Sik3,5815
Sike1,1705
Sil1,1535
Sim1,139
Sim2,0
Simc1,2950
Sin3a,7275
Sin3b,5017
Sipa1,3483
Sipa1l1,4981
Sipa1l2,948
Sipa1l3,2222
Sirpa,2663
Sirpb1a,0
Sirpb1b,0
Sirt1,5171
Sirt2,2150
Sirt3,540
Sirt4,303
Sirt5,406
Sirt6,1289
Sirt7,1024
Sis,5
Sit1,314
Siva1,1504
Six1,4992
Six2,3
Six3,0
Six3os1,0
Six4,1068
Six5,178
Six6,0
Ska1,572
Ska2,0
Ska3,3478
Skap1,1
Skap2,2593
Ski,1937
Skida1,145
Skil,10881
Skint1,0
Skint10,0
Skint11,0
Skint2,0
Skint3,0
Skint4,0
Skint5,0
Skint6,0
Skint7,0
Skint8,0
Skint9,0
Skiv2l,0
Skiv2l2,8645
Skor1,10
Skor2,0
Skp1a,7256
Skp2,4538
Sla,4976
Sla2,1023
Slain1,6
Slain1os,0
Slain2,3991
Slamf1,129
Slamf6,2976
Slamf7,1100
Slamf8,0
Slamf9,2930
Slbp,4489
Slc10a1,29
Slc10a2,0
Slc10a3,549
Slc10a3-ubl4,2
Slc10a4,4
Slc10a5,2
Slc10a6,0
Slc10a7,2062
Slc11a1,551
Slc11a2,2025
Slc12a1,0
Slc12a2,3890
Slc12a3,13
Slc12a4,933
Slc12a5,173
Slc12a6,2848
Slc12a7,445
Slc12a8,1710
Slc12a9,1240
Slc13a1,0
Slc13a2,0
Slc13a2os,0
Slc13a3,7
Slc13a4,2
Slc13a5,0
Slc14a1,6
Slc14a2,0
Slc15a1,50
Slc15a2,928
Slc15a3,7801
Slc15a4,1663
Slc15a5,0
Slc16a1,11039
Slc16a10,0
Slc16a11,0
Slc16a12,0
Slc16a13,0
Slc16a14,235
Slc16a2,0
Slc16a3,97
Slc16a4,23
Slc16a5,0
Slc16a6,1209
Slc16a7,0
Slc16a8,162
Slc16a9,2
Slc17a1,0
Slc17a2,0
Slc17a3,0
Slc17a4,6
Slc17a5,1109
Slc17a6,0
Slc17a7,6
Slc17a8,3
Slc17a9,1045
Slc18a1,66
Slc18a2,260
Slc18a3,2
Slc18b1,7
Slc19a1,3017
Slc19a2,733
Slc19a3,11
Slc1a1,0
Slc1a2,102
Slc1a3,89
Slc1a4,10413
Slc1a5,10919
Slc1a6,0
Slc1a7,0
Slc20a1,6104
Slc20a2,2230
Slc22a1,20
Slc22a12,29
Slc22a13,0
Slc22a13b-ps,2
Slc22a14,0
Slc22a15,0
Slc22a16,0
Slc22a17,132
Slc22a18,62
Slc22a19,0
Slc22a2,0
Slc22a20,0
Slc22a21,2
Slc22a22,0
Slc22a23,6
Slc22a26,0
Slc22a27,0
Slc22a28,0
Slc22a29,0
Slc22a3,0
Slc22a30,0
Slc22a4,0
Slc22a5,483
Slc22a6,0
Slc22a7,0
Slc22a8,0
Slc23a1,346
Slc23a2,4296
Slc23a3,8
Slc24a1,26
Slc24a2,23
Slc24a3,0
Slc24a4,320
Slc24a5,0
Slc25a1,0
Slc25a10,525
Slc25a11,1
Slc25a12,5825
Slc25a13,0
Slc25a14,296
Slc25a15,938
Slc25a16,943
Slc25a17,2910
Slc25a18,67
Slc25a19,13173
Slc25a2,0
Slc25a20,784
Slc25a21,0
Slc25a22,1384
Slc25a23,2989
Slc25a24,0
Slc25a25,1837
Slc25a26,575
Slc25a27,0
Slc25a28,1696
Slc25a29,101
Slc25a3,21428
Slc25a30,906
Slc25a31,0
Slc25a32,1591
Slc25a33,96
Slc25a34,170
Slc25a35,21
Slc25a36,4922
Slc25a37,5902
Slc25a38,700
Slc25a39,6415
Slc25a4,9461
Slc25a40,361
Slc25a41,6
Slc25a42,503
Slc25a43,81
Slc25a44,1802
Slc25a45,1319
Slc25a46,4816
Slc25a47,65
Slc25a48,0
Slc25a5,18758
Slc25a5-ps,0
Slc25a51,6717
Slc25a53,240
Slc25a54,0
Slc26a1,7
Slc26a10,121
Slc26a11,265
Slc26a2,1215
Slc26a3,15
Slc26a4,0
Slc26a5,23
Slc26a6,104
Slc26a7,8
Slc26a8,1
Slc26a9,60
Slc27a1,288
Slc27a2,0
Slc27a3,31
Slc27a4,849
Slc27a5,5
Slc27a6,0
Slc28a1,29
Slc28a2,1043
Slc28a3,0
Slc29a1,3786
Slc29a2,259
Slc29a3,4386
Slc29a4,0
Slc2a1,5805
Slc2a10,0
Slc2a12,0
Slc2a13,0
Slc2a2,0
Slc2a3,5674
Slc2a4,0
Slc2a4rg-ps,41
Slc2a5,3
Slc2a6,881
Slc2a7,4
Slc2a8,152
Slc2a9,125
Slc30a1,4131
Slc30a10,2
Slc30a2,1625
Slc30a3,0
Slc30a4,2195
Slc30a5,7640
Slc30a6,1036
Slc30a7,2322
Slc30a8,0
Slc30a9,2968
Slc31a1,4956
Slc31a2,486
Slc32a1,0
Slc33a1,2710
Slc34a1,1
Slc34a2,1
Slc34a3,0
Slc35a1,1301
Slc35a2,729
Slc35a3,5126
Slc35a4,4627
Slc35a5,564
Slc35b1,1248
Slc35b2,4008
Slc35b3,822
Slc35b4,1593
Slc35c1,2219
Slc35c2,3349
Slc35d1,2245
Slc35d2,456
Slc35d3,44
Slc35e1,3468
Slc35e2,2648
Slc35e3,905
Slc35e4,361
Slc35f1,2
Slc35f2,1
Slc35f3,31
Slc35f4,0
Slc35f5,690
Slc35f6,870
Slc35g1,1059
Slc35g2,3
Slc35g3,15
Slc36a1,688
Slc36a1os,2
Slc36a2,3
Slc36a3,38
Slc36a3os,87
Slc36a4,1699
Slc37a1,312
Slc37a2,824
Slc37a3,1482
Slc37a4,733
Slc38a1,26756
Slc38a10,6349
Slc38a11,2
Slc38a2,59455
Slc38a3,6
Slc38a4,0
Slc38a5,0
Slc38a6,547
Slc38a7,3966
Slc38a8,5
Slc38a9,1158
Slc39a1,3115
Slc39a1-ps,4
Slc39a10,6499
Slc39a11,1925
Slc39a12,0
Slc39a13,537
Slc39a14,5801
Slc39a2,8
Slc39a3,303
Slc39a4,1480
Slc39a5,6
Slc39a6,7491
Slc39a7,0
Slc39a8,10
Slc39a9,4065
Slc3a1,11
Slc3a2,27900
Slc40a1,0
Slc41a1,2104
Slc41a2,74
Slc41a3,24
Slc43a1,556
Slc43a2,851
Slc43a3,10051
Slc44a1,5364
Slc44a2,5953
Slc44a3,1
Slc44a4,0
Slc44a5,0
Slc45a1,0
Slc45a2,2
Slc45a3,2453
Slc45a4,2249
Slc46a1,121
Slc46a2,0
Slc46a3,231
Slc47a1,3228
Slc47a2,47
Slc48a1,1815
Slc4a1,2
Slc4a10,0
Slc4a11,14
Slc4a1ap,2721
Slc4a2,1398
Slc4a3,214
Slc4a4,0
Slc4a5,10
Slc4a7,3282
Slc4a8,516
Slc4a9,0
Slc50a1,1639
Slc51a,5
Slc51b,0
Slc52a2,890
Slc52a3,25
Slc5a1,4
Slc5a10,25
Slc5a11,4
Slc5a12,0
Slc5a2,7
Slc5a3,1097
Slc5a4a,0
Slc5a4b,2
Slc5a5,15
Slc5a6,1109
Slc5a7,0
Slc5a8,0
Slc5a9,177
Slc6a1,0
Slc6a11,0
Slc6a12,17
Slc6a13,663
Slc6a14,0
Slc6a15,0
Slc6a16,4
Slc6a17,0
Slc6a18,0
Slc6a19,5
Slc6a19os,0
Slc6a2,0
Slc6a20a,0
Slc6a20b,2
Slc6a3,2
Slc6a4,2
Slc6a5,4
Slc6a6,5081
Slc6a7,0
Slc6a8,10
Slc6a9,2947
Slc7a1,33840
Slc7a10,0
Slc7a11,7
Slc7a12,0
Slc7a13,0
Slc7a14,2
Slc7a15,5
Slc7a2,0
Slc7a3,5405
Slc7a4,0
Slc7a5,27562
Slc7a6,5044
Slc7a6os,2123
Slc7a7,5028
Slc7a8,0
Slc7a9,7
Slc8a1,0
Slc8a2,32
Slc8a3,9
Slc8b1,485
Slc9a1,1478
Slc9a2,0
Slc9a3,7
Slc9a3r1,2636
Slc9a3r2,950
Slc9a4,0
Slc9a5,290
Slc9a6,1172
Slc9a7,4198
Slc9a8,2613
Slc9a9,0
Slc9b1,10
Slc9b2,0
Slc9c1,0
Slco1a1,0
Slco1a4,0
Slco1a5,0
Slco1a6,0
Slco1b2,0
Slco1c1,0
Slco2a1,0
Slco2b1,10
Slco3a1,0
Slco4a1,1182
Slco4c1,0
Slco5a1,69
Slco6b1,0
Slco6c1,0
Slco6d1,0
Slfn1,0
Slfn10-ps,400
Slfn14,0
Slfn2,2079
Slfn3,4683
Slfn4,6
Slfn5,22
Slfn5os,4
Slfn8,60
Slfn9,0
