gene_id,Satrom-mRNA-30mC_ACTTGA_L003_001
Olfr570,0
Olfr571,0
Olfr572,0
Olfr574,0
Olfr575,0
Olfr576,0
Olfr577,0
Olfr578,0
Olfr58,0
Olfr582,0
Olfr583,0
Olfr584,0
Olfr585,0
Olfr586,0
Olfr589,0
Olfr59,0
Olfr591,0
Olfr592,0
Olfr593,0
Olfr594,0
Olfr596,0
Olfr597,0
Olfr598,0
Olfr599,0
Olfr6,0
Olfr60,0
Olfr600,0
Olfr601,0
Olfr603,0
Olfr605,0
Olfr606,0
Olfr607,0
Olfr608,0
Olfr609,0
Olfr61,0
Olfr610,0
Olfr611,0
Olfr612,0
Olfr613,0
Olfr615,0
Olfr616,0
Olfr617,0
Olfr618,0
Olfr619,0
Olfr62,0
Olfr620,0
Olfr621-ps1,0
Olfr622,0
Olfr623,0
Olfr624,0
Olfr628,0
Olfr629,0
Olfr63,0
Olfr630,0
Olfr631,0
Olfr632,0
Olfr633,0
Olfr635,0
Olfr638,0
Olfr639,0
Olfr64,0
Olfr640,0
Olfr641,0
Olfr642,0
Olfr643,0
Olfr644,0
Olfr645,0
Olfr646,0
Olfr648,0
Olfr649,0
Olfr65,0
Olfr651,0
Olfr652,0
Olfr653,0
Olfr654,0
Olfr655,0
Olfr656,0
Olfr657,0
Olfr658,0
Olfr659,0
Olfr66,0
Olfr661,0
Olfr663,0
Olfr665,0
Olfr666,0
Olfr667,0
Olfr668,0
Olfr669,0
Olfr67,0
Olfr670,0
Olfr671,0
Olfr672,0
Olfr675,0
Olfr676,0
Olfr677,0
Olfr678,0
Olfr679,0
Olfr68,0
Olfr681,0
Olfr683,0
Olfr684,0
Olfr685,0
Olfr686,0
Olfr687,0
Olfr688,0
Olfr689,0
Olfr69,0
Olfr690,0
Olfr691,0
Olfr692,0
Olfr693,0
Olfr694,0
Olfr695,0
Olfr697,0
Olfr698,0
Olfr699,0
Olfr70,4
Olfr700,0
Olfr701,0
Olfr702,0
Olfr703,0
Olfr704,0
Olfr705,0
Olfr706,0
Olfr707,0
Olfr71,0
Olfr710,0
Olfr711,0
Olfr713,0
Olfr714,0
Olfr715,0
Olfr716,0
Olfr720,0
Olfr722,0
Olfr723,0
Olfr724,0
Olfr725,0
Olfr726,0
Olfr727,0
Olfr728,0
Olfr729,0
Olfr73,0
Olfr730,0
Olfr731,0
Olfr732,0
Olfr733,0
Olfr734,0
Olfr735,0
Olfr736,0
Olfr738,0
Olfr739,0
Olfr74,0
Olfr740,0
Olfr741,0
Olfr742,0
Olfr743,0
Olfr744,0
Olfr745,0
Olfr746,0
Olfr747,0
Olfr748,0
Olfr749,0
Olfr75-ps1,0
Olfr750,0
Olfr76,0
Olfr761,0
Olfr763,0
Olfr764,0
Olfr765,0
Olfr766,0
Olfr767,0
Olfr768,0
Olfr769,0
Olfr77,0
Olfr770,0
Olfr771,0
Olfr772,0
Olfr773,0
Olfr774,0
Olfr775,0
Olfr776,0
Olfr777,0
Olfr779,0
Olfr78,0
Olfr780,0
Olfr781,0
Olfr782,0
Olfr784,0
Olfr785-ps1,0
Olfr786,0
Olfr787,0
Olfr788,0
Olfr790,0
Olfr791,0
Olfr792,0
Olfr794,0
Olfr796,0
Olfr798,0
Olfr799,0
Olfr8,0
Olfr800,0
Olfr801,0
Olfr802,0
Olfr803,0
Olfr804,0
Olfr805,0
Olfr806,0
Olfr807,0
Olfr808,0
Olfr809,0
Olfr810,0
Olfr811,0
Olfr812,0
Olfr813,0
Olfr814,0
Olfr815,0
Olfr816,0
Olfr818,0
Olfr819,0
Olfr820,0
Olfr821,0
Olfr822,0
Olfr823,0
Olfr824,0
Olfr825,0
Olfr826,0
Olfr827,0
Olfr828,0
Olfr829,0
Olfr830,0
Olfr832,0
Olfr834,0
Olfr835,0
Olfr836,0
Olfr837,0
Olfr843,0
Olfr845,0
Olfr846,0
Olfr847,0
Olfr849,0
Olfr850,0
Olfr851,0
Olfr853,0
Olfr854,0
Olfr855,0
Olfr856-ps1,8
Olfr857,5
Olfr859,0
Olfr860,0
Olfr862,0
Olfr866,0
Olfr867,0
Olfr868,0
Olfr869,0
Olfr870,0
Olfr871,0
Olfr872,0
Olfr873,0
Olfr874,0
Olfr875,0
Olfr876,0
Olfr877,0
Olfr878,0
Olfr881,0
Olfr883,0
Olfr884,0
Olfr885,0
Olfr887,0
Olfr888,0
Olfr889,0
Olfr890,0
Olfr891,0
Olfr893,0
Olfr894,0
Olfr895,0
Olfr898,0
Olfr9,0
Olfr90,0
Olfr901,0
Olfr902,0
Olfr904,0
Olfr905,0
Olfr906,0
Olfr907,0
Olfr908,0
Olfr91,0
Olfr910,0
Olfr911-ps1,0
Olfr912,0
Olfr913,0
Olfr914,0
Olfr915,0
Olfr916,0
Olfr917,0
Olfr918,0
Olfr919,0
Olfr92,0
Olfr920,18
Olfr921,2
Olfr922,0
Olfr923,0
Olfr924,0
Olfr926,0
Olfr93,0
Olfr930,0
Olfr933,0
Olfr934,0
Olfr935,0
Olfr936,0
Olfr937,0
Olfr938,0
Olfr94,0
Olfr943,0
Olfr944,0
Olfr945,0
Olfr947-ps1,0
Olfr948,0
Olfr95,0
Olfr951,0
Olfr952,0
Olfr954,0
Olfr955,0
Olfr957,0
Olfr958,0
Olfr959,0
Olfr96,0
Olfr960,0
Olfr961,0
Olfr963,0
Olfr965,0
Olfr967,0
Olfr968,0
Olfr969,0
Olfr97,0
Olfr970,0
Olfr971,0
Olfr972,0
Olfr974,0
Olfr975,0
Olfr976,0
Olfr978,0
Olfr979,0
Olfr98,0
Olfr980,0
Olfr981,0
Olfr982,0
Olfr983,0
Olfr984,0
Olfr985,0
Olfr986,0
Olfr987,0
Olfr988,0
Olfr99,0
Olfr992,0
Olfr993,0
Olfr994,0
Olfr995,0
Olfr996,0
Olfr998,0
Olig1,0
Olig2,0
Olig3,8
Olr1,0
Oma1,1406
Omd,4
Omg,3
Omp,0
Omt2a,0
Omt2b,0
Onecut1,0
Onecut2,0
Onecut3,86
Ooep,0
Oog1,0
Oog2,0
Oog3,0
Oog4,0
Oosp1,89
Oosp2,6
Oosp3,0
Opa1,8420
Opa3,1294
Opalin,2
Opcml,0
Ophn1,0
Oplah,107
Opn1mw,0
Opn1sw,6
Opn3,237
Opn4,0
Opn5,0
Oprd1,0
Oprk1,0
Oprl1,15
Oprm1,0
Optc,0
Optn,5129
Orai1,833
Orai2,1049
Orai2-ps,8
Orai3,559
Oraov1,276
Orc1,2126
Orc2,7658
Orc3,5492
Orc4,3457
Orc5,2735
Orc6,3763
Orly,0
Orm1,0
Orm2,22
Orm3,31
Ormdl1,1636
Ormdl2,450
Ormdl3,1051
Os9,5857
Osbp,6332
Osbp2,0
Osbpl10,17
Osbpl11,4084
Osbpl1a,912
Osbpl2,2684
Osbpl3,436
Osbpl5,239
Osbpl6,0
Osbpl7,1630
Osbpl8,12156
Osbpl9,4856
Oscar,8
Oscp1,563
Oser1,943
Osgep,2076
Osgepl1,923
Osgin1,1810
Osgin2,4734
Osm,402
Osmr,0
Osr1,0
Osr2,0
Ost4,1447
Ostc,6484
Ostf1,2500
Ostm1,1861
Ostn,23
Otc,0
Otoa,0
Otof,10
Otog,0
Otogl,0
Otol1,0
Otop1,0
Otop2,2
Otop3,0
Otor,0
Otos,9
Otp,0
Ott,0
Otub1,4885
Otub2,1424
Otud1,79
Otud3,610
Otud4,15586
Otud5,9660
Otud6a,1
Otud6b,5049
Otud7a,0
Otud7b,5920
Otulin,2001
Otx1,0
Otx2,0
Otx2os1,0
Ovca2,1186
Ovch2,0
Ovgp1,136
Ovol1,1
Ovol2,0
Ovol3,129
Oxa1l,6474
Oxct1,22129
Oxct2a,2
Oxct2b,0
Oxgr1,0
Oxld1,218
Oxnad1,4515
Oxr1,2502
Oxsm,1477
Oxsr1,4407
Oxt,5
Oxtr,0
P2rx1,0
P2rx2,98
P2rx3,15178
P2rx4,510
P2rx5,0
P2rx6,0
P2rx7,775
P2ry1,0
P2ry10,3525
P2ry12,15
P2ry13,16
P2ry14,23
P2ry2,514
P2ry4,10
P2ry6,10
P3h1,3095
P3h2,4
P3h3,49
P3h4,2
P4ha1,2897
P4ha2,129
P4ha3,0
P4hb,20452
P4htm,811
Pa2g4,29772
Pabpc1,136067
Pabpc1l,2
Pabpc1l2b-ps,0
Pabpc2,0
Pabpc4,20715
Pabpc4l,0
Pabpc5,0
Pabpc6,0
Pabpn1,12003
Pabpn1l,27
Pacrg,0
Pacrgl,706
Pacs1,2091
Pacs2,991
Pacsin1,1
Pacsin2,6472
Pacsin3,272
Padi1,0
Padi2,2
Padi3,10
Padi4,0
Padi6,1
Paf1,3650
Pafah1b1,15531
Pafah1b2,13171
Pafah1b3,969
Pafah2,1210
Pag1,0
Pagr1a,1601
Pah,0
Paics,15163
Paip1,3593
Paip2,8068
Paip2b,3332
Pak1,0
Pak1ip1,2974
Pak2,13198
Pak3,0
Pak4,1315
Pak6,44
Pak7,0
Palb2,482
Pald1,586
Palld,76
Palm,1022
Palm2,2
Palm3,38
Palmd,0
Pam,2
Pam16,588
Pamr1,38
Pan2,2992
Pan3,4838
Panct2,0
Pank1,0
Pank2,1638
Pank3,8014
Pank4,1994
Pantr1,0
Pantr2,0
Panx1,1275
Panx2,2
Panx3,0
Paox,1088
Papd4,4270
Papd5,6698
Papd7,1804
Papl,0
Papln,345
Papola,13739
Papolb,0
Papolg,2261
Pappa,0
Pappa2,674
Papss1,1113
Papss2,251
Paqr3,428
Paqr4,325
Paqr5,50
Paqr6,4
Paqr7,232
Paqr8,8
Paqr9,0
Pard3,14
Pard3b,2655
Pard3bos1,0
Pard6a,321
Pard6b,493
Pard6g,4991
Parg,7716
Park2,0
Park7,1294
Parl,5294
Parm1,1208
Parn,6532
Parp1,30596
Parp10,1953
Parp11,908
Parp12,0
Parp14,1194
Parp16,343
Parp2,5068
Parp3,782
Parp4,4461
Parp6,607
Parp8,0
Parp9,2245
Parpbp,1469
Pars2,448
Parva,0
Parvb,105
Parvg,10458
Pask,2574
Pate2,3
Pate4,1
Patl1,5432
Patl2,18
Patz1,4352
Paupar,0
Pawr,0
Pax1,0
Pax2,3
Pax3,0
Pax4,0
Pax5,10696
Pax6,27
Pax6os1,2
Pax7,0
Pax8,2
Pax9,0
Paxbp1,6752
Paxip1,4163
Pbdc1,2395
Pbk,3367
Pbld1,2
Pbld2,23
Pbp2,0
Pbrm1,16691
Pbsn,0
Pbx1,2
Pbx2,0
Pbx3,851
Pbx4,75
Pbxip1,3646
Pcbd1,697
Pcbd2,533
Pcbp1,17477
Pcbp2,58805
Pcbp3,0
Pcbp4,1520
Pcca,4778
Pccb,2260
Pcdh1,0
Pcdh10,0
Pcdh11x,0
Pcdh12,3
Pcdh15,0
Pcdh17,0
Pcdh18,0
Pcdh19,0
Pcdh20,0
Pcdh7,0
Pcdh8,0
Pcdh9,0
Pcdha1,1
Pcdha10,0
Pcdha11,0
Pcdha12,0
Pcdha2,0
Pcdha3,0
Pcdha4,0
Pcdha4-g,0
Pcdha5,0
Pcdha6,0
Pcdha6-g,0
Pcdha7,0
Pcdha7-g,0
Pcdha8,0
Pcdha9,0
Pcdhac1,0
Pcdhac2,0
Pcdhb1,0
Pcdhb10,0
Pcdhb11,2
Pcdhb12,4
Pcdhb13,0
Pcdhb14,5
Pcdhb15,0
Pcdhb16,44
Pcdhb17,42
Pcdhb18,8
Pcdhb19,5
Pcdhb2,0
Pcdhb20,7
Pcdhb21,21
Pcdhb22,59
Pcdhb3,0
Pcdhb4,0
Pcdhb5,3
Pcdhb6,0
Pcdhb7,0
Pcdhb8,0
Pcdhb9,0
Pcdhga1,28
Pcdhga10,0
Pcdhga11,2
Pcdhga12,4
Pcdhga2,4
Pcdhga3,4
Pcdhga4,4
Pcdhga5,2
Pcdhga6,6
Pcdhga7,0
Pcdhga8,23
Pcdhga9,0
Pcdhgb1,2
Pcdhgb2,28
Pcdhgb4,2
Pcdhgb5,4
Pcdhgb6,10
Pcdhgb7,64
Pcdhgb8,13
Pcdhgc3,2
Pcdhgc4,67
Pcdhgc5,9
Pced1a,1182
Pced1b,2513
Pcf11,10787
Pcgf1,343
Pcgf2,1364
Pcgf3,2410
Pcgf5,479
Pcgf6,3416
Pcid2,2476
Pcif1,1968
Pck1,0
Pck2,13420
Pclo,0
Pcm1,7762
Pcmt1,2999
Pcmtd1,4626
Pcmtd2,3742
Pcna,11840
Pcna-ps2,15
Pcnp,3523
Pcnt,5224
Pcnx,8419
Pcnxl2,2
Pcnxl3,2480
Pcnxl4,343
Pcolce,82
Pcolce2,0
Pcp2,0
Pcp4,0
Pcp4l1,0
Pcsk1,0
Pcsk1n,0
Pcsk2,0
Pcsk2os1,0
Pcsk2os2,0
Pcsk4,118
Pcsk5,0
Pcsk6,0
Pcsk7,1386
Pcsk9,1
Pctp,1366
Pcx,1840
Pcyox1,1159
Pcyox1l,542
Pcyt1a,7410
Pcyt1b,43
Pcyt2,2218
Pdap1,4795
Pdc,0
Pdcd1,627
Pdcd10,1602
Pdcd11,12173
Pdcd1lg2,57
Pdcd2,1888
Pdcd2l,1475
Pdcd4,6220
Pdcd5,2541
Pdcd6,2808
Pdcd6ip,9303
Pdcd7,1500
Pdcl,4264
Pdcl2,0
Pdcl3,2419
Pddc1,1179
Pde10a,4
Pde11a,0
Pde12,7479
Pde1a,0
Pde1b,2160
Pde1c,985
Pde2a,368
Pde3a,0
Pde3b,10120
Pde4a,823
Pde4b,3406
Pde4c,896
Pde4d,6
Pde4dip,3760
Pde5a,2
Pde6a,15
Pde6b,1
Pde6c,208
Pde6d,1190
Pde6g,0
Pde6h,1
Pde7a,9461
Pde7b,0
Pde8a,3644
Pde8b,479
Pde9a,2
Pdf,1838
Pdgfa,1458
Pdgfb,0
Pdgfc,0
Pdgfd,0
Pdgfra,0
Pdgfrb,266
Pdgfrl,0
Pdha1,6892
Pdha2,0
Pdhb,6160
Pdhx,363
Pdia2,3
Pdia3,20550
Pdia4,16657
Pdia5,0
Pdia6,20460
Pdik1l,1429
Pdilt,0
Pdk1,4175
Pdk2,3
Pdk3,5488
Pdk4,0
Pdlim1,30
Pdlim2,2093
Pdlim3,2
Pdlim4,12
Pdlim5,651
Pdlim7,1506
Pdp1,750
Pdp2,1927
Pdpk1,5931
Pdpn,0
Pdpr,4086
Pdrg1,1952
Pds5a,24807
Pds5b,7518
Pdss1,976
Pdss2,2050
Pdx1,2
Pdxdc1,6833
Pdxk,1889
Pdxk-ps,29
Pdxp,866
Pdyn,0
Pdzd11,1114
Pdzd2,919
Pdzd3,4
Pdzd4,184
Pdzd7,11
Pdzd8,9038
Pdzd9,6
Pdzk1,392
Pdzk1ip1,9
Pdzph1,0
Pdzrn3,0
Pdzrn4,0
Pea15a,2260
Pea15b,0
Peak1,5898
Peak1os,19
Pear1,46
Pebp1,8963
Pebp4,18
Pecam1,190
Pecr,1022
Pef1,0
Peg10,0
Peg12,0
Peg13,658
Peg3,0
Peg3os,0
Peli1,5255
Peli2,8
Peli3,4
Pelo,2138
Pelp1,0
Pemt,132
Penk,1
Peo1,3528
Pepd,1365
Per1,4889
Per2,2033
Per3,81
Peril,0
Perm1,189
Perp,0
Pes1,10761
Pet100,298
Pet117,0
Pet2,0
Pex1,1282
Pex10,434
Pex11a,511
Pex11b,1740
Pex11g,142
Pex12,2753
Pex13,5124
Pex14,259
Pex16,814
Pex19,2825
Pex2,2596
Pex26,352
Pex3,1346
Pex5,2444
Pex5l,4
Pex6,2553
Pex7,1332
Pf4,0
Pfas,8243
Pfdn1,2925
Pfdn2,2590
Pfdn4,993
Pfdn5,6838
Pfdn6,0
Pfkfb1,413
Pfkfb2,1737
Pfkfb3,3377
Pfkfb4,475
Pfkl,3882
Pfkm,2005
Pfkp,15384
Pfn1,10
Pfn2,1150
Pfn3,0
Pfn4,0
Pfpl,2
Pga5,0
Pgam1,3456
Pgam1-ps1,3
Pgam1-ps2,7
Pgam2,199
Pgam5,3336
Pgap1,916
Pgap2,582
Pgap3,369
Pgbd1,47
Pgbd5,216
Pgc,2
Pgd,401
Pgf,30
Pggt1b,5608
Pgk1,7482
Pgk1-ps3,0
Pgk1-rs7,2
Pgk2,17
Pgls,3941
Pglyrp1,17
Pglyrp2,332
Pglyrp3,0
Pglyrp4,0
Pgm1,1149
Pgm2,4010
Pgm2l1,1778
Pgm3,1818
Pgm5,4
Pgp,1086
Pgpep1,2572
Pgpep1l,10
Pgr,2
Pgr15l,0
Pgrmc1,6896
Pgrmc2,4382
Pgs1,1987
Phactr1,92
Phactr2,83
Phactr3,0
Phactr4,2521
Phax,7161
Phb,2260
Phb2,15227
Phc1,1265
Phc2,2009
Phc3,4543
Phex,2
Phf1,142
Phf10,17032
Phf11a,507
Phf11b,1965
Phf11c,735
Phf11d,51
Phf12,5404
Phf13,1705
Phf14,5357
Phf19,2626
Phf2,4808
Phf20,4168
Phf20l1,4590
Phf21a,4888
Phf21b,511
Phf23,1
Phf3,14494
Phf5a,3472
Phf6,6154
Phf7,2333
Phf8,3877
Phgdh,19428
Phgr1,0
Phip,13037
Phka1,0
Phka2,1327
Phkb,4801
Phkg1,29
Phkg2,758
Phlda1,489
Phlda2,0
Phlda3,26
Phldb1,1069
Phldb2,4
Phldb3,274
Phlpp1,13617
Phlpp2,3271
Phospho1,12
Phospho2,2176
Phox2a,0
Phox2b,0
Phpt1,2440
Phrf1,7625
Phtf1,1
Phtf1os,2
Phtf2,5008
Phxr4,0
Phyh,1868
Phyhd1,594
Phyhip,31
Phyhipl,0
Phykpl,1284
Pi15,0
Pi16,23
Pi4k2a,3291
Pi4k2b,1583
Pi4ka,12671
Pi4kb,2663
Pianp,8
Pias1,3044
Pias2,5429
Pias3,609
Pias4,1293
Pibf1,1970
Picalm,8913
Pick1,1485
Pid1,0
Pidd1,1192
Piezo1,6337
Piezo2,0
Pif1,390
Pifo,230
Piga,1388
Pigb,576
Pigc,786
Pigf,553
Pigg,2062
Pigh,324
Pigk,2283
Pigl,798
Pigm,5897
Pign,5513
Pigo,1696
Pigp,1067
Pigq,3194
Pigr,18
Pigs,2946
Pigt,3795
Pigu,2392
Pigv,245
Pigw,596
Pigx,892
Pigyl,386
Pigz,1859
Pih1d1,809
Pih1d2,53
Pih1d3,0
Pik3ap1,8492
Pik3c2a,5414
Pik3c2b,4164
Pik3c2g,0
Pik3c3,2703
Pik3ca,5411
Pik3cb,7
Pik3cd,560
Pik3cg,6062
Pik3ip1,728
Pik3r1,3076
Pik3r2,2125
Pik3r3,350
Pik3r4,3615
Pik3r5,1377
Pik3r6,3131
Pikfyve,8164
Pilra,6
Pilrb1,0
Pilrb2,0
Pim1,11271
Pim2,15141
Pim3,3511
Pin1,3240
Pin1rt1,0
Pin4,218
Pinc,0
Pink1,1379
Pinlyp,408
Pinx1,1433
Pip,0
Pip4k2a,4649
Pip4k2b,6715
Pip4k2c,2652
Pip5k1a,4357
Pip5k1b,1629
Pip5k1c,6675
Pip5kl1,11
Pipox,158
Pir,0
Pira1,86
Pira2,64
Pira6,0
Pirb,486
Pirt,0
Pisd,2605
Pisd-ps1,222
Pisd-ps2,41
Pisd-ps3,1573
Pithd1,3292
Pitpna,5670
Pitpnb,5371
Pitpnc1,2129
Pitpnm1,0
Pitpnm2,1586
Pitpnm2os1,0
Pitpnm3,47
Pitrm1,6543
Pitx1,0
Pitx2,2
Pitx3,0
Piwil1,0
Piwil2,593
Piwil4,10
Pja1,3504
Pja2,4405
Pkd1,3879
Pkd1l1,0
Pkd1l2,12
Pkd1l3,1749
Pkd2,2
Pkd2l1,4
Pkd2l2,77
Pkdcc,417
Pkdrej,0
Pkhd1,1
Pkhd1l1,8
Pkia,0
Pkib,0
Pkig,4734
Pklr,11
Pkm,46597
Pkmyt1,1745
Pkn1,4108
Pkn2,8649
Pkn3,457
Pknox1,2453
Pknox2,5
Pkp1,0
Pkp2,469
Pkp3,826
Pkp4,0
Pla1a,716
Pla2g10,0
Pla2g10os,0
Pla2g12a,1766
Pla2g12b,2
Pla2g15,856
Pla2g16,410
Pla2g1b,1
Pla2g2a,0
Pla2g2c,0
Pla2g2d,0
Pla2g2e,0
Pla2g2f,0
Pla2g3,2
Pla2g4a,0
Pla2g4b,6
Pla2g4c,226
Pla2g4d,1
Pla2g4e,0
Pla2g4f,19
Pla2g5,4
Pla2g6,2617
Pla2g7,0
Pla2r1,0
Plaa,8086
Plac1,0
Plac8,3273
Plac8l1,0
Plac9a,0
Plac9b,0
Plag1,77
Plagl1,180
Plagl2,10682
Plat,0
Plau,1569
Plaur,1628
Plb1,29
Plbd1,2
Plbd2,3025
Plcb1,0
Plcb2,5233
Plcb3,1474
Plcb4,0
Plcd1,4
Plcd3,114
Plcd4,23
Plce1,0
Plcg1,3049
Plcg2,12895
Plch1,386
Plch2,6
Plcl1,0
Plcl2,8844
Plcxd1,140
Plcxd2,0
Plcxd3,0
Plcz1,0
Pld1,0
Pld2,1
Pld3,1254
Pld4,6950
Pld5,0
Pld6,0
Pldi,0
Plec,6183
Plek,76218
Plek2,1
Plekha1,9
Plekha2,15925
Plekha3,1609
Plekha4,36
Plekha5,54
Plekha6,12
Plekha7,21
Plekha8,1389
Plekhb1,3
Plekhb2,2061
Plekhd1,2
Plekhd1os,0
Plekhf1,81
Plekhf2,5575
Plekhg1,52
Plekhg2,821
Plekhg3,18
Plekhg4,24
Plekhg5,433
Plekhg6,0
Plekhh1,319
Plekhh2,3
Plekhh3,566
Plekhj1,1840
Plekhm1,2306
Plekhm2,3357
Plekhm3,4365
Plekhn1,244
Plekho1,1102
Plekho2,6603
Plekhs1,0
Plet1,2
Plet1os,2
Plg,0
Plgrkt,1278
Plin1,12
Plin2,2017
Plin3,931
Plin4,7
Plin5,2
Plk-ps1,225
Plk1,2444
Plk2,19729
Plk3,2541
Plk4,3768
Plk5,2
Pllp,335
Pln,0
Plod1,105
Plod2,0
Plod3,1417
Plp1,145
Plp2,3798
Plrg1,3183
Pls1,29
Pls3,0
Plscr1,3627
Plscr2,31
Plscr3,389
Plscr4,4
Plscr5,0
Pltp,4
Plvap,21
Plxdc1,5
Plxdc2,0
Plxna1,9181
Plxna2,0
Plxna3,968
Plxna4,96
Plxna4os1,0
Plxnb1,3
Plxnb2,11254
Plxnb3,90
Plxnc1,8250
Plxnd1,4932
Pm20d1,36
Pm20d2,0
Pmaip1,4481
Pmch,10
Pmel,3128
Pmepa1,0
Pmf1,2302
Pmfbp1,0
Pmis2,0
Pml,4712
Pmm1,2031
Pmm2,1708
Pmp2,0
Pmp22,0
Pmpca,6196
Pmpcb,3065
Pms1,1794
Pms2,2321
Pmvk,1109
Pnck,0
Pnisr,5782
Pnkd,4414
Pnkp,751
Pnldc1,20
Pnlip,4
Pnliprp1,0
Pnliprp2,1
Pnma1,21
Pnma2,0
Pnma3,0
Pnma5,0
Pnmal1,16
Pnmal2,63
Pnmt,0
Pnn,13567
Pno1,4106
Pnoc,2
Pnp,3674
Pnp2,11
Pnpla1,0
Pnpla2,1400
Pnpla3,31
Pnpla5,0
Pnpla6,1026
Pnpla7,4612
Pnpla8,6312
Pnpo,1225
Pnpt1,5652
Pnrc1,3819
Pnrc2,2486
Poc1a,1066
Poc1b,1884
Poc5,1638
Podn,0
Podnl1,27
Podxl,6
Podxl2,10
Pof1b,2
Pofut1,3742
Pofut2,1075
Pogk,3233
Poglut1,2329
Pogz,6596
Pola1,6143
Pola2,4513
Polb,1811
Pold1,3933
Pold2,6267
Pold3,5776
Pold4,0
Poldip2,5307
Poldip3,7123
Pole,6829
Pole2,1072
Pole3,1903
Pole4,2970
Polg,4879
Polg2,298
Polh,3180
Poli,1557
Polk,1295
Poll,1827
Polm,172
Poln,41
Polq,4103
Polr1a,11900
Polr1b,10724
Polr1c,7373
Polr1d,5087
Polr1e,2038
Polr2a,24313
Polr2b,8882
Polr2c,2849
Polr2d,2571
Polr2e,5139
Polr2f,2104
Polr2g,2382
Polr2h,1646
Polr2i,641
Polr2j,1654
Polr2k,1082
Polr2l,430
Polr2m,11685
Polr3a,3878
Polr3b,4533
Polr3c,3536
Polr3d,3996
Polr3e,4053
Polr3f,3733
Polr3g,4519
Polr3gl,1057
Polr3h,2428
Polr3k,2405
Polrmt,1729
Pom121,11158
Pom121l12,0
Pom121l2,0
Pomc,39
Pomgnt1,1841
Pomgnt2,1
Pomk,1175
Pomp,3241
Pomt1,1298
Pomt2,1388
Pon1,2
Pon2,1050
Pon3,404
Pop1,4097
Pop4,2036
Pop5,1814
Pop7,1244
Popdc2,17
Popdc3,0
Por,2820
Porcn,0
Postn,0
Pot1a,4713
Pot1b,0
Poteg,0
Pou1f1,0
Pou2af1,14959
Pou2f1,8778
Pou2f2,5656
Pou2f3,110
Pou2f3-rs1,0
Pou3f1,0
Pou3f2,0
Pou3f3,0
Pou3f4,0
Pou4f1,5
Pou4f2,0
Pou4f3,0
Pou5f1,0
Pou5f2,0
Pou6f1,1277
Pou6f2,0
Pp2d1,4
Ppa1,3953
Ppa2,2576
Ppan,12785
Ppap2a,1186
Ppap2b,3
Ppap2c,288
Ppapdc1a,0
Ppapdc1b,1032
Ppapdc2,375
Ppapdc3,4
Ppara,0
Ppard,0
Pparg,0
Ppargc1a,0
Ppargc1b,2153
Ppat,9642
Ppbp,0
Ppcdc,2676
Ppcs,507
Ppdpf,989
Ppef1,2
Ppef2,678
Ppfia1,4422
Ppfia2,394
Ppfia3,86
Ppfia4,239
Ppfibp1,2088
Ppfibp2,6363
Pphln1,6049
Ppia,58343
Ppib,4489
Ppic,0
Ppid,10183
Ppie,1990
Ppif,4147
Ppifos,506
Ppig,13769
Ppih,1511
Ppil1,2582
Ppil2,3790
Ppil3,1027
Ppil4,4614
Ppil6,13
Ppip5k1,1091
Ppip5k2,8504
Ppl,2
Ppm1a,6707
Ppm1b,3459
Ppm1d,3184
Ppm1e,0
Ppm1f,6763
Ppm1g,13563
Ppm1h,9
Ppm1j,36
Ppm1k,996
Ppm1l,2
Ppm1m,1691
Ppm1n,1
Ppme1,1871
Ppox,1629
Ppp1ca,1
Ppp1cb,17657
Ppp1cc,4785
Ppp1r10,1000
Ppp1r11,1
Ppp1r12a,6510
Ppp1r12b,1026
Ppp1r12c,2635
Ppp1r13b,1145
Ppp1r13l,193
Ppp1r14a,7
Ppp1r14b,2494
Ppp1r14c,0
Ppp1r14d,0
Ppp1r15a,3602
Ppp1r15b,18398
Ppp1r16a,811
Ppp1r16b,18683
Ppp1r17,0
Ppp1r18,185
Ppp1r1a,34
Ppp1r1b,0
Ppp1r1c,14
Ppp1r2,2880
Ppp1r2-ps2,1
Ppp1r2-ps3,2
Ppp1r2-ps7,0
Ppp1r2-ps9,0
Ppp1r21,1619
Ppp1r26,0
Ppp1r27,0
Ppp1r32,15
Ppp1r35,204
Ppp1r36,12
Ppp1r37,2186
Ppp1r3a,0
Ppp1r3b,333
Ppp1r3c,0
Ppp1r3d,0
Ppp1r3e,126
Ppp1r3f,71
Ppp1r3fos,45
Ppp1r3g,2
Ppp1r42,4
Ppp1r7,4501
Ppp1r8,4791
Ppp1r9a,0
Ppp1r9b,3091
Ppp2ca,19453
Ppp2cb,3037
Ppp2r1a,6651
Ppp2r1b,4263
Ppp2r2a,15392
Ppp2r2b,316
Ppp2r2c,0
Ppp2r2cos,0
Ppp2r2d,3058
Ppp2r3a,431
Ppp2r3c,1355
Ppp2r3d,64
Ppp2r4,6992
Ppp2r5a,5199
Ppp2r5b,225
Ppp2r5c,5504
Ppp2r5d,4623
Ppp2r5e,4752
Ppp3ca,31404
Ppp3cb,7921
Ppp3cc,3762
Ppp3r1,12621
Ppp3r2,0
Ppp4c,4051
Ppp4r1,5915
Ppp4r1l-ps,263
Ppp4r2,17307
Ppp4r4,0
Ppp5c,6631
Ppp6c,3982
