gene_id,Satrom-mRNA-24hT_ATCACG_L002_001
LOC101055879,0
LOC101055888,1
LOC101055892,0
LOC101055894,9
LOC101055898,0
LOC101055899,3
LOC101055905,0
LOC101055907,191
LOC101055909,2
LOC101055912,0
LOC101055913,0
LOC101055915,0
LOC101055923,0
LOC101055939,9
LOC101055944,0
LOC101055951,0
LOC101055953,0
LOC101055959,0
LOC101055960,0
LOC101055968,0
LOC101055979,0
LOC101055980,3
LOC101055992,0
LOC101055995,0
LOC101056001,0
LOC101056014,448
LOC101056029,5
LOC101056032,0
LOC101056035,0
LOC101056046,0
LOC101056056,0
LOC101056073,2
LOC101056074,0
LOC101056075,0
LOC101056100,0
LOC101056106,94
LOC101056115,0
LOC101056120,0
LOC101056144,0
LOC101056159,0
LOC101056163,2
LOC101056169,0
LOC101056219,2
LOC101056221,5
LOC101056233,1
LOC101056240,1
LOC101056256,0
LOC101056259,0
LOC101056296,0
LOC101056300,0
LOC101056302,0
LOC101056303,0
LOC101056304,0
LOC101056305,0
LOC101056306,0
LOC101056308,0
LOC102238517,3
LOC102238518,0
LOC102238520,0
LOC102238523,2
LOC102238526,0
LOC102392594,0
LOC102631518,0
LOC102631527,5
LOC102631547,50
LOC102631555,0
LOC102631585,0
LOC102631612,0
LOC102631641,0
LOC102631653,11
LOC102631670,2
LOC102631676,0
LOC102631679,2
LOC102631691,0
LOC102631716,44
LOC102631726,0
LOC102631730,3
LOC102631735,0
LOC102631749,22
LOC102631757,0
LOC102631767,0
LOC102631780,0
LOC102631805,0
LOC102631806,2
LOC102631893,0
LOC102631912,2988
LOC102631924,6
LOC102631930,10
LOC102631940,0
LOC102631943,0
LOC102631952,1
LOC102631971,0
LOC102631977,0
LOC102631979,5
LOC102631982,0
LOC102631983,0
LOC102631992,0
LOC102631993,0
LOC102631995,0
LOC102632006,0
LOC102632016,2
LOC102632031,25
LOC102632050,0
LOC102632053,0
LOC102632063,0
LOC102632079,8
LOC102632096,1
LOC102632102,0
LOC102632113,0
LOC102632142,5
LOC102632156,0
LOC102632180,0
LOC102632213,0
LOC102632224,1
LOC102632231,0
LOC102632256,0
LOC102632278,1
LOC102632285,1
LOC102632291,0
LOC102632292,8
LOC102632302,0
LOC102632305,0
LOC102632319,0
LOC102632357,7
LOC102632367,0
LOC102632382,2
LOC102632383,0
LOC102632388,14
LOC102632402,0
LOC102632415,8
LOC102632416,50
LOC102632442,0
LOC102632463,0
LOC102632465,2
LOC102632476,0
LOC102632493,0
LOC102632504,0
LOC102632538,0
LOC102632541,7
LOC102632560,0
LOC102632594,0
LOC102632599,0
LOC102632622,0
LOC102632636,0
LOC102632661,0
LOC102632664,3
LOC102632678,1
LOC102632682,0
LOC102632690,0
LOC102632711,0
LOC102632714,0
LOC102632739,142
LOC102632761,0
LOC102632770,21
LOC102632778,46
LOC102632821,24
LOC102632883,0
LOC102632885,29
LOC102632901,6
LOC102632907,6
LOC102632931,0
LOC102632952,0
LOC102632957,0
LOC102632990,0
LOC102633000,0
LOC102633008,0
LOC102633032,1
LOC102633047,31
LOC102633050,0
LOC102633054,0
LOC102633076,0
LOC102633086,12
LOC102633149,0
LOC102633151,0
LOC102633156,0
LOC102633165,0
LOC102633176,2
LOC102633187,0
LOC102633190,18
LOC102633201,4
LOC102633210,18
LOC102633225,0
LOC102633230,0
LOC102633232,0
LOC102633239,0
LOC102633254,0
LOC102633266,0
LOC102633274,2
LOC102633277,0
LOC102633308,0
LOC102633312,0
LOC102633321,0
LOC102633322,0
LOC102633332,1
LOC102633345,2
LOC102633357,0
LOC102633363,0
LOC102633366,5
LOC102633425,0
LOC102633452,2
LOC102633456,2
LOC102633469,0
LOC102633472,3
LOC102633493,0
LOC102633497,0
LOC102633523,3
LOC102633541,0
LOC102633548,54
LOC102633553,0
LOC102633576,0
LOC102633584,0
LOC102633588,0
LOC102633596,8
LOC102633605,4
LOC102633627,13
LOC102633643,0
LOC102633655,0
LOC102633666,30
LOC102633671,3
LOC102633673,27
LOC102633677,0
LOC102633705,0
LOC102633724,0
LOC102633746,2
LOC102633753,0
LOC102633777,2
LOC102633783,0
LOC102633784,2
LOC102633786,42
LOC102633794,0
LOC102633800,0
LOC102633809,1
LOC102633813,0
LOC102633817,19
LOC102633833,2
LOC102633880,15
LOC102633881,0
LOC102633883,6
LOC102633890,0
LOC102633893,0
LOC102633907,0
LOC102633930,7
LOC102633938,0
LOC102633954,0
LOC102633973,35
LOC102634010,0
LOC102634018,0
LOC102634026,0
LOC102634042,0
LOC102634048,0
LOC102634058,0
LOC102634065,0
LOC102634072,0
LOC102634078,160
LOC102634082,0
LOC102634085,2
LOC102634090,0
LOC102634097,1
LOC102634098,0
LOC102634100,12
LOC102634128,4
LOC102634132,0
LOC102634135,0
LOC102634154,19
LOC102634168,0
LOC102634217,0
LOC102634226,0
LOC102634233,3
LOC102634259,0
LOC102634268,0
LOC102634284,0
LOC102634296,0
LOC102634300,7
LOC102634304,0
LOC102634312,0
LOC102634314,0
LOC102634324,0
LOC102634333,352
LOC102634340,2
LOC102634348,0
LOC102634349,0
LOC102634350,0
LOC102634388,0
LOC102634389,0
LOC102634401,0
LOC102634429,0
LOC102634439,0
LOC102634459,1
LOC102634462,2
LOC102634481,0
LOC102634483,5
LOC102634486,1
LOC102634495,0
LOC102634499,0
LOC102634502,0
LOC102634525,0
LOC102634529,0
LOC102634532,0
LOC102634533,7
LOC102634581,166
LOC102634584,0
LOC102634585,10
LOC102634683,186
LOC102634703,0
LOC102634709,18
LOC102634716,10
LOC102634730,0
LOC102634733,2
LOC102634745,0
LOC102634805,4
LOC102634812,0
LOC102634827,0
LOC102634835,10
LOC102634841,14
LOC102634852,0
LOC102634854,2
LOC102634861,0
LOC102634872,0
LOC102634873,0
LOC102634887,0
LOC102634900,0
LOC102634904,7
LOC102634918,1
LOC102634924,0
LOC102634956,22
LOC102634968,2
LOC102634999,2
LOC102635036,0
LOC102635048,24
LOC102635067,0
LOC102635075,10
LOC102635089,0
LOC102635122,6
LOC102635127,68
LOC102635133,8
LOC102635138,37
LOC102635150,0
LOC102635154,10
LOC102635161,0
LOC102635164,1
LOC102635165,0
LOC102635169,2
LOC102635198,0
LOC102635200,0
LOC102635219,0
LOC102635245,0
LOC102635252,0
LOC102635261,0
LOC102635273,6
LOC102635282,18
LOC102635322,0
LOC102635339,0
LOC102635341,20
LOC102635349,0
LOC102635386,8
LOC102635389,0
LOC102635394,10
LOC102635398,0
LOC102635400,1
LOC102635409,0
LOC102635410,0
LOC102635411,0
LOC102635423,0
LOC102635430,0
LOC102635439,0
LOC102635450,1
LOC102635467,0
LOC102635469,1
LOC102635492,0
LOC102635502,0
LOC102635514,0
LOC102635521,4
LOC102635527,1
LOC102635529,0
LOC102635554,0
LOC102635566,1
LOC102635572,0
LOC102635638,16
LOC102635658,0
LOC102635659,0
LOC102635660,0
LOC102635661,1
LOC102635682,0
LOC102635705,0
LOC102635707,0
LOC102635713,0
LOC102635714,2
LOC102635720,0
LOC102635732,0
LOC102635760,0
LOC102635781,113
LOC102635783,0
LOC102635786,1
LOC102635801,1
LOC102635833,0
LOC102635844,8
LOC102635863,0
LOC102635871,2
LOC102635879,2
LOC102635893,3
LOC102635903,0
LOC102635912,32
LOC102635931,0
LOC102635948,60
LOC102635960,0
LOC102635990,6
LOC102635992,0
LOC102635997,9
LOC102636011,25
LOC102636016,0
LOC102636024,0
LOC102636026,0
LOC102636028,0
LOC102636037,6
LOC102636041,0
LOC102636048,50
LOC102636055,5
LOC102636060,0
LOC102636101,35
LOC102636110,0
LOC102636124,1
LOC102636129,0
LOC102636142,0
LOC102636156,0
LOC102636158,5
LOC102636160,0
LOC102636183,0
LOC102636203,0
LOC102636231,0
LOC102636233,0
LOC102636254,0
LOC102636255,18
LOC102636261,0
LOC102636284,0
LOC102636299,15
LOC102636300,2
LOC102636309,11
LOC102636313,1
LOC102636317,1
LOC102636338,16
LOC102636340,0
LOC102636349,0
LOC102636352,0
LOC102636357,0
LOC102636360,3
LOC102636367,2
LOC102636379,0
LOC102636380,0
LOC102636393,10
LOC102636406,0
LOC102636414,0
LOC102636417,56
LOC102636462,2
LOC102636463,35
LOC102636478,7
LOC102636514,8
LOC102636530,0
LOC102636551,0
LOC102636558,11
LOC102636563,0
LOC102636566,0
LOC102636581,0
LOC102636584,0
LOC102636590,0
LOC102636631,0
LOC102636664,0
LOC102636666,0
LOC102636700,1
LOC102636707,0
LOC102636733,1
LOC102636734,22
LOC102636741,0
LOC102636776,0
LOC102636777,0
LOC102636784,0
LOC102636792,0
LOC102636795,0
LOC102636808,0
LOC102636815,27
LOC102636828,0
LOC102636841,0
LOC102636852,0
LOC102636873,2
LOC102636894,10
LOC102636896,0
LOC102636900,0
LOC102636907,9
LOC102636908,0
LOC102636948,0
LOC102636949,0
LOC102636988,0
LOC102636989,0
LOC102637001,0
LOC102637012,2
LOC102637021,0
LOC102637048,0
LOC102637049,5
LOC102637070,0
LOC102637094,0
LOC102637097,3
LOC102637099,0
LOC102637129,10
LOC102637163,0
LOC102637181,4
LOC102637192,0
LOC102637200,0
LOC102637219,11
LOC102637234,0
LOC102637269,5
LOC102637278,0
LOC102637283,15
LOC102637286,0
LOC102637288,0
LOC102637312,0
LOC102637316,0
LOC102637322,0
LOC102637336,0
LOC102637354,6
LOC102637366,0
LOC102637390,0
LOC102637393,0
LOC102637409,0
LOC102637411,0
LOC102637412,0
LOC102637417,0
LOC102637418,0
LOC102637419,0
LOC102637469,0
LOC102637483,7
LOC102637484,0
LOC102637488,0
LOC102637491,0
LOC102637495,0
LOC102637515,0
LOC102637532,6
LOC102637542,0
LOC102637566,1
LOC102637572,28
LOC102637577,0
LOC102637578,0
LOC102637606,0
LOC102637615,0
LOC102637637,0
LOC102637646,0
LOC102637691,0
LOC102637711,0
LOC102637719,6
LOC102637720,0
LOC102637742,0
LOC102637743,0
LOC102637749,0
LOC102637755,0
LOC102637763,7
LOC102637775,1
LOC102637781,344
LOC102637792,8
LOC102637806,0
LOC102637808,2
LOC102637811,0
LOC102637814,0
LOC102637815,2
LOC102637827,0
LOC102637838,0
LOC102637839,0
LOC102637854,0
LOC102637863,0
LOC102637873,4
LOC102637878,27
LOC102637882,0
LOC102637912,0
LOC102637921,0
LOC102637947,0
LOC102637953,7
LOC102637959,0
LOC102637966,19
LOC102637985,5
LOC102638002,0
LOC102638003,6
LOC102638008,0
LOC102638047,603
LOC102638055,3
LOC102638083,0
LOC102638085,0
LOC102638089,0
LOC102638110,0
LOC102638116,0
LOC102638150,119
LOC102638167,5
LOC102638183,0
LOC102638184,4
LOC102638190,0
LOC102638195,1
LOC102638199,0
LOC102638201,0
LOC102638254,0
LOC102638255,8
LOC102638263,0
LOC102638268,3
LOC102638276,0
LOC102638295,2
LOC102638322,34
LOC102638335,0
LOC102638344,8
LOC102638359,3
LOC102638361,21
LOC102638388,0
LOC102638389,11
LOC102638412,5
LOC102638435,36
LOC102638439,0
LOC102638442,0
LOC102638448,19
LOC102638454,0
LOC102638465,0
LOC102638466,4
LOC102638515,0
LOC102638521,7
LOC102638555,61
LOC102638590,2
LOC102638599,0
LOC102638624,0
LOC102638662,0
LOC102638670,0
LOC102638671,0
LOC102638674,1
LOC102638694,5
LOC102638700,0
LOC102638745,0
LOC102638754,37
LOC102638761,0
LOC102638773,0
LOC102638775,0
LOC102638785,0
LOC102638797,0
LOC102638848,0
LOC102638850,64
LOC102638878,0
LOC102638884,0
LOC102638885,0
LOC102638888,13
LOC102638890,0
LOC102638891,7
LOC102638903,0
LOC102638905,0
LOC102638913,0
LOC102638935,14
LOC102638940,196
LOC102638945,0
LOC102638962,0
LOC102638974,0
LOC102638985,0
LOC102638993,1
LOC102638999,1
LOC102639013,0
LOC102639021,0
LOC102639025,0
LOC102639037,0
LOC102639040,0
LOC102639044,27
LOC102639054,0
LOC102639067,2
LOC102639076,0
LOC102639091,0
LOC102639104,0
LOC102639109,1
LOC102639117,2
LOC102639127,93
LOC102639143,1
LOC102639145,3
LOC102639147,0
LOC102639163,0
LOC102639170,366
LOC102639172,0
LOC102639173,13
LOC102639182,133
LOC102639184,0
LOC102639187,0
LOC102639191,0
LOC102639204,0
LOC102639208,0
LOC102639245,0
LOC102639266,0
LOC102639315,0
LOC102639321,8
LOC102639337,0
LOC102639356,0
LOC102639376,0
LOC102639385,0
LOC102639412,212
LOC102639428,4
LOC102639429,0
LOC102639433,0
LOC102639451,0
LOC102639452,0
LOC102639453,0
LOC102639456,0
LOC102639470,0
LOC102639505,0
LOC102639511,978
LOC102639518,4
LOC102639543,1
LOC102639549,11
LOC102639567,0
LOC102639568,4
LOC102639584,0
LOC102639598,13
LOC102639603,0
LOC102639621,6
LOC102639645,0
LOC102639653,0
LOC102639672,0
LOC102639683,22
LOC102639688,4
LOC102639699,2
LOC102639700,0
LOC102639713,19
LOC102639719,0
LOC102639731,0
LOC102639758,0
LOC102639762,0
LOC102639794,0
LOC102639798,5
LOC102639811,0
LOC102639814,0
LOC102639847,0
LOC102639870,0
LOC102639882,0
LOC102639888,1
LOC102639894,0
LOC102639912,18
LOC102639915,0
LOC102639950,0
LOC102639958,0
LOC102639974,4
LOC102639979,13
LOC102639982,34
LOC102639987,0
LOC102640007,11
LOC102640024,1
LOC102640027,0
LOC102640035,0
LOC102640040,0
LOC102640042,0
LOC102640059,0
LOC102640067,12
LOC102640098,0
LOC102640103,0
LOC102640121,1
LOC102640133,256
LOC102640139,0
LOC102640140,0
LOC102640169,0
LOC102640171,12
LOC102640172,4
LOC102640199,6
LOC102640218,2
LOC102640226,78
LOC102640241,0
LOC102640250,8
LOC102640277,0
LOC102640292,0
LOC102640295,0
LOC102640301,33
LOC102640308,0
LOC102640315,210
LOC102640325,2
LOC102640327,3
LOC102640328,0
LOC102640344,0
LOC102640359,17
LOC102640391,0
LOC102640399,0
LOC102640437,0
LOC102640451,16
LOC102640468,0
LOC102640469,0
LOC102640480,0
LOC102640490,109
LOC102640500,0
LOC102640520,24
LOC102640526,8
LOC102640562,0
LOC102640573,0
LOC102640575,2
LOC102640586,0
LOC102640619,0
LOC102640624,16
LOC102640673,601
LOC102640679,0
LOC102640693,0
LOC102640696,0
LOC102640715,69
LOC102640738,0
LOC102640754,0
LOC102640771,8
LOC102640772,41
LOC102640775,1
LOC102640779,0
LOC102640786,2
LOC102640811,5
LOC102640838,0
LOC102640864,0
LOC102640882,0
LOC102640919,0
LOC102640921,1
LOC102640923,0
LOC102640933,0
LOC102640946,4
LOC102640955,0
LOC102640957,0
LOC102640977,0
LOC102640985,1
LOC102641004,0
LOC102641006,0
LOC102641007,0
LOC102641008,0
LOC102641009,0
LOC102641016,0
LOC102641018,323
LOC102641026,0
LOC102641027,0
LOC102641028,0
LOC102641029,0
LOC102641031,4
LOC102641033,0
LOC102641034,0
LOC102641036,0
LOC102641037,0
LOC102641038,0
LOC102641039,0
LOC102641047,0
LOC102641048,0
LOC102641050,0
LOC102641052,0
LOC102641053,0
LOC102641054,0
LOC102641055,1
LOC102641057,0
LOC102641062,1
LOC102641063,0
LOC102641064,2
LOC102641065,0
LOC102641066,0
LOC102641067,0
LOC102641068,7
LOC102641069,0
LOC102641070,0
LOC102641074,2
LOC102641077,0
LOC102641078,0
LOC102641079,0
LOC102641081,0
LOC102641083,1
LOC102641086,0
LOC102641089,0
LOC102641091,0
LOC102641092,0
LOC102641095,0
LOC102641098,0
LOC102641100,0
LOC102641101,0
LOC102641102,0
LOC102641103,0
LOC102641104,0
LOC102641105,0
LOC102641118,0
LOC102641120,0
LOC102641146,0
LOC102641152,40
LOC102641157,0
LOC102641163,0
LOC102641173,0
LOC102641179,0
LOC102641188,0
LOC102641202,0
LOC102641233,0
LOC102641236,0
LOC102641244,0
LOC102641247,6
LOC102641256,0
LOC102641270,0
LOC102641286,0
LOC102641287,2
LOC102641305,0
LOC102641308,0
LOC102641335,1
LOC102641346,0
LOC102641351,0
LOC102641355,2
LOC102641363,0
LOC102641369,2
LOC102641372,24
LOC102641385,0
LOC102641396,11
LOC102641406,51
LOC102641408,0
LOC102641430,0
LOC102641432,2
LOC102641463,0
LOC102641467,0
LOC102641476,45
LOC102641483,2
LOC102641498,0
LOC102641509,2
LOC102641516,37
LOC102641523,0
LOC102641529,0
LOC102641539,0
LOC102641552,0
LOC102641557,0
LOC102641609,4
LOC102641610,0
LOC102641617,0
LOC102641621,0
LOC102641625,0
LOC102641637,0
LOC102641642,0
LOC102641661,0
LOC102641700,0
LOC102641704,0
LOC102641725,0
LOC102641740,0
LOC102641749,1
LOC102641752,8
LOC102641779,2
LOC102641783,0
LOC102641800,0
LOC102641825,0
LOC102641829,0
LOC102641836,0
LOC102641841,0
LOC102641855,0
LOC102641859,22
LOC102641860,0
LOC102641876,0
LOC102641901,0
LOC102641929,0
LOC102641931,0
LOC102641941,0
LOC102641964,0
LOC102641966,0
LOC102641989,0
LOC102641995,0
LOC102642011,53
LOC102642034,0
LOC102642038,0
LOC102642041,0
LOC102642065,1
LOC102642066,0
LOC102642067,0
LOC102642146,0
LOC102642160,3
LOC102642162,0
LOC102642194,0
LOC102642196,0
LOC102642202,0
LOC102642210,0
LOC102642215,0
LOC102642244,3
LOC102642281,0
LOC102642297,0
LOC102642321,7
LOC102642339,0
LOC102642358,0
LOC102642374,0
LOC102642381,0
LOC102642386,0
LOC102642389,0
LOC102642392,0
LOC102642414,0
LOC102642435,13
LOC102642443,0
LOC102642451,12
LOC102642459,0
LOC102642489,0
LOC102642508,5
LOC102642544,0
LOC102642556,28
LOC102642578,11
LOC102642581,0
LOC102642605,28
LOC102642612,9
LOC102642616,0
LOC102642625,0
LOC102642633,0
LOC102642641,0
LOC102642644,0
LOC102642652,1
LOC102642675,0
LOC102642677,0
LOC102642702,0
LOC102642720,0
LOC102642726,9
LOC102642737,0
LOC102642755,0
LOC102642770,0
LOC102642773,0
LOC102642778,236
LOC102642783,0
LOC102642791,5
LOC102642793,0
LOC102642800,4
LOC102642815,29
LOC102642832,71
LOC102642841,0
LOC102642842,157
LOC102642845,0
LOC102642877,12
LOC102642880,0
LOC102642900,0
LOC102642924,0
LOC102642952,0
LOC102642962,0
LOC102642976,0
LOC102642986,0
LOC102642990,7
LOC102643016,0
LOC102643040,0
LOC102643046,56
LOC102643051,0
LOC102643069,0
LOC102643076,0
LOC102643088,0
LOC102643091,0
LOC102643121,0
LOC102643127,0
LOC102643128,0
LOC102643147,0
LOC102643175,0
LOC102643187,0
LOC102643210,16
LOC102643244,0
LOC102643247,585
LOC102643289,0
LOC103752591,0
LOC105242387,5
LOC105242388,3
LOC105242389,161
LOC105242390,6
LOC105242391,5
LOC105242392,0
LOC105242393,0
LOC105242394,0
LOC105242395,0
LOC105242396,0
LOC105242397,0
LOC105242398,0
LOC105242399,0
LOC105242400,0
LOC105242401,0
LOC105242402,0
LOC105242403,0
LOC105242404,6
LOC105242405,0
LOC105242406,0
LOC105242407,0
LOC105242408,2
LOC105242409,0
LOC105242410,0
LOC105242411,0
LOC105242412,0
LOC105242413,0
LOC105242414,2
LOC105242415,1
LOC105242416,3
LOC105242417,17
LOC105242418,0
LOC105242419,0
LOC105242420,0
LOC105242421,0
LOC105242422,0
LOC105242423,0
LOC105242424,0
LOC105242425,0
LOC105242426,1
LOC105242427,0
LOC105242428,0
LOC105242429,2
LOC105242430,0
LOC105242431,9
LOC105242432,6
LOC105242433,0
LOC105242434,0
LOC105242435,0
LOC105242436,4
LOC105242437,0
LOC105242438,0
LOC105242439,0
LOC105242440,0
LOC105242441,0
LOC105242442,0
LOC105242443,0
LOC105242444,0
LOC105242445,0
LOC105242446,0
LOC105242447,0
LOC105242448,0
LOC105242449,0
LOC105242450,0
LOC105242451,3
LOC105242452,1
LOC105242453,71
LOC105242454,0
LOC105242455,0
LOC105242467,0
LOC105242506,0
LOC105242517,0
LOC105242528,4
LOC105242530,0
LOC105242531,2
LOC105242534,0
LOC105242535,0
LOC105242537,2
LOC105242538,8
LOC105242540,0
LOC105242541,0
LOC105242542,0
LOC105242543,24
LOC105242544,0
LOC105242545,0
LOC105242546,25
LOC105242547,0
LOC105242548,0
LOC105242549,0
LOC105242550,0
LOC105242552,0
LOC105242553,2
LOC105242554,6
LOC105242555,0
LOC105242556,2
LOC105242557,43
LOC105242558,0
LOC105242559,0
LOC105242560,0
LOC105242561,0
LOC105242562,0
LOC105242563,1
LOC105242564,1
LOC105242566,0
LOC105242567,0
LOC105242569,0
LOC105242570,0
LOC105242571,2
LOC105242572,32
LOC105242573,0
LOC105242574,0
LOC105242575,0
LOC105242576,0
LOC105242577,0
LOC105242578,5
LOC105242580,0
LOC105242581,0
LOC105242582,0
LOC105242583,0
LOC105242584,0
LOC105242585,0
LOC105242586,0
LOC105242587,168
LOC105242589,0
LOC105242590,0
LOC105242591,0
LOC105242592,0
LOC105242593,0
LOC105242594,0
LOC105242595,0
LOC105242596,1
LOC105242597,0
LOC105242598,0
LOC105242599,1
LOC105242600,0
LOC105242601,2
LOC105242602,1
LOC105242603,0
LOC105242604,0
LOC105242605,10
LOC105242606,0
LOC105242607,0
LOC105242608,0
LOC105242609,0
LOC105242610,0
LOC105242611,0
LOC105242612,0
LOC105242613,0
LOC105242615,0
LOC105242616,0
LOC105242618,0
LOC105242619,0
LOC105242620,3
LOC105242621,0
LOC105242622,0
LOC105242623,0
LOC105242624,4
LOC105242625,0
LOC105242626,0
LOC105242627,2
LOC105242628,0
LOC105242629,0
LOC105242630,0
LOC105242631,0
LOC105242632,0
LOC105242633,0
LOC105242634,0
LOC105242635,0
LOC105242636,0
LOC105242637,0
LOC105242638,0
LOC105242639,0
LOC105242640,0
LOC105242642,0
LOC105242643,0
LOC105242644,0
LOC105242646,0
LOC105242647,0
LOC105242648,23
LOC105242649,0
LOC105242651,0
LOC105242652,0
LOC105242653,0
LOC105242654,0
LOC105242655,0
LOC105242656,0
LOC105242657,10
LOC105242658,31
LOC105242659,0
LOC105242660,0
LOC105242661,0
LOC105242662,0
LOC105242663,0
LOC105242664,0
LOC105242665,0
LOC105242666,0
LOC105242667,0
LOC105242668,0
LOC105242670,0
LOC105242671,0
LOC105242673,0
LOC105242674,0
LOC105242675,0
LOC105242676,2
LOC105242677,2
LOC105242678,0
LOC105242679,2
LOC105242680,60
LOC105242681,4
LOC105242682,0
LOC105242683,0
LOC105242685,6
LOC105242686,0
LOC105242687,0
LOC105242688,0
LOC105242690,0
LOC105242691,0
LOC105242692,0
LOC105242693,0
LOC105242694,0
LOC105242696,0
LOC105242698,2
LOC105242699,0
LOC105242700,2
LOC105242701,0
LOC105242703,0
LOC105242704,8
LOC105242705,0
LOC105242706,19
LOC105242708,4
LOC105242709,21
LOC105242710,0
LOC105242711,2
LOC105242712,0
LOC105242713,0
LOC105242714,1
LOC105242715,4
LOC105242716,12
LOC105242717,0
LOC105242719,0
LOC105242720,0
LOC105242721,0
LOC105242722,0
LOC105242725,0
LOC105242726,0
LOC105242727,0
LOC105242728,3
LOC105242729,73
LOC105242731,0
LOC105242732,0
LOC105242735,12
LOC105242736,8
LOC105242737,0
LOC105242738,8
LOC105242740,20
LOC105242741,0
LOC105242742,2
LOC105242743,0
LOC105242744,0
LOC105242745,0
LOC105242748,0
LOC105242749,0
LOC105242750,43
LOC105242751,0
LOC105242752,1
LOC105242753,14
LOC105242754,0
LOC105242755,0
LOC105242756,1
LOC105242758,0
LOC105242759,0
LOC105242760,0
LOC105242761,0
LOC105242762,0
LOC105242763,4
LOC105242765,5
LOC105242766,13
LOC105242768,0
LOC105242769,0
LOC105242770,0
LOC105242771,0
LOC105242773,0
LOC105242774,0
LOC105242776,0
LOC105242778,0
LOC105242780,0
LOC105242781,0
LOC105242784,1
LOC105242785,10
LOC105242790,0
LOC105242792,1
LOC105242793,0
LOC105242794,14
LOC105242795,2
LOC105242797,0
LOC105242798,11
LOC105242799,0
LOC105242801,0
LOC105242802,1
LOC105242803,0
LOC105242804,0
LOC105242805,0
LOC105242806,11
LOC105242808,0
LOC105242809,0
LOC105242810,0
LOC105242811,0
LOC105242812,0
LOC105242813,0
LOC105242814,0
LOC105242815,7
LOC105242816,3
LOC105242817,0
LOC105242818,0
LOC105242821,16
LOC105242822,0
LOC105242823,0
LOC105242825,0
LOC105242826,0
LOC105242828,0
LOC105242829,0
LOC105242830,3
LOC105242831,1
LOC105242833,0
LOC105242836,24
LOC105242837,8
LOC105242838,0
LOC105242840,0
LOC105242841,96
LOC105242842,16
LOC105242843,0
LOC105242844,2
LOC105242845,0
LOC105242846,2
LOC105242847,0
LOC105242848,0
LOC105242850,10
LOC105242851,0
LOC105242854,19
LOC105242855,0
LOC105242856,0
LOC105242858,0
LOC105242860,0
LOC105242861,0
LOC105242862,6
LOC105242863,0
LOC105242864,1
LOC105242865,0
LOC105242868,2
LOC105242869,2
LOC105242870,3
LOC105242871,0
LOC105242873,0
LOC105242874,0
LOC105242875,2
LOC105242876,0
LOC105242877,12
LOC105242878,0
LOC105242879,4
LOC105242880,4
LOC105242881,0
LOC105242884,0
LOC105242885,3
LOC105242886,1
LOC105242887,3
LOC105242888,8
LOC105242889,12
LOC105242890,31
LOC105242891,24
LOC105242892,0
LOC105242893,0
LOC105242894,2
LOC105242895,0
LOC105242896,3
LOC105242897,0
LOC105242898,0
LOC105242900,33
LOC105242901,1
LOC105242904,9
LOC105242905,12
LOC105242906,0
LOC105242907,0
LOC105242908,0
LOC105242909,0
LOC105242910,14
LOC105242911,0
LOC105242912,0
LOC105242913,0
LOC105242914,0
LOC105242916,0
LOC105242917,0
LOC105242918,0
LOC105242920,0
LOC105242922,0
LOC105242923,0
LOC105242925,0
LOC105242926,0
LOC105242928,9
LOC105242929,0
LOC105242930,0
LOC105242931,0
LOC105242932,10
LOC105242933,2
LOC105242934,10
LOC105242935,2
LOC105242936,0
LOC105242937,0
LOC105242938,4
LOC105242939,1
LOC105242940,2
LOC105242941,0
LOC105242942,0
LOC105242943,0
LOC105242944,0
LOC105242945,2
LOC105242946,0
LOC105242947,0
LOC105242948,0
LOC105242949,0
LOC105242952,0
LOC105242956,0
LOC105242958,0
LOC105242959,0
LOC105242960,0
LOC105242962,0
LOC105242963,15
LOC105242964,0
LOC105242965,0
LOC105242966,22
LOC105242967,0
LOC105242968,0
LOC105242969,0
LOC105242970,0
LOC105242971,0
LOC105242972,0
LOC105242973,0
LOC105242975,0
LOC105242976,0
LOC105242978,0
LOC105242979,0
LOC105242980,1
LOC105242981,0
LOC105242982,1
LOC105242983,0
LOC105242985,1
LOC105242986,0
LOC105242987,0
LOC105242990,0
LOC105242991,0
LOC105242994,0
LOC105242997,0
LOC105243000,1
LOC105243001,0
LOC105243002,0
LOC105243003,0
LOC105243004,0
LOC105243005,5
LOC105243006,2
LOC105243007,0
LOC105243008,0
LOC105243010,2
LOC105243011,4
LOC105243012,2
LOC105243016,1
LOC105243018,2
LOC105243022,0
LOC105243023,0
LOC105243024,0
LOC105243025,0
LOC105243026,0
LOC105243027,0
LOC105243028,0
LOC105243029,0
LOC105243030,0
LOC105243031,0
LOC105243036,3
LOC105243037,0
LOC105243038,0
LOC105243040,0
LOC105243041,0
LOC105243042,0
LOC105243043,0
LOC105243044,0
LOC105243045,1
LOC105243046,0
LOC105243048,0
LOC105243049,0
LOC105243050,0
LOC105243052,0
LOC105243053,1
LOC105243054,0
LOC105243055,0
LOC105243056,0
LOC105243057,0
LOC105243058,4
LOC105243059,0
LOC105243060,0
LOC105243062,0
LOC105243063,0
LOC105243064,0
LOC105243065,0
LOC105243066,0
LOC105243067,0
LOC105243068,2
LOC105243070,0
LOC105243071,0
LOC105243072,0
LOC105243074,0
LOC105243075,0
LOC105243076,0
LOC105243077,0
LOC105243078,0
LOC105243080,0
LOC105243081,0
LOC105243082,20
LOC105243083,0
LOC105243084,0
